_id	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y
church/N/br-f44/868	-0.00960401908652102	0.0479094778661074	0.0558830995351368	-0.034017478503347	-0.0281972260493652	0.0308119781746065	0.0551957595585069	-0.0292267668811836	0.0632259738672326	0.00149076383054239	-0.00133158268093149	-0.00162142045180047	0.0479014363100723	-0.0612497305769268	-0.0104207373723887	-0.00117584885787928
church/N/br-f44/890	-0.0611308830162835	0.183058869465383	-0.0739826919853737	-0.0328569078610254	-0.160941128774843	0.0562881698224577	-0.0671901497992075	-0.0355984595847936	-0.0577328372704584	0.0809577736280693	-0.0013274360913192	-0.00162170706063918	-0.0627048520668666	-0.106497432302537	-0.010418139188487	-0.00117757691709146
church/N/br-f44/924	-0.0620148404818786	0.00743287412012328	-0.0500818087407962	-0.0739000422912116	-0.0511316066241915	-0.0400993813561474	-0.046465588245136	-0.0793894044484719	-0.0619299740956604	-0.0227454952561487	-0.00132743406237165	-0.00162571802373205	-0.0502707664516779	0.0136187360433398	-0.0104215412968689	-0.00119467393793193
church/N/br-g02/1539	-0.201564154358091	-0.268070757087425	0.018644417422926	-0.0232992006465101	-0.162465709538883	-0.277248500816007	0.0171828706346145	-0.0214145774215186	-0.530330000710821	-0.0209706413025595	-0.00132713407734126	-0.00162702420603345	-0.443224022137822	0.265048755521646	-0.0104269216709713	-0.00119925020940295
church/N/br-g12/1270	0.0718546140259039	-0.14643993609723	0.0840732262395723	-0.0979776652866399	0.0901147647738529	0.112118799308388	0.0799457153883301	-0.0966331026042346	0.135659236024776	-0.0483988804279578	-0.00133223420972128	-0.00162674551575672	0.157372515797657	0.015623003923894	-0.010436348276936	-0.00118039221785752
church/N/br-g12/1806	0.0992721479349275	0.0407795870381307	0.153119335186811	0.157651695683308	0.0956753546984279	0.0390382787368517	0.151062897746544	0.165184898546405	0.107694857212808	-0.00703386710793885	-0.00132990786891029	-0.00162354609521572	0.111564701395469	-0.0255601052265086	-0.0104276317308665	-0.00117280852146404
church/N/br-g12/544	0.206122990169418	-0.0322802869396888	0.155049167799776	-0.0505455726446266	0.192722134686131	0.0252277780364795	0.144963243808335	-0.0510964665685703	0.364042975779004	0.0969379691153432	-0.00132989341426298	-0.00162349832365782	0.367647114455076	-0.0622398712545725	-0.010426535734598	-0.00118339134952031
church/N/br-g13/1130	-0.0263926316977461	0.0456274087546723	0.0616137439624346	0.0403851070566516	-0.0325001064048642	0.0443548954884843	0.066511491098568	0.0469163992451978	-0.145592848194636	-0.0518348637689551	-0.00133335489913529	-0.00162460110638165	-0.0560183880969881	-0.154172552104844	-0.0104335821049158	-0.00118396529413056
church/N/br-h17/1199	0.0422517349298834	0.176003509814454	0.191710460681029	0.123877528447672	0.0323746172967709	0.19158913506311	0.194747887430773	0.131876347573591	0.110112654351877	0.207835884581948	-0.00132975325155323	-0.00161926998308873	0.0807902730946177	-0.260031794401389	-0.0104283023702095	-0.00119571098663941
church/N/br-k01/769	0.355558114030529	0.0500970379994672	0.547184121665338	0.098455258041599	0.313061506031076	0.187051652760058	0.544955364595211	0.151043343609882	0.164285694180413	0.141042160993297	-0.00133113194082909	-0.00162496899146541	0.155126474710724	-0.195069014988715	-0.0104152750205197	-0.00118682933127147
church/N/br-k04/1076	0.0325137751618505	-0.0174278852804897	0.0314048781237355	-0.0270742383840598	0.0382951563946226	-0.00282466181343191	0.0278359446601108	-0.0258975276679022	0.214873530163433	0.133773454079147	-0.00132873056117255	-0.00162517047350578	0.202269455000179	-0.182686789182232	-0.0104196218169294	-0.00119451358060591
church/N/br-k04/1117	0.0507152340388266	-0.0123190421497901	0.0273676426409846	-0.0399552144972334	0.0516669450720953	-0.00189577189188166	0.0361217267818373	-0.0385625442381826	0.113329277132312	-0.0164077732034781	-0.00132975409475049	-0.00162341919357047	0.120763103473513	0.0131342848465864	-0.0104227348234882	-0.00117038189368145
church/N/br-k04/1145	0.0390505617425424	-0.27392236693838	0.149293921599448	0.423109406330389	0.0384822775967713	-0.257700730215484	0.128129315679731	0.408822778626698	-0.357850210845223	-0.308844179697493	-0.00133101331805162	-0.00162462257146941	-0.128933232491106	0.410838190509096	-0.0104209392865402	-0.00116977656215577
church/N/br-k04/1353	0.0221678493097978	0.0117642784227424	0.0274269449880752	0.0336366410909617	0.0240822850759972	0.00713544407007697	0.0419750003030539	0.03613998594835	0.0672249765589591	0.0667599716779823	-0.00132786478479762	-0.00162599985630679	0.0451595954430155	-0.116914198667307	-0.0104367002502767	-0.00117790710609748
church/N/br-k04/1485	0.168782039004338	0.0867232211353254	0.115077795252901	-0.151489326985885	0.137915981804399	-0.146037552716234	0.126086449707399	-0.139585221065365	0.0816517737425714	-0.0898189278859858	-0.00133003914359418	-0.00162342267991024	0.111935453817418	0.0417982396074824	-0.0104248115310551	-0.00118957700960381
church/N/br-k04/1530	0.157099128235125	-0.00901438091144129	0.0846593472463162	0.00729877097726675	0.13851505237332	0.0494773131982417	0.0816042482351255	0.00666850286605166	0.166408244870502	0.0759932074540798	-0.00132981081306447	-0.00162688981204114	0.165070606093006	-0.110433252555793	-0.0104159837529292	-0.00119145166223498
church/N/br-k04/1578	-0.0121314992065573	-0.0119987222789642	0.0352182728327702	0.0079748189162763	-0.0117667143227027	-0.0170530632818496	0.0400372264152193	0.0100560900528155	0.0353600451477778	0.0197429826653806	-0.00132865968733724	-0.00162154955002456	0.0360945086003484	-0.0183418490337387	-0.0104334973857253	-0.00117366437873112
church/N/br-k04/1634	-0.0190527582293144	0.0139930606842849	0.0814649698246694	-0.182462141384444	-0.0242126704709969	-0.0110968066188132	0.0561810147067396	-0.185609280034591	0.0808710584846064	-0.16010520067374	-0.00133010354359922	-0.00162230100264573	0.0219254959858834	0.171658927390365	-0.0104216611909575	-0.00117035235316309
church/N/br-k04/1685	0.00686869670677989	-0.0179568669639275	-0.0301739807584014	-0.0645323719939913	0.00802594650330105	-0.00914878438904125	-0.0269794963475979	-0.0734049529579027	0.209711038009743	-0.0176122226726254	-0.00133287332909081	-0.00162434113498529	-0.0574829945134802	0.197928132843466	-0.010434083848251	-0.00118866426884536
church/N/br-k04/1874	0.0798665483499426	0.0706413974580065	0.10460794721204	0.00595938607670386	0.0620918228344645	0.0742760727131581	0.103127252649689	-0.00479967578017718	0.129946469140247	0.126071088645921	-0.00133284913259922	-0.00162385276890658	0.128073232030072	-0.168824391811168	-0.0104231972397277	-0.00118831286704769
church/N/br-k04/356	0.00208613478485161	-0.10626939482853	0.125390405013081	0.245096165072957	-0.00731323887506195	0.101495934739306	0.103684342790484	0.246308827086519	-0.314741790311764	-0.133033211719743	-0.00132891147880814	-0.00162687004008728	-0.28033342333858	0.202885268479561	-0.0104370974008056	-0.0011879620957673
church/N/br-k04/397	0.0641599972662688	-0.0758572684371673	0.0347609762889067	-0.0230837164183208	0.0785318620245602	-0.055334217994141	0.0308671444566924	-0.0223359010211303	0.112460540720694	-0.120498317333262	-0.00133211749424956	-0.00162685031735842	0.0970246776104851	0.123487357563267	-0.0104265129537433	-0.00118675370504067
church/N/br-k04/828	0.0449043135921868	0.0308366071576927	-0.0144172669947281	0.0090568106108719	0.0378620910176843	0.0315502418155213	-0.0126769556971055	0.0094699047713852	0.0458069380802966	0.0265572175714633	-0.00132944054113822	-0.00162358640289035	0.0551015503060982	-0.0404073753779337	-0.0104262011627372	-0.0011862509620939
church/N/br-k04/877	0.205316628104876	0.209454884056358	0.241662318973118	0.0659537315793849	0.282285635456563	-0.0974348255272496	0.228133172146747	0.107942813448172	0.0856187613609205	0.034618622562618	-0.00133006191418093	-0.00162363691661717	0.0947897876157761	-0.0682104514558498	-0.0104236108340956	-0.0011910246502614
church/N/br-k04/923	0.0443706224947875	-0.0088673997683091	0.0314048781237355	-0.0270742383840598	0.0467250449035322	0.00238351913480908	0.0278359446601108	-0.0258975276679022	0.145276214068297	-0.00956443387279077	-0.00132614508837709	-0.0016228323918294	0.150744278774952	-0.0227153354574241	-0.0104249012788037	-0.00116765376850971
church/N/br-k04/975	0.142330146180372	-0.132722119466669	0.0984999248274155	-0.0684982016952497	0.1724051493589	-0.067377128698474	0.0971068902804725	-0.0682300691884487	0.292499043051945	-0.16941821053466	-0.00132931969274396	-0.00162027406918482	0.222557505688158	0.224394481659977	-0.0104053701335685	-0.00118235915600688
church/N/br-k06/1389	0.15658019853283	-0.0921454107212104	0.0314048781237355	-0.0270742383840598	0.17492966357216	-0.0249898128508155	0.0278359446601108	-0.0258975276679022	0.287473895931555	-0.0725465047633411	-0.00132539582037043	-0.00162387999318347	0.0183148279348225	0.29025276360687	-0.0104406583350976	-0.00120395987624074
church/N/br-k06/1473	0.205631222082099	-0.0613025149344676	0.0783570964094877	-0.021974066079562	0.207362640647121	0.0208427001777865	0.0752663984370647	-0.0229397521491584	0.436422240615864	0.0218012893381256	-0.00133062384914888	-0.00162039909785625	0.437683402189167	0.0426005926524292	-0.0104091629091334	-0.00118532262063403
church/N/br-k06/1925	-0.0485167007989958	0.0994720395623119	0.0470937100056716	0.196226455564692	-0.0612942122703726	0.0957567334787257	0.0129601080429641	0.201487131564995	-0.0503551174011791	0.0834754999286093	-0.00132877724099482	-0.00162543546000174	-0.0722959619372668	-0.0653805891367823	-0.010420441614156	-0.00118526921045218
church/N/br-k06/528	0.225378924078362	-0.013613052518567	0.213188288502993	-0.0550740769518754	0.21291006179866	0.077638560642243	0.213398908512378	-0.049179519278997	0.26970065241185	0.243079258006557	-0.00133032034345703	-0.00162386343179882	0.28629225290879	-0.245651380268329	-0.0104210517576166	-0.00117405803230272
church/N/br-k06/571	0.0990299970830602	0.020233236923941	0.447611639736204	0.253238499230058	0.0873719638950976	0.0114719867324367	0.345513239841079	0.359255214949364	0.106614836946504	0.0305889288622554	-0.00132973791875493	-0.0016235261803523	0.119486868332223	-0.0363051695029697	-0.0104197968958221	-0.00119028368259589
church/N/br-k06/659	0.13525277113075	-0.0393078608717443	0.032083072652226	-0.0207115189820552	0.136721393488323	-0.00838775890267634	0.0296831153512064	-0.0188422194688711	0.21407155700666	0.189732521376097	-0.00132980728638715	-0.00162353673876019	0.275679914043992	-0.0557380660318443	-0.010425841170109	-0.00118268822761661
church/N/br-k06/852	-0.126766190167378	0.171414623737696	-0.0769661311352416	0.153314831519213	-0.172218426009249	0.133693335689886	-0.0801176260934478	0.162335113916036	-0.0583646737466431	0.0389511864433751	-0.00132926792787497	-0.00162581465103905	-0.0764949123916385	0.0309594830528698	-0.010414317134786	-0.00118639992593288
church/N/br-k10/1422	-0.00146582602031773	-0.0217039681905501	0.0316531991285776	0.0121074652835936	0.00217978315747601	-0.0162904038410184	0.0321049850474611	0.0105507486296832	0.0708062320326542	-0.0645654042806003	-0.00132903480169628	-0.00162600266185048	0.034841460191145	0.102364156452205	-0.0104172948441568	-0.00117880160850214
church/N/br-k10/1444	-0.0180738421994345	-0.0690477188130167	0.0314048781237355	-0.0270742383840598	-0.00437506125078627	-0.0739816571104469	0.0278359446601108	-0.0258975276679022	0.0218926760995732	-0.274576966390848	-0.0013272351906046	-0.00162217529240767	0.0928042107275304	0.235571928158275	-0.0104412449448839	-0.00118388933135483
church/N/br-k10/1801	0.0241784038280312	0.0363698054789894	-0.0559059235473264	0.162203849355769	0.0152513443408815	0.0374393848219694	-0.0479623461543907	0.169792038045272	0.0248411346863394	-0.0590078628453378	-0.00132961757039002	-0.00162363342846721	0.0414674342406919	0.0280829507399954	-0.0104259250488556	-0.00119615096895406
church/N/br-k10/205	-0.0516979930096139	-0.243180843347736	0.0314048781237355	-0.0270742383840598	-0.062926416470701	-0.23181900487744	0.0278359446601108	-0.0258975276679022	-0.274847182523288	-0.330301717457475	-0.00132837613376583	-0.00162055593767656	-0.152014727065785	0.371036787281882	-0.0104306008270019	-0.00118462231378526
church/N/br-k10/257	0.149228300213905	-0.0545619971612944	0.0734722350900232	-0.0318919908000186	0.148576926376767	-0.00735785555689054	0.0712913914893275	-0.0367708737335844	0.23252633201313	-0.0781017312151963	-0.00132616391763812	-0.001625873421456	0.204152018881687	0.131431997683525	-0.0104133115865038	-0.00117492730493539
church/N/br-k10/271	0.0889192461753077	-0.268669427994976	0.110538024600832	-0.179126782891155	0.0966843780237347	-0.250061402342373	0.086439328094959	-0.184064418810458	0.316327812597463	-0.162498323968615	-0.00132892142167539	-0.00162859472890385	0.183378580451583	0.301025141847625	-0.0104327021787429	-0.0011997800893016
church/N/br-k10/561	-0.0359463397926037	-0.212686173865254	0.0314048781237355	-0.0270742383840598	-0.0214883129956927	-0.192335209329216	0.0278359446601108	-0.0258975276679022	-0.214215116746707	-0.4098134289373	-0.0013253179628522	-0.00162480073252959	-0.0892604024280327	0.393942008061259	-0.0104406812723795	-0.00116907548044619
church/N/br-k10/588	0.0779403819931696	0.166162743251017	-0.0293275823257128	0.349209870560372	0.0503498202338671	0.165952262728918	-0.35742247225719	0.0303440459708072	0.201337500267985	-0.239498734017049	-0.00133042304742803	-0.00161957084585942	0.259912792903093	0.158260304399408	-0.0104203347794571	-0.00120057410293303
church/N/br-k10/967	0.0955670496556928	0.0112986941070784	0.16823093980356	0.0172523563039478	0.0823145265332045	0.0538804136289181	0.175772623752218	0.0131657953385838	0.111638731877449	0.13961833818933	-0.00132864922990963	-0.00162236940439631	0.0954043123277703	-0.172614330457187	-0.0104224732812451	-0.00118033361774315
church/N/br-k13/533	0.162010548808496	-0.0368002359023471	0.147904113157073	-0.00511810584083805	0.161680067188533	0.0351881892003857	0.150257049756566	-0.0192228505167744	0.23608380122686	0.0770951020313673	-0.00133037072610784	-0.00162869809920147	0.243945804265269	-0.0946660303790574	-0.0104216770086544	-0.00118278374103555
church/N/br-k14/1113	0.078383380479343	-0.0412011916924794	0.0314048781237355	-0.0270742383840598	0.0789618934067457	-0.0200314852429611	0.0278359446601108	-0.0258975276679022	0.246290467823349	-0.152823300973795	-0.00132571603359359	-0.00162225212739709	0.242114744112136	0.180705657561266	-0.0104343472379754	-0.00118224216607879
church/N/br-k14/825	0.072909094244859	0.112394725862037	0.268454777755669	-0.084252511984215	0.0541898551561935	0.122340913166247	0.273005324555395	-0.0319332056317207	0.042766743551752	0.336661644984038	-0.00133245917663753	-0.00162421162300554	0.0422535747043985	-0.34868672257279	-0.0104184486632389	-0.00118442232038345
church/N/br-k15/188	0.153384011930536	0.0221234041206516	0.105049331158751	0.0205518977324425	0.13961149032251	0.059682120792441	0.104014585016949	0.014450199587971	0.148346570365189	0.080785400506823	-0.00133179327387617	-0.00162314616970922	0.158708954592084	-0.0923287914324553	-0.010416567628077	-0.00118341074885756
church/N/br-k16/1429	0.0889729648810207	0.0559705677347606	0.113620863777731	-0.00132811011896599	0.0844307216723552	0.0667927421316053	0.1156698416497	0.00254407796455228	0.0683859750914548	0.173451504632682	-0.00133007521333367	-0.00162482692850948	0.057923595538539	-0.211093072482544	-0.0104286618799316	-0.00119381785103513
church/N/br-k16/2294	0.330747518022203	-0.0162425085252065	0.426838072025083	0.232113424994471	0.324882003642256	0.0547162877209169	0.346704899311352	0.320141372660633	0.277283167577455	0.125456684622457	-0.00132951089711364	-0.00162364325538379	0.303356107405761	-0.107907734593634	-0.0104326498683425	-0.00118587492574863
church/N/br-k19/168	-0.202994139598423	-0.207220522167013	-0.295801470907042	-0.196102735092757	-0.18316585151593	-0.218821584745375	-0.285615231664342	-0.205888165721726	-0.49510116383382	0.145809282933327	-0.00133301264133973	-0.00162142863511455	-0.492208027274766	0.126031377365918	-0.0104180900037869	-0.00118353931742461
church/N/br-k19/213	-0.0096469797742738	-0.217719068231946	0.0314048781237355	-0.0270742383840598	-0.00885283588684801	-0.212468242730925	0.0278359446601108	-0.0258975276679022	-0.195579239324149	-0.27301151804477	-0.00132805830421455	-0.00162221966221861	-0.160181283649742	0.269793904912186	-0.0104172879614561	-0.00119190701819441
church/N/br-k25/80	0.0339141105550411	0.225407735686338	0.137178528502965	-0.0984945889601974	0.0210218247602107	0.231341816971064	0.136091209337289	0.0917438199850811	0.0789728949491581	0.222674191926297	-0.0013298590046436	-0.00162348089884984	0.102782605622068	-0.232588104663076	-0.0104280592480744	-0.00118109736049428
church/N/br-l08/2109	0.0513851827315534	-0.0280660620773083	0.0534316638934094	-0.00261405496726267	0.0555359057476594	-0.0115212754526842	0.0487914211725452	-0.00333213959475774	0.0844274737628252	-0.0220483308959002	-0.00132630106687801	-0.00162631210463478	0.0882105312958371	0.0189480903680015	-0.0104371719671527	-0.00118360093773454
church/N/br-m01/1680	0.023597914322954	0.051383484440807	0.014327464502092	-0.0154000985270102	0.0117569190615093	0.0558481527148361	0.0166852819290273	-0.0153740774424756	0.00301357318833421	0.200316066097732	-0.001330894127639	-0.00162549964904617	-0.0147311456008401	-0.227875904396666	-0.0104306045494367	-0.00118538750401944
church/N/br-m01/232	0.185130111339808	-0.0535892308191589	0.0314048781237355	-0.0270742383840598	0.158893837340774	0.0237104676950383	0.0278359446601108	-0.0258975276679022	0.176182637692685	-0.0203206155051957	0.527043382959053	-0.09600337168407	0.183564113438885	0.0318412804837114	0.966862433747998	0.0640086367743875
church/N/br-p01/1161	0.147942771886481	-0.0734004366301572	0.0314048781237355	-0.0270742383840598	0.162992276722586	-0.00287246682724626	0.0278359446601108	-0.0258975276679022	0.441225380154956	0.122639385999446	-0.00133516904082234	-0.00162713038832549	0.392996899980011	0.205447309616233	-0.0104324142917907	-0.00116300286274213
church/N/br-p01/222	0.182035534113795	0.389654220395187	0.101987779152909	0.249278160652027	0.14426137137199	0.41905921029895	0.12388607372392	0.247179158329407	0.110539312805515	0.0562485717920824	-0.00133209116624274	-0.00162611344615877	0.0972623442406761	-0.0960166793301299	-0.0104216630788601	-0.00118541392439391
church/N/br-p01/829	0.082206943358824	-0.0587522111376235	-0.0398704401411541	-0.101915949483921	0.0910605282836711	0.0191922318078282	-0.0346620709602656	-0.115098387686193	0.21284596511754	0.376965789068149	-0.00132735383944096	-0.00162190846600723	0.0160470420754576	0.425690703984181	-0.0104294185493283	-0.00119359763201577
church/N/br-p03/76	0.308694638794585	-0.179117517093419	0.269520133365111	0.306511477914694	0.328010528553423	-0.148801385772734	0.363209759557766	0.205086796305294	0.146643261332447	-0.217290778545559	-0.0013271645599262	-0.00162080147593154	0.203167465684869	0.169164349028562	-0.0104245194485894	-0.00117739465057974
church/N/br-p04/2429	0.299453733148208	-0.0633521941788063	0.486541439393292	-0.0910627758312603	0.305510816625954	0.00118059610269955	0.486770177533684	-0.107768863481754	0.211148506362098	-0.0651507172485185	-0.00133302376193947	-0.00162173899893223	0.212768534874576	0.0682532037231799	-0.0104410526074821	-0.00119260937419105
church/N/br-p06/425	-0.00854418602004506	0.0964464149106455	-0.161032798792414	-0.142399276752572	-0.0320271386557849	0.0615563774410907	-0.142004549031215	-0.162452394477708	-0.0464502434742506	-0.143895928748698	-0.00132989529689858	-0.00162349664060225	0.114214901150139	-0.0550957583140654	-0.010421219501528	-0.00117210232113769
church/N/br-p09/150	0.163296909154129	0.0284548264811589	-0.0523380189780611	-0.341385667650257	0.145105644143492	0.056642446270833	-0.0204180713351991	-0.335934946218374	0.243419042851136	0.0800936130262018	-0.00132680165328456	-0.00162230944368984	0.237979511419896	-0.126941103785455	-0.0104218708471291	-0.00117563760056526
church/N/br-p12/1014	0.170310935154372	-0.005991661072526	0.160648765113922	-0.0151227572500361	0.166457491862058	-0.0146778135568414	0.153882686420008	0.00113673839557378	0.216086388712419	-0.131956688537722	-0.00132997895139814	-0.0016234494285009	0.253069577598645	0.0620921205194268	-0.0104131480093438	-0.00118273582636884
church/N/br-p12/1141	0.256318545896599	-0.138446481614649	0.0314048781237355	-0.0270742383840598	0.271334004992757	0.0391773125012258	0.0278359446601108	-0.0258975276679022	0.331496493687532	0.35153025514757	-0.00132649648011147	-0.00162223546073533	0.354212597464023	-0.317492917081169	-0.0104162849068543	-0.00117522600609081
church/N/br-p12/1559	0.346329281784059	0.125349406860881	0.297186033882311	0.104078987094371	0.319806088059241	0.102999740197042	0.266172294298282	0.0949593774447499	0.178817416100256	-0.048697700676286	-0.00132998187781131	-0.00162345250345283	0.193500281266813	0.0183060834917244	-0.0104223002704564	-0.00118142316378972
church/N/br-a10/1863	0.178545421486696	0.187504724470602	0	0	0.185400075773087	0.196272165456088	0	0	0.206867751709209	0.0914584065069297	-0.001329832052255	-0.00162665420010996	0.165900411283603	-0.216602262704577	-0.0104194790291718	-0.00117323700207832
church/N/br-a10/2051	0.0634391739119633	0.492336136112368	0	0	0.0180691500239172	0.506731883705967	0	0	-0.0307110278762169	0.379624092167871	-0.00133492211602654	-0.00162550945003032	-0.0534363771842865	-0.401039976988197	-0.0104293552593053	-0.00119837499789803
church/N/br-m01/2358	0.130659287028277	0.103632773409611	0	0	0.124322566237675	0.137898379720278	0	0	0.121331416680221	0.0933978658601217	-0.00132921978573949	-0.0016265843748688	0.114357901005308	-0.153709295918136	-0.0104233518217011	-0.00119220759934198
church/N/br-p12/1309	0.0242654691546978	-0.347097596595726	0	0	0.0759026664127029	-0.339355832003064	0	0	0.100306368287472	-0.196046761368934	-0.00132835060401129	-0.00162679702370165	0.137976338969294	0.171763947521439	-0.0104287906319039	-0.00117639419631754
