id	model.x	model.y	lemma	wf	pos	newPos	genre	broadGenre	newBroadGenre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wordform	msOct	mcuesOct	mcommOct	determiner	premodifier	postmodifier	building	definiteness	dgsense	number	capital	has_posm	prem_adj	prem_place	prem_name	prem_kind	comm	activity	organization	msOct4
church/NNS/br-a09/1417	-0.0380558445967137	-0.142983810138493	church	churches	NNS	NNS	press_reportage	others	informative	D	D	DE	CDE	Z	Z	Z	Z	Z	 will feature row houses, garden apartments, four small parks, schools, <font color=green>churches</font> , a shopping center and several small clusters of stores. The	7	4	1.99	0.57	8	churches	c1	houses;apartments;parks;schools;shopping center;stores	lower case, no definiteness, plurality and contrast to other kinds of buildings	none	NA	NA	yes	no	D	plural	no	no	no	no	no	no	no	no	no	c
church/NNS/br-a10/1674	0.0340305978950541	-0.133621955767007	church	churches	NNS	NNS	press_reportage	others	informative	D	D	DE	CDE	Z	Z	Z	Z	Z	 need for their forthcoming program,`` Breakthrough'' scheduled to fill the <font color=green>churches</font>  for the next two years. In his opening address Wednesday	5	4	2	0.8	6	churches	c3	fill the	clearly the building aspect is active, but the actual filling means having people attend the service	the	NA	NA	yes	yes	D	plural	no	no	no	no	no	no	no	yes	no	c
church/NNS/br-a10/1831	0.0389710023289074	-0.37642143724166	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 with this challenge''.`` In 35 years we have opened 7000 <font color=green>churches</font> '', the Rev. Mr. Brandt said, adding that the denomination had	3	1	1.85	0.33	5	churches	b	opened 7000;denomination		number	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-a10/1863	0.0567252684054383	-0.139500111982584	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 for every 10000 persons.`` In this light we need 1000 <font color=green>churches</font>  in Illinois, where we have 200; 800 in Southern New	3	3	1.2	1	5	churches	b	need;1000;in Illinois;we have		number	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-a10/1918	0.182601893925469	0.0286817860735912	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 Brandt suggested the vision of 8000 new Assemblies of God <font color=green>churches</font>  in the next 10 years. To accomplish this would necessitate	3	2	2.42	0.67	6	churches	b	new;Assemblies of God		number	new;Assemblies of God	NA	no	no	C	plural	no	no	yes	no	no	yes	yes	no	yes	b
church/NNS/br-a10/1980	0.0363715800434501	0.0122759195503007	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 includes: Encouraging by every means, all existing Assemblies of God <font color=green>churches</font>  to start new churches. Engaging mature, experienced men to pioneer	6	2	2.94	0.33	10	churches	b	Assemblies of God;start new churches		all	existing Assemblies of God	NA	no	yes	C	plural	no	no	yes	no	no	yes	yes	no	yes	b
church/NNS/br-a10/1984	0.0147568717724768	-0.0087930091592384	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 means, all existing Assemblies of God churches to start new <font color=green>churches</font> . Engaging mature, experienced men to pioneer or open new churches	6	4	3.06	0.67	9	churches	b	Assemblies of God;start new;pioneer;open new		none	new	NA	no	no	C	plural	no	no	yes	no	no	no	yes	no	yes	b
church/NNS/br-a10/1996	0.0674975963221779	-0.00784607390882857	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 churches. Engaging mature, experienced men to pioneer or open new <font color=green>churches</font>  in strategic population centers. Surrounding pioneer pastors with vocational volunteers	7	3	3.17	0.43	10	churches	b	pioneer;open new;population centers		none	new	NA	no	no	C	plural	no	no	yes	no	no	no	yes	no	yes	b
church/NNS/br-a10/2022	0.0734408597648618	-0.0514526670894257	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 will be urged to move into the area of new <font color=green>churches</font>  in the interest of lending their support to the new	2	3	1.97	1.5	8	churches	b	new		none	new;Assemblies of God	NA	no	no	C	plural	no	no	yes	no	no	yes	yes	no	yes	b
church/NNS/br-a10/2051	-0.0628335011867096	-0.175416930485771	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 to spend from 6- 12 months as apprentices in well-established <font color=green>churches</font> . U. S. Dist. Judge Charles L. Powell denied all motions	2	0	2.18	0	5	churches	b	apprentices		none	well-established	NA	no	no	C	plural	no	no	yes	no	no	no	yes	no	yes	b
church/NNS/br-a31/1594	0.0720112760788269	-0.0448673899838895	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 than 300 top teenagers and 65 adult advisers from Presbyterian <font color=green>churches</font>  of the area sat enthralled at the four-hour program. This	4	3	2.18	0.75	6	churches	b	Presbyterian;of the area;program;teenagers;adult advisers	modifier and plurality	none	Presbyterian	NA	no	no	C	plural	no	no	no	no	no	yes	yes	no	yes	b
church/NNS/br-a31/1753	0.103129084030632	-0.030112677965075	church	churches	NNS	NNS	press_reportage	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 Auditorium may be set up soon. And to encourage other <font color=green>churches</font>  to try their own programs, Kern said this Sunday 's	3	2	1.04	0.67	8	churches	b	encourage;own programs		other	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-a31/1806	-0.00192078944390856	-0.0227974044696744	church	churches	NNS	NNS	press_reportage	others	informative	D	D	DE	CDE	Z	Z	Z	Z	Z	 special services marking National Christian Family Week in Miami area <font color=green>churches</font>  next week. Of particular meaning to the Charles MacWhorter family	4	3	1.78	0.75	12	churches	c2	Miami area;Chirstian Family Week		none	Miami area	NA	yes	no	D	plural	no	no	no	yes	no	no	yes	no	no	c
church/NNS/br-b04/1480	0.00171298510449345	-0.0361937917158197	church	churches	NNS	NNS	press_editorial	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 his money and his name: Does it assail schools and <font color=green>churches</font>  with blanket accusations? Does it attack other traditional American institutions	4	3	1.78	0.75	9	churches	b	schools	lower case, no definiteness, plurality, contrasted to another organization (schools, which CAN ALSO BE A BUILDING)	none	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-b12/2239	-0.0497588876576914	0.00833064275693117	church	Churches	NNS	NNPS	press_editorial	others	informative	B	B	AB	AB	Z	Z	Z	Z	Z	 Methodist Church, Congregational Union, Baptist Union, Presbyterian Church of England, <font color=green>Churches</font>  in Wales, Churches in Ireland, Society of Friends, British and	7	0	2.75	0	6	Churches	a2	in Wales		the	NA	in Wales	no	yes	B	plural	yes	yes	no	no	no	no	no	NA	yes	a
church/NNS/br-b12/2243	-0.0327218800846432	0.0015808347878239	church	Churches	NNS	NNPS	press_editorial	others	informative	B	B	AB	AB	Z	Z	Z	Z	Z	 Union, Baptist Union, Presbyterian Church of England, Churches in Wales, <font color=green>Churches</font>  in Ireland, Society of Friends, British and Foreign Bible Society	2	0	2.73	0	6	Churches	a2	in Ireland		none	NA	in Ireland	no	no	B	plural	yes	yes	no	no	no	no	no	NA	yes	a
church/NNS/br-b22/1233	0.0454377001176588	-0.0605664742273997	church	Churches	NNS	NNPS	press_editorial	others	informative	B	B	AB	AB	Z	Z	Z	Z	Z	 of five Catholic theologians to attend the World Council of <font color=green>Churches</font>  assembly in New Delhi as`` official'' observers reverses the Church	5	2	2.9	0.4	6	Churches	a2	Catholic theologians;World Council of;assembly		none	NA	NA	no	no	B	plural	yes	no	no	no	no	no	no	NA	yes	a
church/NNS/br-b22/1326	0.0606082815959531	0.216271221206235	church	Churches	NNS	NNPS	press_editorial	others	informative	B	B	AB	AB	Z	Z	Z	Z	Z	 pervades the Church 's stance toward the Protestant and Orthodox <font color=green>Churches</font> . Noting all the difficulties that stand in the way of	2	1	2.7	0.5	5	Churches	a2	Protestant;Orthodox	capital letter, definiteness, plurality	the	Protestant and Orthodox	NA	no	yes	B	plural	yes	no	no	no	no	no	no	NA	yes	a
church/NNS/br-c08/1853	0.0153404188536637	0.0679216612782935	church	churches	NNS	NNS	press_reviews	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 the early jazz forms and the music of the Negro <font color=green>churches</font> . To help him on this religious aspect of primitive jazz	4	3	2.06	0.75	8	churches	c2	Negro;music;jazz		the	Negro	NA	yes	yes	C	plural	no	no	no	no	no	yes	yes	no	no	c
church/NNS/br-d02/548	0.0583772874949032	0.0488847713581762	church	churches	NNS	NNS	religion	others	informative	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 observed to characterize the preaching and teaching of the American <font color=green>churches</font> . In the absence of a truly adequate conceptuality in which	3	1	2.32	0.33	7	churches	b	American;preaching;teaching		the	American	NA	no	yes	B	plural	no	no	yes	no	no	no	yes	no	yes	b
church/NNS/br-d03/1011	0.0699940883430074	-0.209843767014207	church	churches	NNS	NNS	religion	others	informative	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 often, the sale of 764 chapels''. Most of these former <font color=green>churches</font>  are now used as warehouses, but`` neither Anglicans nor Nonconformists	3	1	1.24	0.33	4	churches	c1	former;chapels;warehouses		these	former	NA	yes	yes	D	plural	no	no	yes	no	no	no	no	no	no	c
church/NNS/br-d03/1027	-0.133886321081294	0.250858202683995	church	churches	NNS	NNS	religion	others	informative	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as warehouses, but`` neither Anglicans nor Nonconformists object to selling <font color=green>churches</font>  to Roman Catholics'', and have done so. While it must	2	1	2.61	0.5	5	churches	c1	selling;warehouses		none	NA	NA	yes	no	D	plural	no	no	no	no	no	no	no	no	no	c
church/NNS/br-d03/1051	0.0263586150809652	0.034590097792459	church	churches	NNS	NNS	religion	others	informative	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 be said that these same Protestants have built some new <font color=green>churches</font>  during this period, and that religious population shifts have emptied	4	4	2.19	1	8	churches	c1	Protestants;built;new;emptied		some	new	NA	yes	no	D	plural	no	no	yes	no	no	no	no	no	no	c
church/NNS/br-d03/1063	0.0376046871251624	0.0352574547802265	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 during this period, and that religious population shifts have emptied <font color=green>churches</font> , a principal reason for this phenomenon of redundancy is that	5	4	2.61	0.8	8	churches	c3	religious population shifts;emptied;redundancy		none	NA	NA	yes	no	?	plural	no	no	no	no	no	no	no	yes	no	c
church/NNS/br-d03/110	0.0110817497061839	0.0284613786534517	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 was enthusiastically devoted to prayer and discussion by the various <font color=green>churches</font> . Many people seem hopeful, yet it is difficult to predict	5	5	1.86	1	9	churches	a2	devoted to prayer;various		the	various	NA	no	yes	C	plural	no	no	yes	no	no	no	no	NA	yes	a
church/NNS/br-d03/1472	-0.114640146560779	0.0788051645436352	church	churches	NNS	NNS	religion	others	informative	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thy Son''. A hymn often to be heard in Catholic <font color=green>churches</font>  is`` Faith of our Fathers'', which glories in England 's	3	2	1.54	0.67	4	churches	c3	hymn;heard in;Catholic;England		none	Catholic	NA	yes	no	D	plural	no	no	no	no	no	yes	no	yes	no	c
church/NNS/br-d03/1884	-0.0316073650395365	-0.00902132217051504	church	churches	NNS	NNS	religion	others	informative	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 at least of equal stature in England with the Protestant <font color=green>churches</font> . On successive Sundays during October, 1960, Paul Ferris( a non-Catholic	2	2	2.47	1	8	churches	b	Protestant	I think this continues another occurrence, in which the Catholic church is compared to the protestant churches	the	Protestant	NA	no	yes	B	plural	no	no	no	no	no	yes	yes	no	yes	b
church/NNS/br-d03/313	-0.0714545191483647	0.0840695894009024	church	Churches	NNS	NNPS	religion	others	informative	B	B	AB	AB	anglican_church%1:14:00::	B2	B	AB	AB	 saying and writing and implying about the Roman and Anglican <font color=green>Churches</font>  and about the present religious state of England. Since the	5	4	1.78	0.8	7	Churches	a2	Roman and Anglican;religious state of England	capital letter, definiteness, plurality	the	Roman and Anglican	NA	no	yes	B	plural	yes	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-d03/35	-0.0497804966282046	0.0605575609876688	church	Churches	NNS	NNPS	religion	others	informative	B	B	AB	AB	anglican_church%1:14:00::	B2	B	AB	AB	 efforts of only unauthorized individuals of the Roman and Anglican <font color=green>Churches</font> , and urging a communion of prayer unacceptable to Rome, this	5	3	2.66	0.6	7	Churches	a2	Roman;Anglican		the	Roman and Anglican	NA	no	yes	B	plural	yes	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-d03/779	-0.0524707594641313	0.00582309925904324	church	churches	NNS	NNS	religion	others	informative	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 less than ten. From many sides come remarks that Protestant <font color=green>churches</font>  are badly attended and the large medieval cathedrals look all	4	3	2.45	0.75	8	churches	c1	badly attended;large medieval cathedrals;Protestant	opposition to cathedrals	none	Protestant	NA	yes	no	D	plural	no	no	no	no	no	yes	no	no	no	c
church/NNS/br-d03/849	0.0328023120411126	-0.0235100842598744	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 admit the great falling off in effective membership in their <font color=green>churches</font> . According to a newspaper report of the 1961 statistics of	2	2	2.22	1	8	churches	b	effective membership;their		their	NA	NA	no	yes	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d03/929	0.0679085461916476	-0.0749494610795744	church	Churches	NNS	NNPS	religion	others	informative	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 the Manchester Guardian of last November, entitled`` Fate of Redundant <font color=green>Churches</font> '', states than an Archbishops' Commission`` reported last month that in	2	0	2.42	0	6	Churches	c1	Redundant		the	Redundant	NA	yes	yes	D	plural	yes	no	yes	no	no	no	no	no	no	c
church/NNS/br-d03/952	-0.0979335354552513	-0.00443858498518873	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 that in the Church of England alone there are 790 <font color=green>churches</font>  which are redundant now, or will be in 20 years	3	2	2.11	0.67	4	churches	c1	there are;redundant		number	NA	NA	yes	no	D	plural	no	no	no	no	no	no	no	no	no	c
church/NNS/br-d03/971	0.117915794068263	-0.339216484601485	church	churches	NNS	NNS	religion	others	informative	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 will be in 20 years' time. A further 260 Anglican <font color=green>churches</font>  have been demolished since 1948''. And in the last five	1	0	1.1	0	1	churches	c1	Anglican;demolished		number	Anglican	NA	yes	no	D	plural	no	no	no	no	no	yes	no	no	no	c
church/NNS/br-d05/1536	0.146882474907954	0.189577366331036	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 descended from the founders( among which were still the Unitarian <font color=green>churches</font> ), made explicit from the beginning that the conflict between him	1	0	1.85	0	5	churches	a2	Unitarian		the	Unitarian	NA	no	yes	?	plural	no	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-d05/1935	-0.0379565766022946	-0.398340269941096	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 his colleagues know that he intended them:`` Even the Unitarian <font color=green>churches</font>  have caught the malaria, and are worse than those who	2	0	2.16	0	2	churches	b	Unitarian;caught the malaria	only people can catch the malaria, so it must refer to the communities	the	Unitarian	NA	no	yes	C	plural	no	no	no	no	no	yes	yes	no	yes	b
church/NNS/br-d09/1216	0.0476786312957984	-0.044222680757784	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 membership training, since this is a recent development in many <font color=green>churches</font> . Those coming from other denominations will welcome the opportunity to	3	2	1.82	0.67	8	churches	b	membership training;denominations		many	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d09/181	0.0299122138481805	-0.00194478725886764	church	Churches	NNS	NNPS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 life of the Church. Neglect means spiritual paralysis or death. <font color=green>Churches</font>  that have a carefully planned program of membership preparation and	4	3	1.93	0.75	8	Churches	b	that have;planned program;membership		none	NA	NA	no	no	C	plural	yes	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d09/1910	0.0656813587809494	-0.000132033911141698	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 This problem is illustrated by the fact that many local <font color=green>churches</font>  drop from the active membership rolls each year as many	4	3	1.99	0.75	7	churches	b	local;membership rolls		many	local	NA	no	no	C	plural	no	no	yes	no	no	no	yes	no	yes	b
church/NNS/br-d09/1946	0.0720045903880342	-0.0263064015150049	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 some areas where population is expanding, show that numbers of <font color=green>churches</font>  have had little net increase, though many new members were	5	5	1.75	1	11	churches	b	numbers of;members;population		none	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d09/502	0.0930803593412003	-0.00710312352456519	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 sessions of preparation for membership is necessary for adults. Some <font color=green>churches</font>  require more. None should ask less. Those who join the	5	4	2.14	0.8	7	churches	b	membership	plural	some	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d09/559	0.0100025931799575	-0.00589028139165675	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 devotion to it if membership requires something of them. Many <font color=green>churches</font>  find the Sunday school hour to be the most practical	4	3	1.52	0.75	13	churches	b	Sunday school;membership		many	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d09/891	0.0496272479742111	-0.0255424210155821	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 have been found effective. Extend the number of classes. Some <font color=green>churches</font>  have six or more training sessions of two hours each	3	3	1.84	1	8	churches	b	training sessions;classes		some	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d10/1095	0.0503136766280353	0.01103551320312	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 Asians tend to consider not only missions but the local <font color=green>churches</font>  they have produced as centers and agents of Western culture	4	4	2.16	1	10	churches	b	local		the	local	NA	no	yes	C	plural	no	no	yes	no	no	no	yes	no	yes	b
church/NNS/br-d10/2114	0.0675913973069696	0.0156560842891758	church	Churches	NNS	NNPS	religion	others	informative	B	B	AB	AB	Z	Z	Z	Z	Z	 Newbiggin reflects the dominant position within the World Council of <font color=green>Churches</font>  when he says,`` We must claim absoluteness and finality for	2	1	2.16	0.5	6	Churches	a2	World Council of		none	NA	NA	no	no	B	plural	yes	no	no	no	no	no	no	NA	yes	a
church/NNS/br-d10/305	0.257798982068755	-0.033999519235134	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 may have a certain justification, we ought to dispense with <font color=green>churches</font> . The suggestion is naive. Man is at once a gregarious	1	0	1	0	5	churches	b	dispense with;gregarious		none	NA	NA	no	no	?	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d14/1926	0.0558270303079457	0.195352215208178	church	churches	NNS	NNS	religion	others	informative	B	B	AB	AB	Z	Z	Z	Z	Z	 John Greenleaf Whittier( 1807- 1892) he eventually attacked the orthodox <font color=green>churches</font>  for what he deemed their cowardly compromising on the slavery	2	1	3.54	0.5	5	churches	a2	attacked;orthodox		the	orthodox	NA	no	yes	B	plural	no	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-d14/199	-1.73008834720115e-05	-0.00847044258621861	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 proportion, although in 1914 still a minority, were members of <font color=green>churches</font> . Presumably those who did not have a formal church connexion	2	1	2.24	0.5	7	churches	b	members of		none	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-d14/2203	0.0573707440684728	0.0810152189078152	church	churches	NNS	NNS	religion	others	informative	B	B	AB	AB	Z	Z	Z	Z	Z	 preaching of Lyman Beecher. Although he later broke with the <font color=green>churches</font>  because he believed that they were insufficiently outspoken against social	3	2	1.3	0.67	3	churches	a2	broke with;outspoken	definiteness and specifier; ‘outspoken’ is a cue as far as it’s describing the church (and placing it as an institution)	the	NA	NA	no	yes	B	plural	no	no	no	no	no	no	no	NA	yes	a
church/NNS/br-d14/457	0.0604034028291055	6.63458958237346e-05	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 church members mounted, the degree of discipline exercised by the <font color=green>churches</font>  lessened and the trend was towards conformity to the general	3	2	2.6	0.67	7	churches	a2	discipline;exercised by the	plural and agent	the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	no	NA	yes	a
church/NNS/br-d14/507	0.0241991642147265	-0.0185520905392729	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 the ethical codes to which the majority subscribed. Thus Baptist <font color=green>churches</font>  on the frontier took cognizance of charges against their members	3	2	2.69	0.67	9	churches	b	Baptist;on the frontier;their members	I’m assuming community level because of ‘their members’ and it talking about many Baptist ones	none	Baptist	NA	no	no	C	plural	no	no	no	no	no	yes	yes	no	yes	b
church/NNS/br-d17/569	0.0601505655000881	-0.0450641732813329	church	churches	NNS	NNS	religion	others	informative	C	C	C	CDE	Z	Z	Z	Z	Z	 one of my editorial workers wanted to find out how <font color=green>churches</font>  and philanthropic organizations met the needs of New York 's	2	1	1.55	0.5	8	churches	a2	philantropic organizations	the opposition to ‘philantropic organizations’ points to the branch sense i think (could be b?)	none	NA	NA	no	no	C	plural	no	no	no	no	no	no	no	NA	yes	a
church/NNS/br-e12/1082	-0.0490129065574368	-0.0416803676701605	church	churches	NNS	NNS	skill_and_hobbies	tech	informative	D	D	DE	CDE	Z	Z	Z	Z	Z	 famous Alamo and photograph 18 th Century Spanish buildings and <font color=green>churches</font> . The Great Smoky Mountains is another area of the South	3	3	2.55	1	8	churches	c1	buildings		none	NA	NA	yes	no	D	plural	no	no	no	no	no	no	no	no	no	c
church/NNS/br-e13/808	-0.00876588517018612	0.0276022181680762	church	churches	NNS	NNS	skill_and_hobbies	tech	informative	D	D	DE	CDE	Z	Z	Z	Z	Z	 fell in. Nevertheless, it remained one of the most splendid <font color=green>churches</font>  of the Eastern Empire, where the Byzantine Emperors were crowned	2	1	2.12	0.5	6	churches	c1	splendid		the	splendid	NA	yes	yes	D	plural	no	no	yes	no	no	no	no	no	no	c
church/NNS/br-f15/1245	0.0324261006206323	0.0180191251115541	church	churches	NNS	NNS	popular_lore	others	informative	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 Consider what happened during World War 1,, when the Protestant <font color=green>churches</font>  united to push the Prohibition law through Congress. Many of	2	2	2.79	1	8	churches	a2	Protestant;united;push	definiteness, modifier, plural	the	Protestant	NA	no	yes	B	plural	no	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-f15/1425	0.133228007956958	0.253729449998307	church	churches	NNS	NNS	popular_lore	others	informative	B	B	AB	AB	christian_church%1:14:00::	B	B	AB	AB	 turn of the century, contraception was condemned by all Christian <font color=green>churches</font>  as immoral, unnatural and contrary to divine law. This was	5	1	3.21	0.2	5	churches	a2	condemned by;Chirstian;immoral	plural and agent	all	Christian	NA	no	yes	B	plural	no	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-f15/1455	-0.0143199977765136	0.0262175803263075	church	Churches	NNS	NNPS	popular_lore	others	informative	B	B	AB	AB	orthodox_church%1:14:00::	B1	B	AB	AB	 laws of Christian countries. Today, the Roman Catholic and Orthodox <font color=green>Churches</font>  stand virtually alone in holding that conviction. The various Lambeth	5	5	2.59	1	12	Churches	a2	Roman Catholic;Orthodox;holding that conviction;stand	capital letter, definiteness, plurality, agent	the	Roman Catholic and Orthodox	NA	no	yes	B	plural	yes	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-f15/1720	0.033437509271462	-0.0096459406868716	church	Churches	NNS	NNPS	popular_lore	others	informative	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 28 members of a committee of the Federal Council of <font color=green>Churches</font>  ratified artificial methods of birth control.`` As to the necessity	4	2	2.44	0.5	7	Churches	a2	Federal Council of	the plural and capitalized wordform is the strongest key	none	NA	NA	no	no	B	plural	yes	no	no	no	no	no	no	NA	yes	a
church/NNS/br-f15/1887	0.0269421178372727	-0.0435732473206683	church	Churches	NNS	NNPS	popular_lore	others	informative	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 1961, by the general board of the National Council of <font color=green>Churches</font> , the largest Protestant organization in the US. The board approved	3	3	2.38	1	6	Churches	a2	National Council of;Protestant organization	the plural and capitalized wordform is the strongest key	none	NA	NA	no	no	B	plural	yes	no	no	no	no	no	no	NA	yes	a
church/NNS/br-f15/1944	0.00687680100589629	-0.101209479405142	church	churches	NNS	NNS	popular_lore	others	informative	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 of contraceptives. The general board declared:`` Most of the Protestant <font color=green>churches</font>  hold contraception and periodic continence to be morally right when	4	3	1.86	0.75	7	churches	a2	Protestant;hold;morally right	plural and agent	the	Protestant	NA	no	yes	B	plural	no	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-f15/1998	0.182212442796713	0.105080029495126	church	churches	NNS	NNS	popular_lore	others	informative	B	B	AB	AB	christian_church%1:14:00::	B	B	AB	AB	 of conception''. An action once universally condemned by all Christian <font color=green>churches</font>  and forbidden by the civil law is now not only	2	2	2.08	1	9	churches	a2	all Christian;condemend		all	Christian	NA	no	yes	B	plural	no	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-f15/821	-0.0306534404124437	0.0656417699974648	church	Churches	NNS	NNPS	popular_lore	others	informative	B	B	AB	AB	orthodox_catholic_church%1:14:00::	B1	B	AB	AB	 the exception of the Roman Catholic and the Orthodox Catholic <font color=green>Churches</font> , most churches make no moral distinction between rhythm and mechanical	6	6	3.58	1	10	Churches	a2	Roman Catholic;Orthodox Catholic;make no moral distinction		the	Orthodox Catholic	NA	no	yes	B	plural	yes	no	no	no	no	yes	no	NA	yes	a
church/NNS/br-f15/824	-0.0122564871759688	0.0581591841903973	church	churches	NNS	NNS	popular_lore	others	informative	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 of the Roman Catholic and the Orthodox Catholic Churches, most <font color=green>churches</font>  make no moral distinction between rhythm and mechanical or chemical	5	6	3.61	1.2	11	churches	a2	Roman Catholic;Orthodox Catholic Churches;make no moral distinction	plural and agent	most	NA	NA	no	no	B	plural	no	no	no	no	no	no	no	NA	yes	a
church/NNS/br-f44/1106	0.0615936933264888	0.0833351412802347	church	Churches	NNS	NNPS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 who will strengthen the social class nucleus of the congregation. <font color=green>Churches</font>  can be strengthened through this process of co-optation so long	5	4	2.47	0.8	6	Churches	b	social class;co-optation;congregation		none	NA	NA	no	no	C	plural	yes	no	no	no	no	no	yes	no	yes	b
