	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
heilzaam/adj/algemeen_dagblad_20000529_130/44/R5	heilzaam/adj/algemeen_dagblad_20000529_130/44	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
heilzaam/adj/algemeen_dagblad_20000529_130/44/R6	heilzaam/adj/algemeen_dagblad_20000529_130/44	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
heilzaam/adj/algemeen_dagblad_20000529_130/44/R7	heilzaam/adj/algemeen_dagblad_20000529_130/44	R7	RICHARD	name	RICHARD/name	RICHARD	False	R	8			
heilzaam/adj/algemeen_dagblad_20000529_130/44/R8	heilzaam/adj/algemeen_dagblad_20000529_130/44	R8	SENNETT	name	SENNETT/name	SENNETT	False	R	9			
heilzaam/adj/algemeen_dagblad_20000529_130/44/R9	heilzaam/adj/algemeen_dagblad_20000529_130/44	R9	ken	verb	ken/verb	kent	False	R	10	-0.018067487	144534.0	8.0
heilzaam/adj/algemeen_dagblad_20000529_130/44/R10	heilzaam/adj/algemeen_dagblad_20000529_130/44	R10	de	det	de/det	de	False	R	11	0.08139215	28074105.0	1714.0
heilzaam/adj/algemeen_dagblad_20000529_130/44/R11	heilzaam/adj/algemeen_dagblad_20000529_130/44	R11	modieus	adj	modieus/adj	modieuze	False	R	12	2.5340130000000003	2810.0	2.0
heilzaam/adj/algemeen_dagblad_20000529_130/44/R12	heilzaam/adj/algemeen_dagblad_20000529_130/44	R12	redenering	noun	redenering/noun	redeneringen	False	R	13			
heilzaam/adj/algemeen_dagblad_20000529_130/44/R13	heilzaam/adj/algemeen_dagblad_20000529_130/44	R13	op	prep	op/prep	op	False	R	14	0.24410067	4502370.0	323.0
heilzaam/adj/algemeen_dagblad_20000529_130/44/R14	heilzaam/adj/algemeen_dagblad_20000529_130/44	R14	zijn	det	zijn/det	z'n	False	R	15	-0.08726648	2164588.0	112.0
heilzaam/adj/algemeen_dagblad_20000529_130/44/R15												
heilzaam/adj/de_morgen_20010120_01_136/206/L0	heilzaam/adj/de_morgen_20010120_01_136/206	L0	een	det	een/det	een	True	L	1	0.30468807	11075723.0	847.0
heilzaam/adj/de_morgen_20010120_01_136/206/L1	heilzaam/adj/de_morgen_20010120_01_136/206	L1	heb	verb	heb/verb	hebben	True	L	2	0.6152053000000001	4034811.0	419.0
heilzaam/adj/de_morgen_20010120_01_136/206/L2	heilzaam/adj/de_morgen_20010120_01_136/206	L2	foto	noun	foto/noun	foto's	True	L	3	-0.9868719000000001	174018.0	3.0
heilzaam/adj/de_morgen_20010120_01_136/206/L3	heilzaam/adj/de_morgen_20010120_01_136/206	L3	want	vg	want/vg	want	True	L	4			
heilzaam/adj/de_morgen_20010120_01_136/206/L4	heilzaam/adj/de_morgen_20010120_01_136/206	L4	,	punct	,/punct	,	True	L	5			
heilzaam/adj/de_morgen_20010120_01_136/206/L5	heilzaam/adj/de_morgen_20010120_01_136/206	L5	geld	noun	geld/noun	geld	True	L	6	-0.8305176	203976.0	5.0
heilzaam/adj/de_morgen_20010120_01_136/206/L6	heilzaam/adj/de_morgen_20010120_01_136/206	L6	zijn	det	zijn/det	zijn	True	L	7	-0.08726648	2164588.0	112.0
heilzaam/adj/de_morgen_20010120_01_136/206/L7	heilzaam/adj/de_morgen_20010120_01_136/206	L7	voor	prep	voor/prep	voor	True	L	8	0.51638585	3806927.0	358.0
heilzaam/adj/de_morgen_20010120_01_136/206/L8	heilzaam/adj/de_morgen_20010120_01_136/206	L8	ei	noun	ei/noun	eieren	True	L	9	1.5869837	14565.0	4.0
heilzaam/adj/de_morgen_20010120_01_136/206/L9	heilzaam/adj/de_morgen_20010120_01_136/206	L9	fotografisch	adj	fotografisch/adj	fotografische	True	L	10	3.6197247999999997	950.0	2.0
heilzaam/adj/de_morgen_20010120_01_136/206/L10	heilzaam/adj/de_morgen_20010120_01_136/206	L10	snel	adj	snel/adj	snel	True	L	11			
heilzaam/adj/de_morgen_20010120_01_136/206/L11	heilzaam/adj/de_morgen_20010120_01_136/206	L11	wel	adv	wel/adv	wel	True	L	12	0.244311	887396.0	64.0
heilzaam/adj/de_morgen_20010120_01_136/206/L12	heilzaam/adj/de_morgen_20010120_01_136/206	L12	kies	verb	kies/verb	kiest	True	L	13			
heilzaam/adj/de_morgen_20010120_01_136/206/L13	heilzaam/adj/de_morgen_20010120_01_136/206	L13	pers	noun	pers/noun	pers	True	L	14			
heilzaam/adj/de_morgen_20010120_01_136/206/L14	heilzaam/adj/de_morgen_20010120_01_136/206	L14	populair	adj	populair/adj	populaire	True	L	15			
heilzaam/adj/de_morgen_20010120_01_136/206/L15												
heilzaam/adj/de_morgen_20010120_01_136/206/R0	heilzaam/adj/de_morgen_20010120_01_136/206	R0	werking	noun	werking/noun	werking	True	R	1	5.7770185	18050.0	329.0
heilzaam/adj/de_morgen_20010120_01_136/206/R1	heilzaam/adj/de_morgen_20010120_01_136/206	R1	op	prep	op/prep	op	True	R	2	0.24410067	4502370.0	323.0
heilzaam/adj/de_morgen_20010120_01_136/206/R2	heilzaam/adj/de_morgen_20010120_01_136/206	R2	de	det	de/det	de	True	R	3	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_20010120_01_136/206/R3	heilzaam/adj/de_morgen_20010120_01_136/206	R3	oplage	noun	oplage/noun	oplage	True	R	4	2.3753189999999997	4963.0	3.0
heilzaam/adj/de_morgen_20010120_01_136/206/R4	heilzaam/adj/de_morgen_20010120_01_136/206	R4	.	punct	./punct	.	True	R	5			
heilzaam/adj/de_morgen_20010120_01_136/206/R5	heilzaam/adj/de_morgen_20010120_01_136/206	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
heilzaam/adj/de_morgen_20010120_01_136/206/R6	heilzaam/adj/de_morgen_20010120_01_136/206	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
heilzaam/adj/de_morgen_20010120_01_136/206/R7	heilzaam/adj/de_morgen_20010120_01_136/206	R7	en	comp	en/comp	En	False	R	8			
heilzaam/adj/de_morgen_20010120_01_136/206/R8	heilzaam/adj/de_morgen_20010120_01_136/206	R8	zo	adv	zo/adv	zo	False	R	9	0.4142044	748301.0	64.0
heilzaam/adj/de_morgen_20010120_01_136/206/R9	heilzaam/adj/de_morgen_20010120_01_136/206	R9	word	verb	word/verb	wordt	False	R	10	-0.12096636	3486710.0	174.0
heilzaam/adj/de_morgen_20010120_01_136/206/R10	heilzaam/adj/de_morgen_20010120_01_136/206	R10	het	det	het/det	het	False	R	11	0.1326374	11650779.0	749.0
heilzaam/adj/de_morgen_20010120_01_136/206/R11	heilzaam/adj/de_morgen_20010120_01_136/206	R11	lot	noun	lot/noun	lot	False	R	12			
heilzaam/adj/de_morgen_20010120_01_136/206/R12	heilzaam/adj/de_morgen_20010120_01_136/206	R12	van	prep	van/prep	van	False	R	13	0.22372985	12638933.0	890.0
heilzaam/adj/de_morgen_20010120_01_136/206/R13	heilzaam/adj/de_morgen_20010120_01_136/206	R13	de	det	de/det	de	False	R	14	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_20010120_01_136/206/R14	heilzaam/adj/de_morgen_20010120_01_136/206	R14	fotografie	noun	fotografie/noun	fotografie	False	R	15			
heilzaam/adj/de_morgen_20010120_01_136/206/R15												
heilzaam/adj/de_morgen_19990326_01_138/79/L0	heilzaam/adj/de_morgen_19990326_01_138/79	L0	ene	adj	ene/adj	ene	True	L	1	0.76053417	49554.0	6.0
heilzaam/adj/de_morgen_19990326_01_138/79/L1	heilzaam/adj/de_morgen_19990326_01_138/79	L1	die	det	die/det	die	True	L	2	0.31525257	1365392.0	106.0
heilzaam/adj/de_morgen_19990326_01_138/79/L2	heilzaam/adj/de_morgen_19990326_01_138/79	L2	van	prep	van/prep	van	True	L	3	0.22372985	12638933.0	890.0
heilzaam/adj/de_morgen_19990326_01_138/79/L3	heilzaam/adj/de_morgen_19990326_01_138/79	L3	vind	verb	vind/verb	vinden	True	L	4	0.107975736	541702.0	34.0
heilzaam/adj/de_morgen_19990326_01_138/79/L4	heilzaam/adj/de_morgen_19990326_01_138/79	L4	het	det	het/det	het	True	L	5	0.1326374	11650779.0	749.0
heilzaam/adj/de_morgen_19990326_01_138/79/L5	heilzaam/adj/de_morgen_19990326_01_138/79	L5	voor	prep	voor/prep	voor	True	L	6	0.51638585	3806927.0	358.0
heilzaam/adj/de_morgen_19990326_01_138/79/L6	heilzaam/adj/de_morgen_19990326_01_138/79	L6	onderzoek_programma	noun	onderzoek_programma/noun	onderzoeksprogramma's	True	L	7	4.190196	267.0	1.0
heilzaam/adj/de_morgen_19990326_01_138/79/L7	heilzaam/adj/de_morgen_19990326_01_138/79	L7	in	prep	in/prep	in	True	L	8	-0.13897213	9492181.0	464.0
heilzaam/adj/de_morgen_19990326_01_138/79/L8	heilzaam/adj/de_morgen_19990326_01_138/79	L8	investeer	verb	investeer/verb	geïnvesteerd	True	L	9	-0.53298306	30441.0	1.0
heilzaam/adj/de_morgen_19990326_01_138/79/L9	heilzaam/adj/de_morgen_19990326_01_138/79	L9	jaarlijks	adj	jaarlijks/adj	jaarlijks	True	L	10	-0.015388481	54221.0	3.0
heilzaam/adj/de_morgen_19990326_01_138/79/L10	heilzaam/adj/de_morgen_19990326_01_138/79	L10	word	verb	word/verb	worden	True	L	11	-0.12096636	3486710.0	174.0
heilzaam/adj/de_morgen_19990326_01_138/79/L11	heilzaam/adj/de_morgen_19990326_01_138/79	L11	bedrag	noun	bedrag/noun	bedragen	True	L	12			
heilzaam/adj/de_morgen_19990326_01_138/79/L12	heilzaam/adj/de_morgen_19990326_01_138/79	L12	Hallucinante	name	Hallucinante/name	Hallucinante	True	L	13			
heilzaam/adj/de_morgen_19990326_01_138/79/L13	heilzaam/adj/de_morgen_19990326_01_138/79	L13	sentence_delimiter	none	none	<sentence>	none	L	14			
heilzaam/adj/de_morgen_19990326_01_138/79/L14	heilzaam/adj/de_morgen_19990326_01_138/79	L14	sentence_delimiter	none	none	</sentence>	none	L	15			
heilzaam/adj/de_morgen_19990326_01_138/79/L15												
heilzaam/adj/de_morgen_19990326_01_138/79/R0	heilzaam/adj/de_morgen_19990326_01_138/79	R0	samenstelling	noun	samenstelling/noun	samenstelling	True	R	1	1.9111706000000002	7931.0	3.0
heilzaam/adj/de_morgen_19990326_01_138/79/R1	heilzaam/adj/de_morgen_19990326_01_138/79	R1	die	pron	die/pron	die	True	R	2	0.2860925	2519801.0	190.0
heilzaam/adj/de_morgen_19990326_01_138/79/R2	heilzaam/adj/de_morgen_19990326_01_138/79	R2	het	det	het/det	het	True	R	3	0.1326374	11650779.0	749.0
heilzaam/adj/de_morgen_19990326_01_138/79/R3	heilzaam/adj/de_morgen_19990326_01_138/79	R3	ook	adv	ook/adv	ook	True	R	4	0.33461595	2214625.0	175.0
heilzaam/adj/de_morgen_19990326_01_138/79/R4	heilzaam/adj/de_morgen_19990326_01_138/79	R4	commercieel	adj	commercieel/adj	commercieel	True	R	5	0.46759835	33399.0	3.0
heilzaam/adj/de_morgen_19990326_01_138/79/R5	heilzaam/adj/de_morgen_19990326_01_138/79	R5	zal	verb	zal/verb	zal	True	R	6	0.5533213	1661300.0	163.0
heilzaam/adj/de_morgen_19990326_01_138/79/R6	heilzaam/adj/de_morgen_19990326_01_138/79	R6	doe	verb	doe/verb	doen	True	R	7	0.19308303	731956.0	50.0
heilzaam/adj/de_morgen_19990326_01_138/79/R7	heilzaam/adj/de_morgen_19990326_01_138/79	R7	.	punct	./punct	.	True	R	8			
heilzaam/adj/de_morgen_19990326_01_138/79/R8	heilzaam/adj/de_morgen_19990326_01_138/79	R8	sentence_delimiter	none	none	</sentence>	none	R	9			
heilzaam/adj/de_morgen_19990326_01_138/79/R9	heilzaam/adj/de_morgen_19990326_01_138/79	R9	sentence_delimiter	none	none	<sentence>	none	R	10			
heilzaam/adj/de_morgen_19990326_01_138/79/R10	heilzaam/adj/de_morgen_19990326_01_138/79	R10	Farma	noun	Farma/noun	Farma	False	R	11			
heilzaam/adj/de_morgen_19990326_01_138/79/R11	heilzaam/adj/de_morgen_19990326_01_138/79	R11	ben	verb	ben/verb	is	False	R	12	0.44002548	9938754.0	869.0
heilzaam/adj/de_morgen_19990326_01_138/79/R12	heilzaam/adj/de_morgen_19990326_01_138/79	R12	big	noun	big/noun	big	False	R	13			
heilzaam/adj/de_morgen_19990326_01_138/79/R13	heilzaam/adj/de_morgen_19990326_01_138/79	R13	business	noun	business/noun	business	False	R	14			
heilzaam/adj/de_morgen_19990326_01_138/79/R14	heilzaam/adj/de_morgen_19990326_01_138/79	R14	.	punct	./punct	.	False	R	15			
heilzaam/adj/de_morgen_19990326_01_138/79/R15												
heilzaam/adj/de_morgen_19990318_01_45/468/L0	heilzaam/adj/de_morgen_19990318_01_45/468	L0	kan	verb	kan/verb	kan	True	L	1	0.807767	1969534.0	249.0
heilzaam/adj/de_morgen_19990318_01_45/468/L1	heilzaam/adj/de_morgen_19990318_01_45/468	L1	Commissie	name	Commissie/name	Commissie	True	L	2			
heilzaam/adj/de_morgen_19990318_01_45/468/L2	heilzaam/adj/de_morgen_19990318_01_45/468	L2	de	det	de/det	de	True	L	3	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_19990318_01_45/468/L3	heilzaam/adj/de_morgen_19990318_01_45/468	L3	op	prep	op/prep	op	True	L	4	0.24410067	4502370.0	323.0
heilzaam/adj/de_morgen_19990318_01_45/468/L4	heilzaam/adj/de_morgen_19990318_01_45/468	L4	controle	noun	controle/noun	controle	True	L	5	0.5687175	50462.0	5.0
heilzaam/adj/de_morgen_19990318_01_45/468/L5	heilzaam/adj/de_morgen_19990318_01_45/468	L5	politiek	adj	politiek/adj	politieke	True	L	6	-0.019344616999999998	145013.0	8.0
heilzaam/adj/de_morgen_19990318_01_45/468/L6	heilzaam/adj/de_morgen_19990318_01_45/468	L6	de	det	de/det	de	True	L	7	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_19990318_01_45/468/L7	heilzaam/adj/de_morgen_19990318_01_45/468	L7	van	prep	van/prep	van	True	L	8	0.22372985	12638933.0	890.0
heilzaam/adj/de_morgen_19990318_01_45/468/L8	heilzaam/adj/de_morgen_19990318_01_45/468	L8	versterking	noun	versterking/noun	Versterking	True	L	9	0.6887395000000001	8925.0	1.0
heilzaam/adj/de_morgen_19990318_01_45/468/L9	heilzaam/adj/de_morgen_19990318_01_45/468	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
heilzaam/adj/de_morgen_19990318_01_45/468/L10	heilzaam/adj/de_morgen_19990318_01_45/468	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
heilzaam/adj/de_morgen_19990318_01_45/468/L11	heilzaam/adj/de_morgen_19990318_01_45/468	L11	.	punct	./punct	.	False	L	12			
heilzaam/adj/de_morgen_19990318_01_45/468/L12	heilzaam/adj/de_morgen_19990318_01_45/468	L12	kom	verb	kom/verb	komen	False	L	13	-0.5397214	973909.0	32.0
heilzaam/adj/de_morgen_19990318_01_45/468/L13	heilzaam/adj/de_morgen_19990318_01_45/468	L13	goede	fixed	goede/fixed	goede	False	L	14			
heilzaam/adj/de_morgen_19990318_01_45/468/L14	heilzaam/adj/de_morgen_19990318_01_45/468	L14	ten	fixed	ten/fixed	ten	False	L	15			
heilzaam/adj/de_morgen_19990318_01_45/468/L15												
heilzaam/adj/de_morgen_19990318_01_45/468/R0	heilzaam/adj/de_morgen_19990318_01_45/468	R0	ben	verb	ben/verb	zijn	True	R	1	0.44002548	9938754.0	869.0
heilzaam/adj/de_morgen_19990318_01_45/468/R1	heilzaam/adj/de_morgen_19990318_01_45/468	R1	maar	vg	maar/vg	maar	True	R	2			
heilzaam/adj/de_morgen_19990318_01_45/468/R2	heilzaam/adj/de_morgen_19990318_01_45/468	R2	de	det	de/det	de	True	R	3	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_19990318_01_45/468/R3	heilzaam/adj/de_morgen_19990318_01_45/468	R3	huidig	adj	huidig/adj	huidige	True	R	4	0.37789795	84893.0	7.0
heilzaam/adj/de_morgen_19990318_01_45/468/R4	heilzaam/adj/de_morgen_19990318_01_45/468	R4	ongenuanceerd	adj	ongenuanceerd/adj	ongenuanceerde	True	R	5	2.9055784	973.0	1.0
heilzaam/adj/de_morgen_19990318_01_45/468/R5	heilzaam/adj/de_morgen_19990318_01_45/468	R5	discussie	noun	discussie/noun	discussie	True	R	6	0.73959446	42451.0	5.0
heilzaam/adj/de_morgen_19990318_01_45/468/R6	heilzaam/adj/de_morgen_19990318_01_45/468	R6	ben	verb	ben/verb	is	True	R	7	0.44002548	9938754.0	869.0
heilzaam/adj/de_morgen_19990318_01_45/468/R7	heilzaam/adj/de_morgen_19990318_01_45/468	R7	gevaarlijk	adj	gevaarlijk/adj	gevaarlijk	True	R	8	1.1074680000000001	35350.0	6.0
heilzaam/adj/de_morgen_19990318_01_45/468/R8	heilzaam/adj/de_morgen_19990318_01_45/468	R8	voor	prep	voor/prep	voor	True	R	9	0.51638585	3806927.0	358.0
heilzaam/adj/de_morgen_19990318_01_45/468/R9	heilzaam/adj/de_morgen_19990318_01_45/468	R9	Europees	adj	Europees/adj	Europees	True	R	10	-0.0282762	165681.0	9.0
heilzaam/adj/de_morgen_19990318_01_45/468/R10	heilzaam/adj/de_morgen_19990318_01_45/468	R10	beleid	noun	beleid/noun	beleid	True	R	11			
heilzaam/adj/de_morgen_19990318_01_45/468/R11	heilzaam/adj/de_morgen_19990318_01_45/468	R11	en	vg	en/vg	en	True	R	12			
heilzaam/adj/de_morgen_19990318_01_45/468/R12	heilzaam/adj/de_morgen_19990318_01_45/468	R12	besluitvorming	noun	besluitvorming/noun	besluitvorming	True	R	13			
heilzaam/adj/de_morgen_19990318_01_45/468/R13	heilzaam/adj/de_morgen_19990318_01_45/468	R13	.	punct	./punct	.	True	R	14			
heilzaam/adj/de_morgen_19990318_01_45/468/R14	heilzaam/adj/de_morgen_19990318_01_45/468	R14	sentence_delimiter	none	none	</sentence>	none	R	15			
heilzaam/adj/de_morgen_19990318_01_45/468/R15												
heilzaam/adj/de_morgen_20010120_01_152/206/L0	heilzaam/adj/de_morgen_20010120_01_152/206	L0	een	det	een/det	een	True	L	1	0.30468807	11075723.0	847.0
heilzaam/adj/de_morgen_20010120_01_152/206/L1	heilzaam/adj/de_morgen_20010120_01_152/206	L1	heb	verb	heb/verb	hebben	True	L	2	0.6152053000000001	4034811.0	419.0
heilzaam/adj/de_morgen_20010120_01_152/206/L2	heilzaam/adj/de_morgen_20010120_01_152/206	L2	foto	noun	foto/noun	foto's	True	L	3	-0.9868719000000001	174018.0	3.0
heilzaam/adj/de_morgen_20010120_01_152/206/L3	heilzaam/adj/de_morgen_20010120_01_152/206	L3	want	vg	want/vg	want	True	L	4			
heilzaam/adj/de_morgen_20010120_01_152/206/L4	heilzaam/adj/de_morgen_20010120_01_152/206	L4	,	punct	,/punct	,	True	L	5			
heilzaam/adj/de_morgen_20010120_01_152/206/L5	heilzaam/adj/de_morgen_20010120_01_152/206	L5	geld	noun	geld/noun	geld	True	L	6	-0.8305176	203976.0	5.0
heilzaam/adj/de_morgen_20010120_01_152/206/L6	heilzaam/adj/de_morgen_20010120_01_152/206	L6	zijn	det	zijn/det	zijn	True	L	7	-0.08726648	2164588.0	112.0
heilzaam/adj/de_morgen_20010120_01_152/206/L7	heilzaam/adj/de_morgen_20010120_01_152/206	L7	voor	prep	voor/prep	voor	True	L	8	0.51638585	3806927.0	358.0
heilzaam/adj/de_morgen_20010120_01_152/206/L8	heilzaam/adj/de_morgen_20010120_01_152/206	L8	ei	noun	ei/noun	eieren	True	L	9	1.5869837	14565.0	4.0
heilzaam/adj/de_morgen_20010120_01_152/206/L9	heilzaam/adj/de_morgen_20010120_01_152/206	L9	fotografisch	adj	fotografisch/adj	fotografische	True	L	10	3.6197247999999997	950.0	2.0
heilzaam/adj/de_morgen_20010120_01_152/206/L10	heilzaam/adj/de_morgen_20010120_01_152/206	L10	snel	adj	snel/adj	snel	True	L	11			
heilzaam/adj/de_morgen_20010120_01_152/206/L11	heilzaam/adj/de_morgen_20010120_01_152/206	L11	wel	adv	wel/adv	wel	True	L	12	0.244311	887396.0	64.0
heilzaam/adj/de_morgen_20010120_01_152/206/L12	heilzaam/adj/de_morgen_20010120_01_152/206	L12	kies	verb	kies/verb	kiest	True	L	13			
heilzaam/adj/de_morgen_20010120_01_152/206/L13	heilzaam/adj/de_morgen_20010120_01_152/206	L13	pers	noun	pers/noun	pers	True	L	14			
heilzaam/adj/de_morgen_20010120_01_152/206/L14	heilzaam/adj/de_morgen_20010120_01_152/206	L14	populair	adj	populair/adj	populaire	True	L	15			
heilzaam/adj/de_morgen_20010120_01_152/206/L15												
heilzaam/adj/de_morgen_20010120_01_152/206/R0	heilzaam/adj/de_morgen_20010120_01_152/206	R0	werking	noun	werking/noun	werking	True	R	1	5.7770185	18050.0	329.0
heilzaam/adj/de_morgen_20010120_01_152/206/R1	heilzaam/adj/de_morgen_20010120_01_152/206	R1	op	prep	op/prep	op	True	R	2	0.24410067	4502370.0	323.0
heilzaam/adj/de_morgen_20010120_01_152/206/R2	heilzaam/adj/de_morgen_20010120_01_152/206	R2	de	det	de/det	de	True	R	3	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_20010120_01_152/206/R3	heilzaam/adj/de_morgen_20010120_01_152/206	R3	oplage	noun	oplage/noun	oplage	True	R	4	2.3753189999999997	4963.0	3.0
heilzaam/adj/de_morgen_20010120_01_152/206/R4	heilzaam/adj/de_morgen_20010120_01_152/206	R4	.	punct	./punct	.	True	R	5			
heilzaam/adj/de_morgen_20010120_01_152/206/R5	heilzaam/adj/de_morgen_20010120_01_152/206	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
heilzaam/adj/de_morgen_20010120_01_152/206/R6	heilzaam/adj/de_morgen_20010120_01_152/206	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
heilzaam/adj/de_morgen_20010120_01_152/206/R7	heilzaam/adj/de_morgen_20010120_01_152/206	R7	en	comp	en/comp	En	False	R	8			
heilzaam/adj/de_morgen_20010120_01_152/206/R8	heilzaam/adj/de_morgen_20010120_01_152/206	R8	zo	adv	zo/adv	zo	False	R	9	0.4142044	748301.0	64.0
heilzaam/adj/de_morgen_20010120_01_152/206/R9	heilzaam/adj/de_morgen_20010120_01_152/206	R9	word	verb	word/verb	wordt	False	R	10	-0.12096636	3486710.0	174.0
heilzaam/adj/de_morgen_20010120_01_152/206/R10	heilzaam/adj/de_morgen_20010120_01_152/206	R10	het	det	het/det	het	False	R	11	0.1326374	11650779.0	749.0
heilzaam/adj/de_morgen_20010120_01_152/206/R11	heilzaam/adj/de_morgen_20010120_01_152/206	R11	lot	noun	lot/noun	lot	False	R	12			
heilzaam/adj/de_morgen_20010120_01_152/206/R12	heilzaam/adj/de_morgen_20010120_01_152/206	R12	van	prep	van/prep	van	False	R	13	0.22372985	12638933.0	890.0
heilzaam/adj/de_morgen_20010120_01_152/206/R13	heilzaam/adj/de_morgen_20010120_01_152/206	R13	de	det	de/det	de	False	R	14	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_20010120_01_152/206/R14	heilzaam/adj/de_morgen_20010120_01_152/206	R14	fotografie	noun	fotografie/noun	fotografie	False	R	15			
heilzaam/adj/de_morgen_20010120_01_152/206/R15												
heilzaam/adj/de_morgen_20010602_01_100/323/L0	heilzaam/adj/de_morgen_20010602_01_100/323	L0	allerlei	det	allerlei/det	allerlei	True	L	1	1.4426765	37558.0	9.0
heilzaam/adj/de_morgen_20010602_01_100/323/L1	heilzaam/adj/de_morgen_20010602_01_100/323	L1	waaraan	pp	waaraan/pp	waaraan	True	L	2			
heilzaam/adj/de_morgen_20010602_01_100/323/L2	heilzaam/adj/de_morgen_20010602_01_100/323	L2	bron	noun	bron/noun	bron	True	L	3	2.4342396	26394.0	17.0
heilzaam/adj/de_morgen_20010602_01_100/323/L3	heilzaam/adj/de_morgen_20010602_01_100/323	L3	een	det	een/det	een	True	L	4	0.30468807	11075723.0	847.0
heilzaam/adj/de_morgen_20010602_01_100/323/L4	heilzaam/adj/de_morgen_20010602_01_100/323	L4	met	prep	met/prep	met	True	L	5	-0.24275383	4230163.0	187.0
heilzaam/adj/de_morgen_20010602_01_100/323/L5	heilzaam/adj/de_morgen_20010602_01_100/323	L5	geassocieerd	adj	geassocieerd/adj	geassocieerd	True	L	6	4.8977485	264.0	2.0
heilzaam/adj/de_morgen_20010602_01_100/323/L6	heilzaam/adj/de_morgen_20010602_01_100/323	L6	,	punct	,/punct	,	True	L	7			
heilzaam/adj/de_morgen_20010602_01_100/323/L7	heilzaam/adj/de_morgen_20010602_01_100/323	L7	Naia	name	Naia/name	Naia	True	L	8			
heilzaam/adj/de_morgen_20010602_01_100/323/L8	heilzaam/adj/de_morgen_20010602_01_100/323	L8	godin	noun	godin/noun	godin	True	L	9	3.4425755	1140.0	2.0
heilzaam/adj/de_morgen_20010602_01_100/323/L9	heilzaam/adj/de_morgen_20010602_01_100/323	L9	de	det	de/det	de	True	L	10	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_20010602_01_100/323/L10	heilzaam/adj/de_morgen_20010602_01_100/323	L10	al	adv	al/adv	al	True	L	11	-0.14709231	1066466.0	52.0
heilzaam/adj/de_morgen_20010602_01_100/323/L11	heilzaam/adj/de_morgen_20010602_01_100/323	L11	hier	adv	hier/adv	hier	True	L	12	-0.7462751999999999	261019.0	7.0
heilzaam/adj/de_morgen_20010602_01_100/323/L12	heilzaam/adj/de_morgen_20010602_01_100/323	L12	Molossiërs	name	Molossiërs/name	Molossiërs	True	L	13			
heilzaam/adj/de_morgen_20010602_01_100/323/L13	heilzaam/adj/de_morgen_20010602_01_100/323	L13	de	det	de/det	de	True	L	14	0.08139215	28074105.0	1714.0
heilzaam/adj/de_morgen_20010602_01_100/323/L14	heilzaam/adj/de_morgen_20010602_01_100/323	L14	en	vg	en/vg	en	True	L	15			
heilzaam/adj/de_morgen_20010602_01_100/323/L15												
heilzaam/adj/de_morgen_20010602_01_100/323/R0	heilzaam/adj/de_morgen_20010602_01_100/323	R0	kracht	noun	kracht/noun	krachten	True	R	1	2.4271772	48516.0	31.0
heilzaam/adj/de_morgen_20010602_01_100/323/R1	heilzaam/adj/de_morgen_20010602_01_100/323	R1	word	verb	word/verb	werden	True	R	2	-0.12096636	3486710.0	174.0
heilzaam/adj/de_morgen_20010602_01_100/323/R2	heilzaam/adj/de_morgen_20010602_01_100/323	R2	schrijf_toe	verb	schrijf_toe/verb	toegeschreven	True	R	3	2.8227415000000002	7356.0	7.0
heilzaam/adj/de_morgen_20010602_01_100/323/R3	heilzaam/adj/de_morgen_20010602_01_100/323	R3	,	punct	,/punct	,	True	R	4			
heilzaam/adj/de_morgen_20010602_01_100/323/R4	heilzaam/adj/de_morgen_20010602_01_100/323	R4	een	det	een/det	een	True	R	5	0.30468807	11075723.0	847.0
heilzaam/adj/de_morgen_20010602_01_100/323/R5	heilzaam/adj/de_morgen_20010602_01_100/323	R5	combinatie	noun	combinatie/noun	combinatie	True	R	6	1.4089143	25952.0	6.0
heilzaam/adj/de_morgen_20010602_01_100/323/R6	heilzaam/adj/de_morgen_20010602_01_100/323	R6	die	pron	die/pron	die	True	R	7	0.2860925	2519801.0	190.0
heilzaam/adj/de_morgen_20010602_01_100/323/R7	heilzaam/adj/de_morgen_20010602_01_100/323	R7	laat	adj	laat/adj	later	True	R	8	-0.38366666	520541.0	20.0
heilzaam/adj/de_morgen_20010602_01_100/323/R8	heilzaam/adj/de_morgen_20010602_01_100/323	R8	ook	adv	ook/adv	ook	True	R	9	0.33461595	2214625.0	175.0
