_id	_cws.heilzaam.foc10.nav.weight.bound	_count.heilzaam.foc10.nav.weight.bound	_cws.heilzaam.foc10.nav.selection.bound	_count.heilzaam.foc10.nav.selection.bound	_cws.heilzaam.foc10.nav.no.bound	_count.heilzaam.foc10.nav.no.bound	_cws.heilzaam.foc10.all.weight.bound	_count.heilzaam.foc10.all.weight.bound	_cws.heilzaam.foc10.all.selection.bound	_count.heilzaam.foc10.all.selection.bound	_cws.heilzaam.foc10.all.no.bound	_count.heilzaam.foc10.all.no.bound	_cws.heilzaam.foc5.nav.weight.bound	_count.heilzaam.foc5.nav.weight.bound	_cws.heilzaam.foc5.nav.selection.bound	_count.heilzaam.foc5.nav.selection.bound	_cws.heilzaam.foc5.nav.no.bound	_count.heilzaam.foc5.nav.no.bound	_cws.heilzaam.foc5.all.weight.bound	_count.heilzaam.foc5.all.weight.bound	_cws.heilzaam.foc5.all.selection.bound	_count.heilzaam.foc5.all.selection.bound	_cws.heilzaam.foc5.all.no.bound	_count.heilzaam.foc5.all.no.bound
heilzaam/adj/parool_20040420_121/222	aroma/noun;ben/verb;geef_vrij/verb;maak_uit/verb;werkzaam/adj	5	aroma/noun;ben/verb;geef_vrij/verb;maak_uit/verb;werkzaam/adj	5	aroma/noun;ben/verb;geef_vrij/verb;maak_uit/verb;werkzaam/adj	5	aroma/noun;ben/verb;die/pron;een/det;geef_vrij/verb;maak_uit/verb;van/prep;voor/prep;werkzaam/adj	9	aroma/noun;ben/verb;die/pron;een/det;geef_vrij/verb;maak_uit/verb;van/prep;voor/prep;werkzaam/adj	9	aroma/noun;ben/verb;die/pron;een/det;geef_vrij/verb;maak_uit/verb;van/prep;voor/prep;werkzaam/adj	9		0		0		0	die/pron;een/det;van/prep;voor/prep	4	die/pron;een/det;van/prep;voor/prep	4	die/pron;een/det;van/prep;voor/prep	4
heilzaam/adj/parool_20020409_94/1816	ben/verb;genuanceerd/adj;oordeel/noun;stagnatie/noun;zuiver/adj	5	ben/verb;genuanceerd/adj;oordeel/noun;stagnatie/noun;zuiver/adj	5	ben/verb;genuanceerd/adj;oordeel/noun;stagnatie/noun;zuiver/adj	5	ben/verb;die/det;genuanceerd/adj;het/det;niet/adv;oordeel/noun;stagnatie/noun;voor/prep;zuiver/adj	9	ben/verb;die/det;genuanceerd/adj;het/det;niet/adv;oordeel/noun;stagnatie/noun;voor/prep;zuiver/adj	9	ben/verb;die/det;genuanceerd/adj;het/det;niet/adv;oordeel/noun;stagnatie/noun;voor/prep;zuiver/adj	9	ben/verb;stagnatie/noun;zuiver/adj	3	ben/verb;stagnatie/noun;zuiver/adj	3	ben/verb;stagnatie/noun;zuiver/adj	3	ben/verb;het/det;niet/adv;stagnatie/noun;voor/prep;zuiver/adj	6	ben/verb;het/det;niet/adv;stagnatie/noun;voor/prep;zuiver/adj	6	ben/verb;het/det;niet/adv;stagnatie/noun;voor/prep;zuiver/adj	6
heilzaam/adj/parool_20011120_60/324	ben/verb;homeopathisch/adj;product/noun;toon_aan/verb;werking/noun;wetenschappelijk/adj	6	ben/verb;homeopathisch/adj;product/noun;toon_aan/verb;werking/noun;wetenschappelijk/adj	6	ben/verb;homeopathisch/adj;product/noun;toon_aan/verb;werking/noun;wetenschappelijk/adj	6	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;toon_aan/verb;van/prep;werking/noun;wetenschappelijk/adj	9	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;toon_aan/verb;van/prep;werking/noun;wetenschappelijk/adj	9	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;toon_aan/verb;van/prep;werking/noun;wetenschappelijk/adj	9	ben/verb;homeopathisch/adj;product/noun;werking/noun;wetenschappelijk/adj	5	ben/verb;homeopathisch/adj;product/noun;werking/noun;wetenschappelijk/adj	5	ben/verb;homeopathisch/adj;product/noun;werking/noun;wetenschappelijk/adj	5	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;van/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;van/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;van/prep;werking/noun;wetenschappelijk/adj	8
heilzaam/adj/parool_20000112_37/321	ben/verb;blijk/verb;christendom/noun;gezindte/noun;homo/noun	5	ben/verb;blijk/verb;christendom/noun;gezindte/noun;homo/noun	5	ben/verb;blijk/verb;christendom/noun;gezindte/noun;homo/noun	5	alle/det;ben/verb;blijk/verb;christendom/noun;gezindte/noun;het/det;homo/noun;voor/prep;zelfs/adv	9	alle/det;ben/verb;blijk/verb;christendom/noun;gezindte/noun;het/det;homo/noun;voor/prep;zelfs/adv	9	alle/det;ben/verb;blijk/verb;christendom/noun;gezindte/noun;het/det;homo/noun;voor/prep;zelfs/adv	9	blijk/verb;christendom/noun;homo/noun	3	blijk/verb;christendom/noun;homo/noun	3	blijk/verb;christendom/noun;homo/noun	3	blijk/verb;christendom/noun;het/det;homo/noun;voor/prep;zelfs/adv	6	blijk/verb;christendom/noun;het/det;homo/noun;voor/prep;zelfs/adv	6	blijk/verb;christendom/noun;het/det;homo/noun;voor/prep;zelfs/adv	6
heilzaam/adj/algemeen_dagblad_20000421_86/371	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;een/det;kan/verb;ook/adv;sporter/noun;voor/prep	7	behandeling/noun;ben/verb;een/det;kan/verb;ook/adv;sporter/noun;voor/prep	7	behandeling/noun;ben/verb;een/det;kan/verb;ook/adv;sporter/noun;voor/prep	7	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;ook/adv;sporter/noun;voor/prep	6	behandeling/noun;ben/verb;kan/verb;ook/adv;sporter/noun;voor/prep	6	behandeling/noun;ben/verb;kan/verb;ook/adv;sporter/noun;voor/prep	6
heilzaam/adj/algemeen_dagblad_20011124_151/57	geplaagd/adj;heb/verb;mens/noun;stress/noun;tijdverdrijf/noun;werking/noun	6	geplaagd/adj;heb/verb;mens/noun;stress/noun;tijdverdrijf/noun;werking/noun	6	geplaagd/adj;heb/verb;mens/noun;stress/noun;tijdverdrijf/noun;werking/noun	6	de/det;een/det;geplaagd/adj;heb/verb;het/det;mens/noun;op/prep;stress/noun;tijdverdrijf/noun;van/prep;werking/noun	11	de/det;een/det;geplaagd/adj;heb/verb;het/det;mens/noun;op/prep;stress/noun;tijdverdrijf/noun;van/prep;werking/noun	11	de/det;een/det;geplaagd/adj;heb/verb;het/det;mens/noun;op/prep;stress/noun;tijdverdrijf/noun;van/prep;werking/noun	11	heb/verb;stress/noun;tijdverdrijf/noun;werking/noun	4	heb/verb;stress/noun;tijdverdrijf/noun;werking/noun	4	heb/verb;stress/noun;tijdverdrijf/noun;werking/noun	4	de/det;een/det;heb/verb;het/det;op/prep;stress/noun;tijdverdrijf/noun;werking/noun	8	de/det;een/det;heb/verb;het/det;op/prep;stress/noun;tijdverdrijf/noun;werking/noun	8	de/det;een/det;heb/verb;het/det;op/prep;stress/noun;tijdverdrijf/noun;werking/noun	8
heilzaam/adj/algemeen_dagblad_20040701_14/44	bad/noun;blijk/verb;land_genoot/noun;verblijf/noun	4	bad/noun;blijk/verb;land_genoot/noun;verblijf/noun	4	bad/noun;blijk/verb;land_genoot/noun;verblijf/noun	4	bad/noun;blijk/verb;een/det;het/det;land_genoot/noun;verblijf/noun	6	bad/noun;blijk/verb;een/det;het/det;land_genoot/noun;verblijf/noun	6	bad/noun;blijk/verb;een/det;het/det;land_genoot/noun;verblijf/noun	6	bad/noun;blijk/verb	2	bad/noun;blijk/verb	2	bad/noun;blijk/verb	2	bad/noun;blijk/verb;een/det;het/det	4	bad/noun;blijk/verb;een/det;het/det	4	bad/noun;blijk/verb;een/det;het/det	4
heilzaam/adj/algemeen_dagblad_20041229_103/220	advies/noun;ben/verb;heb/verb;kan/verb;voornemen/noun	5	advies/noun;ben/verb;heb/verb;kan/verb;voornemen/noun	5	advies/noun;ben/verb;heb/verb;kan/verb;voornemen/noun	5	advies/noun;ben/verb;de/det;heb/verb;kan/verb;voornemen/noun	6	advies/noun;ben/verb;de/det;heb/verb;kan/verb;voornemen/noun	6	advies/noun;ben/verb;de/det;heb/verb;kan/verb;voornemen/noun	6	advies/noun;ben/verb;kan/verb	3	advies/noun;ben/verb;kan/verb	3	advies/noun;ben/verb;kan/verb	3	advies/noun;ben/verb;de/det;kan/verb	4	advies/noun;ben/verb;de/det;kan/verb	4	advies/noun;ben/verb;de/det;kan/verb	4
heilzaam/adj/algemeen_dagblad_19990703_24/148	effect/noun;heb/verb;justitie/noun;opsporing_methode/noun;partij_genoot/noun;werkwijze/noun	6	effect/noun;heb/verb;justitie/noun;opsporing_methode/noun;partij_genoot/noun;werkwijze/noun	6	effect/noun;heb/verb;justitie/noun;opsporing_methode/noun;partij_genoot/noun;werkwijze/noun	6	de/det;een/det;effect/noun;heb/verb;justitie/noun;leiding/prep;op/prep;opsporing_methode/noun;partij_genoot/noun;van/prep;werkwijze/noun;wijlen/adv	12	de/det;een/det;effect/noun;heb/verb;justitie/noun;leiding/prep;op/prep;opsporing_methode/noun;partij_genoot/noun;van/prep;werkwijze/noun;wijlen/adv	12	de/det;een/det;effect/noun;heb/verb;justitie/noun;leiding/prep;op/prep;opsporing_methode/noun;partij_genoot/noun;van/prep;werkwijze/noun;wijlen/adv	12	effect/noun;heb/verb;partij_genoot/noun	3	effect/noun;heb/verb;partij_genoot/noun	3	effect/noun;heb/verb;partij_genoot/noun	3	de/det;een/det;effect/noun;heb/verb;op/prep;partij_genoot/noun	6	de/det;een/det;effect/noun;heb/verb;op/prep;partij_genoot/noun	6	de/det;een/det;effect/noun;heb/verb;op/prep;partij_genoot/noun	6
heilzaam/adj/algemeen_dagblad_20010119_127/80	artikel/noun;krant/noun;verschijn/verb;werking/noun	4	artikel/noun;krant/noun;verschijn/verb;werking/noun	4	artikel/noun;krant/noun;verschijn/verb;werking/noun	4	artikel/noun;de/det;deze/det;inderdaad/adv;krant/noun;over/prep;van/prep;verschijn/verb;werking/noun	9	artikel/noun;de/det;deze/det;inderdaad/adv;krant/noun;over/prep;van/prep;verschijn/verb;werking/noun	9	artikel/noun;de/det;deze/det;inderdaad/adv;krant/noun;over/prep;van/prep;verschijn/verb;werking/noun	9	artikel/noun;werking/noun	2	artikel/noun;werking/noun	2	artikel/noun;werking/noun	2	artikel/noun;de/det;inderdaad/adv;over/prep;van/prep;werking/noun	6	artikel/noun;de/det;inderdaad/adv;over/prep;van/prep;werking/noun	6	artikel/noun;de/det;inderdaad/adv;over/prep;van/prep;werking/noun	6
heilzaam/adj/algemeen_dagblad_20010305_23/441	ben/verb;en/noun;hart-/noun;lang/adj;middel/noun;reclame/noun;vaat_ziekte/noun;werking/noun	8	ben/verb;en/noun;hart-/noun;lang/adj;middel/noun;reclame/noun;vaat_ziekte/noun;werking/noun	8	ben/verb;en/noun;hart-/noun;lang/adj;middel/noun;reclame/noun;vaat_ziekte/noun;werking/noun	8	als/prep;ben/verb;de/det;en/noun;hart-/noun;lang/adj;middel/noun;ook/adv;reclame/noun;tegen/prep;vaat_ziekte/noun;van/prep;voor/prep;werking/noun	14	als/prep;ben/verb;de/det;en/noun;hart-/noun;lang/adj;middel/noun;ook/adv;reclame/noun;tegen/prep;vaat_ziekte/noun;van/prep;voor/prep;werking/noun	14	als/prep;ben/verb;de/det;en/noun;hart-/noun;lang/adj;middel/noun;ook/adv;reclame/noun;tegen/prep;vaat_ziekte/noun;van/prep;voor/prep;werking/noun	14	ben/verb;middel/noun;werking/noun	3	ben/verb;middel/noun;werking/noun	3	ben/verb;middel/noun;werking/noun	3	als/prep;ben/verb;de/det;middel/noun;ook/adv;van/prep;werking/noun	7	als/prep;ben/verb;de/det;middel/noun;ook/adv;van/prep;werking/noun	7	als/prep;ben/verb;de/det;middel/noun;ook/adv;van/prep;werking/noun	7
heilzaam/adj/algemeen_dagblad_20001120_27/439	bevind/verb;opsteker/noun;sommig/adj;zelfvertrouwen/noun	4	bevind/verb;opsteker/noun;sommig/adj;zelfvertrouwen/noun	4	bevind/verb;opsteker/noun;sommig/adj;zelfvertrouwen/noun	4	bevind/verb;een/det;het/det;opsteker/noun;sommig/adj;volgens/prep;voor/prep;wel/adv;zeer/adv;zelfvertrouwen/noun	10	bevind/verb;een/det;het/det;opsteker/noun;sommig/adj;volgens/prep;voor/prep;wel/adv;zeer/adv;zelfvertrouwen/noun	10	bevind/verb;een/det;het/det;opsteker/noun;sommig/adj;volgens/prep;voor/prep;wel/adv;zeer/adv;zelfvertrouwen/noun	10	bevind/verb;zelfvertrouwen/noun	2	bevind/verb;zelfvertrouwen/noun	2	bevind/verb;zelfvertrouwen/noun	2	bevind/verb;het/det;voor/prep;zeer/adv;zelfvertrouwen/noun	5	bevind/verb;het/det;voor/prep;zeer/adv;zelfvertrouwen/noun	5	bevind/verb;het/det;voor/prep;zeer/adv;zelfvertrouwen/noun	5
heilzaam/adj/algemeen_dagblad_20011013_218/2504	ben/verb;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	5	ben/verb;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	5	ben/verb;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	5	als/prep;ben/verb;dan/adv;het/det;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	8	als/prep;ben/verb;dan/adv;het/det;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	8	als/prep;ben/verb;dan/adv;het/det;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	8	identificeer/verb;riskant/adj;voeding_middel/noun	3	identificeer/verb;riskant/adj;voeding_middel/noun	3	identificeer/verb;riskant/adj;voeding_middel/noun	3	als/prep;identificeer/verb;riskant/adj;voeding_middel/noun	4	als/prep;identificeer/verb;riskant/adj;voeding_middel/noun	4	als/prep;identificeer/verb;riskant/adj;voeding_middel/noun	4
heilzaam/adj/algemeen_dagblad_20011019_112/181	ben/verb;bewijs/noun;lever/verb;werking/noun;wetenschappelijk/adj	5	ben/verb;bewijs/noun;lever/verb;werking/noun;wetenschappelijk/adj	5	ben/verb;bewijs/noun;lever/verb;werking/noun;wetenschappelijk/adj	5	ben/verb;bewijs/noun;de/det;lever/verb;volgens/prep;voor/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;bewijs/noun;de/det;lever/verb;volgens/prep;voor/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;bewijs/noun;de/det;lever/verb;volgens/prep;voor/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;bewijs/noun;lever/verb;werking/noun	4	ben/verb;bewijs/noun;lever/verb;werking/noun	4	ben/verb;bewijs/noun;lever/verb;werking/noun	4	ben/verb;bewijs/noun;de/det;lever/verb;voor/prep;werking/noun	6	ben/verb;bewijs/noun;de/det;lever/verb;voor/prep;werking/noun	6	ben/verb;bewijs/noun;de/det;lever/verb;voor/prep;werking/noun	6
heilzaam/adj/algemeen_dagblad_20020809_49/71	ben/verb;bereid/verb;chip/noun;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	8	ben/verb;bereid/verb;chip/noun;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	8	ben/verb;bereid/verb;chip/noun;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	8	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	9	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	9	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	9	ben/verb;bereid/verb;chip/noun;olijfolie/noun;wek/verb	5	ben/verb;bereid/verb;chip/noun;olijfolie/noun;wek/verb	5	ben/verb;bereid/verb;chip/noun;olijfolie/noun;wek/verb	5	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;wek/verb	6	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;wek/verb	6	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;wek/verb	6
heilzaam/adj/algemeen_dagblad_20020220_30/396	ben/verb;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	5	ben/verb;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	5	ben/verb;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	5	ben/verb;de/det;het/det;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	7	ben/verb;de/det;het/det;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	7	ben/verb;de/det;het/det;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	7	ben/verb;medisch/adj;toepassing/noun	3	ben/verb;medisch/adj;toepassing/noun	3	ben/verb;medisch/adj;toepassing/noun	3	ben/verb;de/det;medisch/adj;toepassing/noun	4	ben/verb;de/det;medisch/adj;toepassing/noun	4	ben/verb;de/det;medisch/adj;toepassing/noun	4
heilzaam/adj/algemeen_dagblad_20020626_122/262	ben/verb;koe/noun	2	ben/verb;koe/noun	2	ben/verb;koe/noun	2	ben/verb;koe/noun;niet/adv;voor/prep	4	ben/verb;koe/noun;niet/adv;voor/prep	4	ben/verb;koe/noun;niet/adv;voor/prep	4	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;niet/adv;voor/prep	3	ben/verb;niet/adv;voor/prep	3	ben/verb;niet/adv;voor/prep	3
heilzaam/adj/algemeen_dagblad_20001223_44/390	economie/noun;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	6	economie/noun;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	6	economie/noun;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	6	de/det;economie/noun;een/det;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	8	de/det;economie/noun;een/det;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	8	de/det;economie/noun;een/det;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	8	economie/noun;haper/adj;juist/adj;werking/noun	4	economie/noun;haper/adj;juist/adj;werking/noun	4	economie/noun;haper/adj;juist/adj;werking/noun	4	economie/noun;een/det;haper/adj;juist/adj;werking/noun	5	economie/noun;een/det;haper/adj;juist/adj;werking/noun	5	economie/noun;een/det;haper/adj;juist/adj;werking/noun	5
heilzaam/adj/algemeen_dagblad_20020928_199/1748	diepte/noun;recreatie_park/noun;water/noun	3	diepte/noun;recreatie_park/noun;water/noun	3	diepte/noun;recreatie_park/noun;water/noun	3	diepte/noun;een/det;het/det;omhoog/adv;recreatie_park/noun;van/prep;water/noun	7	diepte/noun;een/det;het/det;omhoog/adv;recreatie_park/noun;van/prep;water/noun	7	diepte/noun;een/det;het/det;omhoog/adv;recreatie_park/noun;van/prep;water/noun	7	diepte/noun;water/noun	2	diepte/noun;water/noun	2	diepte/noun;water/noun	2	diepte/noun;een/det;het/det;van/prep;water/noun	5	diepte/noun;een/det;het/det;van/prep;water/noun	5	diepte/noun;een/det;het/det;van/prep;water/noun	5
heilzaam/adj/algemeen_dagblad_20010303_232/163	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7
heilzaam/adj/algemeen_dagblad_20020522_63/74	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1
heilzaam/adj/algemeen_dagblad_19990827_120/7	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5
heilzaam/adj/algemeen_dagblad_20020425_27/422	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8
heilzaam/adj/algemeen_dagblad_19990209_41/96	heb/verb;houten/adj;schoen/noun;uitwerking/noun;voet/noun;zal/verb	6	heb/verb;houten/adj;schoen/noun;uitwerking/noun;voet/noun;zal/verb	6	heb/verb;houten/adj;schoen/noun;uitwerking/noun;voet/noun;zal/verb	6	de/det;een/det;heb/verb;houten/adj;op/prep;schoen/noun;uitwerking/noun;voet/noun;zal/verb	9	de/det;een/det;heb/verb;houten/adj;op/prep;schoen/noun;uitwerking/noun;voet/noun;zal/verb	9	de/det;een/det;heb/verb;houten/adj;op/prep;schoen/noun;uitwerking/noun;voet/noun;zal/verb	9	heb/verb;houten/adj;schoen/noun;uitwerking/noun;voet/noun;zal/verb	6	heb/verb;houten/adj;schoen/noun;uitwerking/noun;voet/noun;zal/verb	6	heb/verb;houten/adj;schoen/noun;uitwerking/noun;voet/noun;zal/verb	6	de/det;een/det;heb/verb;houten/adj;op/prep;schoen/noun;uitwerking/noun;voet/noun;zal/verb	9	de/det;een/det;heb/verb;houten/adj;op/prep;schoen/noun;uitwerking/noun;voet/noun;zal/verb	9	de/det;een/det;heb/verb;houten/adj;op/prep;schoen/noun;uitwerking/noun;voet/noun;zal/verb	9
heilzaam/adj/algemeen_dagblad_20000218_38/212	alternatief/adj;ben/verb;frekwent/adj;massage/noun	4	alternatief/adj;ben/verb;frekwent/adj;massage/noun	4	alternatief/adj;ben/verb;frekwent/adj;massage/noun	4	alternatief/adj;ben/verb;een/det;frekwent/adj;massage/noun;niet/adv;zelden/adv	7	alternatief/adj;ben/verb;een/det;frekwent/adj;massage/noun;niet/adv;zelden/adv	7	alternatief/adj;ben/verb;een/det;frekwent/adj;massage/noun;niet/adv;zelden/adv	7	alternatief/adj;ben/verb	2	alternatief/adj;ben/verb	2	alternatief/adj;ben/verb	2	alternatief/adj;ben/verb;een/det;niet/adv;zelden/adv	5	alternatief/adj;ben/verb;een/det;niet/adv;zelden/adv	5	alternatief/adj;ben/verb;een/det;niet/adv;zelden/adv	5
heilzaam/adj/algemeen_dagblad_20030429_78/130	gewoon/adj;meest/adj;stop_in/verb;wc/noun	4	gewoon/adj;meest/adj;stop_in/verb;wc/noun	4	gewoon/adj;meest/adj;stop_in/verb;wc/noun	4	als/prep;de/det;gewoon/adj;het/det;meest/adj;mij/pron;stop_in/verb;van/prep;volgens/prep;wc/noun	10	als/prep;de/det;gewoon/adj;het/det;meest/adj;mij/pron;stop_in/verb;van/prep;volgens/prep;wc/noun	10	als/prep;de/det;gewoon/adj;het/det;meest/adj;mij/pron;stop_in/verb;van/prep;volgens/prep;wc/noun	10	gewoon/adj;stop_in/verb;wc/noun	3	gewoon/adj;stop_in/verb;wc/noun	3	gewoon/adj;stop_in/verb;wc/noun	3	als/prep;de/det;gewoon/adj;stop_in/verb;van/prep;wc/noun	6	als/prep;de/det;gewoon/adj;stop_in/verb;van/prep;wc/noun	6	als/prep;de/det;gewoon/adj;stop_in/verb;van/prep;wc/noun	6
heilzaam/adj/algemeen_dagblad_19990519_54/52	ben/verb;prijs/verb;werking/noun	3	ben/verb;prijs/verb;werking/noun	3	ben/verb;prijs/verb;werking/noun	3	ben/verb;de/det;het/det;prijs/verb;van/prep;werking/noun	6	ben/verb;de/det;het/det;prijs/verb;van/prep;werking/noun	6	ben/verb;de/det;het/det;prijs/verb;van/prep;werking/noun	6	prijs/verb;werking/noun	2	prijs/verb;werking/noun	2	prijs/verb;werking/noun	2	de/det;prijs/verb;van/prep;werking/noun	4	de/det;prijs/verb;van/prep;werking/noun	4	de/det;prijs/verb;van/prep;werking/noun	4
heilzaam/adj/algemeen_dagblad_19990703_14/495	bloed_controle/noun;heb/verb;werking/noun;zal/verb	4	bloed_controle/noun;heb/verb;werking/noun;zal/verb	4	bloed_controle/noun;heb/verb;werking/noun;zal/verb	4	bloed_controle/noun;de/det;een/det;heb/verb;van/prep;werking/noun;zal/verb	7	bloed_controle/noun;de/det;een/det;heb/verb;van/prep;werking/noun;zal/verb	7	bloed_controle/noun;de/det;een/det;heb/verb;van/prep;werking/noun;zal/verb	7	heb/verb;werking/noun;zal/verb	3	heb/verb;werking/noun;zal/verb	3	heb/verb;werking/noun;zal/verb	3	de/det;een/det;heb/verb;van/prep;werking/noun;zal/verb	6	de/det;een/det;heb/verb;van/prep;werking/noun;zal/verb	6	de/det;een/det;heb/verb;van/prep;werking/noun;zal/verb	6
