_id	COHA.sample.socc10k.imag.min0.x	COHA.sample.socc10k.imag.min0.y	COHA.sample.socc10k.info.min0.x	COHA.sample.socc10k.info.min0.y	COHA.sample.socc10k.min0.x	COHA.sample.socc10k.min0.y	COHA.sample.socc10k.min1.x	COHA.sample.socc10k.min1.y	COHA.sample.socc10k.min2.x	COHA.sample.socc10k.min2.y	COHA.sample.socc10k.min2_5.x	COHA.sample.socc10k.min2_5.y	COHA.sample.socc10k.nona.min0.x	COHA.sample.socc10k.nona.min0.y	COHA.sample.socc10k.nona.min1.x	COHA.sample.socc10k.nona.min1.y	COHA.sample.socc10k.others.min0.x	COHA.sample.socc10k.others.min0.y	COHA.sample.socc10k.tech.min0.x	COHA.sample.socc10k.tech.min0.y	COHA.sample.socc6k.imag.min0.x	COHA.sample.socc6k.imag.min0.y	COHA.sample.socc6k.info.min0.x	COHA.sample.socc6k.info.min0.y	COHA.sample.socc6k.min0.x	COHA.sample.socc6k.min0.y	COHA.sample.socc6k.min1.x	COHA.sample.socc6k.min1.y	COHA.sample.socc6k.min2.x	COHA.sample.socc6k.min2.y	COHA.sample.socc6k.min2_5.x	COHA.sample.socc6k.min2_5.y	COHA.sample.socc6k.nona.min0.x	COHA.sample.socc6k.nona.min0.y	COHA.sample.socc6k.nona.min1.x	COHA.sample.socc6k.nona.min1.y	COHA.sample.socc6k.others.min0.x	COHA.sample.socc6k.others.min0.y	COHA.sample.socc6k.tech.min0.x	COHA.sample.socc6k.tech.min0.y	Semcor.sample.COHAisocc.fic.min0.x	Semcor.sample.COHAisocc.fic.min0.y	Semcor.sample.COHAisocc.fic.min1.x	Semcor.sample.COHAisocc.fic.min1.y	Semcor.sample.COHAisocc.fic.min2.x	Semcor.sample.COHAisocc.fic.min2.y	Semcor.sample.COHAisocc.min0.x	Semcor.sample.COHAisocc.min0.y	Semcor.sample.COHAisocc.min1.x	Semcor.sample.COHAisocc.min1.y	Semcor.sample.COHAisocc.min2.x	Semcor.sample.COHAisocc.min2.y	Semcor.sample.COHAisocc.min2_5.x	Semcor.sample.COHAisocc.min2_5.y	Semcor.sample.COHAisocc.min3.x	Semcor.sample.COHAisocc.min3.y	Semcor.sample.COHAisocc.nona.min0.x	Semcor.sample.COHAisocc.nona.min0.y	Semcor.sample.COHAisocc.nona.min1.x	Semcor.sample.COHAisocc.nona.min1.y	Semcor.sample.COHAisocc.nona.min2.x	Semcor.sample.COHAisocc.nona.min2.y	Semcor.sample.COHAisocc.nona.min2_5.x	Semcor.sample.COHAisocc.nona.min2_5.y	Semcor.sample.COHAisocc.nona.min3.x	Semcor.sample.COHAisocc.nona.min3.y	Semcor.sample.COHAisocc.nonfic.min0.x	Semcor.sample.COHAisocc.nonfic.min0.y	Semcor.sample.COHAisocc.nonfic.min1.x	Semcor.sample.COHAisocc.nonfic.min1.y	Semcor.sample.COHAisocc.nonfic.min2.x	Semcor.sample.COHAisocc.nonfic.min2.y	Semcor.sample.COHAisocc.press.min0.x	Semcor.sample.COHAisocc.press.min0.y	Semcor.sample.COHAisocc.press.min1.x	Semcor.sample.COHAisocc.press.min1.y	Semcor.sample.COHAisocc.press.min2.x	Semcor.sample.COHAisocc.press.min2.y	Semcor.sample.Semcorisocc.fic.min0.x	Semcor.sample.Semcorisocc.fic.min0.y	Semcor.sample.Semcorisocc.fic.min1.x	Semcor.sample.Semcorisocc.fic.min1.y	Semcor.sample.Semcorisocc.fic.min2.x	Semcor.sample.Semcorisocc.fic.min2.y	Semcor.sample.Semcorisocc.min0.x	Semcor.sample.Semcorisocc.min0.y	Semcor.sample.Semcorisocc.min1.x	Semcor.sample.Semcorisocc.min1.y	Semcor.sample.Semcorisocc.min2.x	Semcor.sample.Semcorisocc.min2.y	Semcor.sample.Semcorisocc.min2_5.x	Semcor.sample.Semcorisocc.min2_5.y	Semcor.sample.Semcorisocc.min3.x	Semcor.sample.Semcorisocc.min3.y	Semcor.sample.Semcorisocc.nona.min0.x	Semcor.sample.Semcorisocc.nona.min0.y	Semcor.sample.Semcorisocc.nona.min1.x	Semcor.sample.Semcorisocc.nona.min1.y	Semcor.sample.Semcorisocc.nona.min2.x	Semcor.sample.Semcorisocc.nona.min2.y	Semcor.sample.Semcorisocc.nona.min2_5.x	Semcor.sample.Semcorisocc.nona.min2_5.y	Semcor.sample.Semcorisocc.nona.min3.x	Semcor.sample.Semcorisocc.nona.min3.y	Semcor.sample.Semcorisocc.nonfic.min0.x	Semcor.sample.Semcorisocc.nonfic.min0.y	Semcor.sample.Semcorisocc.nonfic.min1.x	Semcor.sample.Semcorisocc.nonfic.min1.y	Semcor.sample.Semcorisocc.nonfic.min2.x	Semcor.sample.Semcorisocc.nonfic.min2.y	Semcor.sample.Semcorisocc.press.min0.x	Semcor.sample.Semcorisocc.press.min0.y	Semcor.sample.Semcorisocc.press.min1.x	Semcor.sample.Semcorisocc.press.min1.y	Semcor.sample.Semcorisocc.press.min2.x	Semcor.sample.Semcorisocc.press.min2.y	marisense	newPos	newBroadGenre	weightedCuesRatio	weightedCW	broadGenre	sensekey	_text	meanWeight	cuesWithWeight	wnbroad	wnsense	wf	mari2	genre	mari3	lemma	pos	mbroad	wn2	wn3	cues
state/NN/br-a20/22	0.0	0.0	0.0	0.0	0.0629086775042068	0.0524428957209848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.211779713151337	0.0669535957982959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0839381301807236	0.424835758876304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017330094142538	-0.232924064796284	-0.124223467577991	-0.220162631129234	0.0776543762458083	-0.453727721205718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.182921434620408	-0.381153595536549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.260231231013577	-0.0238408607625328	-0.244251919396543	-0.0710466626962229	-0.119437772945959	-0.440411822562175	A5	NNPS	informative	0	1	others	Z	 submarine, the Dreadnought, and, by implication, of the entire United <font color=green>States</font>  navy 's still-building nuclear sub fleet, were stolen by a	2.01	0	Z	Z	States	ABC	press_reportage	AB	state	NN	A	Z	Z	1
state/NN/br-a22/102	0.0	0.0	0.0	0.0	-0.020730007063381	0.00793537348760753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0231054100060787	0.00385506362011674	0.0	0.0	0.0	0.0	0.0132900299170951	0.000321548246110936	0.0	0.0	-0.048424624464022	0.0364273049530001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220890670339645	0.000215577518463219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207068419507739	0.00742590414090028	0.0396424402125716	0.0488628174284145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0405360431683753	0.0221021804866841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00813320828977545	-0.0227451026201931	0.0601416044510419	0.0128186420288544	0.0	0.0	A3	NN	informative	0.67	3	others	Z	 Negroes. The statement explained that under the Georgia Constitution and <font color=green>state</font>  law, tax-exempt status is granted to educational institutions only if	1.19	2	Z	Z	state	ABC	press_reportage	AB	state	NN	A	Z	Z	3
state/NN/br-b04/830	0.0	0.0	0.0	0.0	-0.0681076088391629	-0.00308216114522785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0593937078785556	0.0151001972546297	0.0609432583032284	-0.0147379811758096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087539436700259	-0.0201882115277003	0.297348665498693	-0.229132457844176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0832607498001922	0.0551602037831316	-0.262553048540292	0.0876540771157494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01695172907032	-0.0793636247280105	0.0917149001889393	-0.0159477817573709	-0.192200459121209	0.208353744718139	A3	NN	informative	0.33	1	others	Z	 progressed in a sound and equitable program at both the <font color=green>state</font>  and local levels in its efforts to review and assess	2.08	1	Z	Z	state	ABC	press_editorial	AB	state	NN	A	Z	Z	3
state/NN/br-b11/1305	0.0	0.0	0.0	0.0	-0.021486282540967	-0.00207587849687638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103916806138002	-0.0409047968613713	0.0	0.0	0.1457478329676	-0.334563567787792	0.0	0.0	0.0	0.0	0.0	0.0	0.0442713802255441	-0.00645204704359674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0514877175865044	-0.019525385929385	0.101063898760541	-0.0810473221456465	-0.0422955874778464	0.0568912921052097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.038036776498844	-0.0462220887407174	0.0111239436870442	-0.124152571943973	-0.0249053631638231	0.067641044724991	A5	NNPS	informative	0	1	others	Z	 to solve the internal and external problems besetting the United <font color=green>States</font>  and its NATO partners. Washington apparently decided to use an	2.1	0	Z	Z	States	ABC	press_editorial	AB	state	NN	A	Z	Z	1
state/NN/br-b12/55	0.0	0.0	0.0	0.0	-0.0778913803600141	0.0408628124760469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0891723464817353	0.0342456704464617	0.0	0.0	0.0	0.0	0.0620151566506125	-0.18461266657094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069510889763421	0.186017790722359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119117342172077	0.141914981647731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020972634768641	0.21989532494419	-0.354916738025648	0.135389602100653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0542428228569068	-0.163379357960193	-0.30619980935283	0.185105078194151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252473649773143	-0.024375309682332	0.0	0.0	0.0	0.0	A3	NN	informative	0.67	6	others	Z	 34- hour week, all holidays off and fringe benefits including <font color=green>state</font>  contributions toward lawyers' fees. Some day we might see a	0.96	2	Z	Z	state	ABC	press_editorial	AB	state	NN	A	Z	Z	3
state/NN/br-b18/457	0.0	0.0	0.0	0.0	-0.108787108069389	0.0452947903831994	0.0	0.0	-0.202840217055456	0.0678215735884337	0.0	0.0	0.0	0.0	0.0	0.0	0.122227311177363	-0.0177914244264638	0.0	0.0	0.0	0.0	-0.119120670483174	0.298480610354114	-0.0293910491530532	-0.314760004667783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196962826652948	-0.247894986029278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253467034207727	-0.238057675320938	0.165247032158845	-0.241917799435255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.315237801289655	-0.220880479811373	-0.0682535952729545	-0.283426498227911	0.0	0.0	A5	NNPS	informative	0	3	others	Z	 be guaranteed by the Big Four powers and the United <font color=green>States</font> ? A united Germany, freed of militarism, might be the first	1.63	0	Z	Z	States	ABC	press_editorial	AB	state	NN	A	Z	Z	1
state/NN/br-b21/152	0.0	0.0	0.0	0.0	0.0199117426081908	0.0642418110124343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243415218151028	-0.131567779010178	0.0516353372912736	0.122347022786527	-0.028145788299463	0.0638959504047292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0527174124560474	0.127815265549242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0765957272863988	0.104360837012854	0.012751035172745	0.080040306644437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0205712237038626	0.0756199891824453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167037513302398	-0.0290222482981179	0.03374279514134	0.0639385676474466	0.0	0.0	A5	NNPS	informative	0	5	others	Z	 for the hanging of every railroad president in the United <font color=green>States</font> . But by comparison with the railroad, the motor car is	1.41	0	Z	Z	States	ABC	press_editorial	AB	state	NN	A	Z	Z	1
state/NN/br-b21/308	0.0	0.0	0.0	0.0	0.0698785604294926	0.0516107144684948	0.0375350737025364	0.0474404204335252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0364804505953296	0.0828892018524924	0.0	0.0	0.0	0.0	-0.0412813292452603	-0.193527461580731	0.0	0.0	0.0184561172280416	0.237566698947245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0536733126493702	0.235705859975831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.178794327006425	-0.0916475629364465	-0.0752071398357776	0.24625204881732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237956989118351	0.0249821748034683	0.0958106521127196	0.230694451268257	0.0	0.0	A2	NN	informative	1	4	others	Z	 butchery be the signal for the arrest of the 50 <font color=green>state</font>  highway commissioners. Then let the whole lot be hanged in	1.26	2	Z	Z	state	ABC	press_editorial	AB	state	NN	A	Z	Z	2
state/NN/br-c16/1391	0.0	0.0	0.0	0.0	-0.0884352005784481	-0.0761583667292171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0803858088487233	-0.0954652413898977	0.0	0.0	0.0	0.0	-0.117655293696775	0.101493861399447	0.0	0.0	0.068045268916986	-0.212573217151239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0493044795353925	-0.223761965961865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0154807811536642	-0.174036895066915	-0.00575400404720389	-0.238687333855017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.149983880833398	-0.171691717369248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.193708167491099	0.00763651953883404	-0.160148451780465	-0.178411339155769	0.0	0.0	D	NN	informative	0.5	3	others	Z	 not to be surprised again, and now insist on a <font color=green>state</font>  of readiness for war which is not only unnecessary, but	1.34	1	Z	Z	state	D	press_reviews	D	state	NN	D	Z	Z	2
state/NN/br-f12/1351	0.0	0.0	0.0	0.0	0.158562523869393	-0.11251861511832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.213039367441007	0.0111960964094547	-0.177954232246498	0.103649016264047	0.200196272606083	0.364661269233848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.183293799699165	0.0706331856615741	0.0	0.0	-0.0415503111251056	0.0177379862676921	-0.0895098403922601	0.145657673525765	0.0	0.0	-0.134699058549509	0.135870779458243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0388128117472943	0.00499480864452347	-0.0641486249482193	0.159787875601712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	2	others	Z	 women are named Miranda than Elizabeth; that in the United <font color=green>States</font>  more people die of heart disease than of smallpox. So	1.32	0	Z	Z	States	ABC	popular_lore	AB	state	NN	A	Z	Z	1
state/NN/br-f12/2279	0.0	0.0	0.0	0.0	-0.015529403999106	-0.0934653022243763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0618995358869671	0.0812301610816581	0.0	0.0	-0.0320852652661643	-0.187092401967403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0115502569070257	-0.0908815394137744	0.0	0.0	-0.112989782735418	-0.0403818221669454	-0.126746285145164	0.22112450965327	0.0	0.0	-0.0108062972301857	-0.0817223519101274	0.0428340201970189	-0.189801237740077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.109737550664397	-0.0411533879705241	-0.085376846460665	0.240689012769659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D	NN	informative	0	3	others	Z	 taken with other details it could have referred to a <font color=green>state</font>  of mental or spiritual confinement. In this connection it is	1.38	0	Z	Z	state	D	popular_lore	D	state	NN	D	Z	Z	3
state/NN/br-g13/1778	0.0	0.0	0.0	0.0	-0.162645178173115	-0.0348946528771798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179399481353537	-0.0155565184555739	0.0	0.0	0.0	0.0	0.20086409028294	0.103266126064171	0.0	0.0	-0.0634833589438709	0.141780872326261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203991505718161	-0.0854611517259281	0.0	0.0	0.0287774381682199	0.178126006823088	0.0314102860882833	0.00849071128479137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00825812260629676	-0.178562062379195	0.0320267977240555	0.00842832559087702	0.0	0.0	-0.150984337813621	-0.130943052445711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	A1	NN	informative	1	4	others	Z	 do not count, for they hold the laws of the <font color=green>state</font>  null and void. They feel they are leagued against a	1.19	1	Z	Z	state	ABC	belles_lettres	AB	state	NN	A	Z	Z	1
state/NN/br-h07/1050	0.0	0.0	0.0	0.0	-0.106625653371101	0.05345469460355	-0.0519824381777765	0.0366974652736336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041351894542574	-0.0312480309440091	0.0	0.0	0.110426203228301	-0.0254223600148805	0.0	0.0	0.0	0.0	0.165704616239907	-0.0211415853615664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0838500316439502	0.0142080061279529	0.0	0.0	0.0	0.0	0.0	0.0	0.114390787906499	-0.0211828010241167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0725156122224415	0.0224733931723633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107232139608598	-0.00488934690818682	0.0	0.0	0.150985900426933	0.0171636576769099	0.0	0.0	0.0	0.0	0.0	0.0	A3	NN	informative	0.33	1	tech	Z	 year was no great handicap; but with the growth of <font color=green>state</font>  and federal fiscal aid, the emphasis on equalization, and the	2.33	1	Z	Z	state	ABC	miscellaneous	AB	state	NN	A	Z	Z	3
state/NN/br-j17/2059	0.0	0.0	0.0	0.0	-0.18217123422574	-0.158030737334223	0.0	0.0	0.0	0.0	0.0	0.0	0.12314747795564	-0.120970312696962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253894514646061	0.0545385072845856	0.230036639861049	-0.108523733907809	0.0	0.0	0.0	0.0	0.0	0.0	0.205679717366526	-0.123957986796718	0.0	0.0	0.0	0.0	0.0522659008519677	0.244777667137467	0.0	0.0	0.0	0.0	0.0	0.0	0.18519272489711	-0.169901592507329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203750907645359	-0.0851116010258329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178957607856284	-0.165057011618704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.177034066915876	-0.164366306425432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D	NN	informative	0.5	2	tech	state%1:03:00::	 by the rate of the excretion of the catecholamines, the <font color=green>state</font>  of the muscle tone, and the Mecholyl test. The psychological	0.92	1	D	D1	state	D	learned	D	state	NN	D	D	D	2
country/NN/br-a32/320	0.0	0.0	0.0	0.0	0.0	0.0	0.0366365275039416	-0.0498698425712445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0174410950440824	0.0179610485673096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0504495733690797	-0.058234894774879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0180791545039603	-0.0294827924479088	-0.0159961523266726	-0.0230177301473222	0.222969867788565	0.128304566180946	0.0	0.0	0.0	0.0	0.0	0.0	0.0107335461571557	0.0144364910946226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0251967676203356	0.0247492818298313	-0.0273218183105943	-0.00490102115218039	0.245336617533762	0.0533244096535141	B3	NN	informative	0	2	others	Z	 today as it ever was; that its presentation in this <font color=green>country</font>  is part of a capitalist plot to boobify the American	2.05	0	Z	Z	country	B	press_reportage	B23	country	NN	B	Z	Z	4
country/NN/br-d14/653	0.0	0.0	0.0	0.0	0.0	0.0	-0.017579891971809	-0.040764199076227	-0.193014728515614	-0.112308275326105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0766151618583668	-0.421637947295411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.409062774461531	0.122284684894101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00739916948521927	-0.0924525325811371	-0.107003667841404	0.406356054980833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00731465605063014	-0.0730757627442509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0235529269418766	-0.0750701422533328	-0.0486619365747199	0.0861771499920216	-0.0638721426665589	0.412772321529577	0.0	0.0	0.0	0.0	0.0	0.0	B4	NN	informative	0	1	others	Z	 ways in which it helped shape the ideals of the <font color=green>country</font>  and of the manner in which it stimulated efforts to	2.44	0	Z	Z	country	B	religion	B14	country	NN	B	Z	Z	1
