_id	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	sentence	sense	supersense	compound_status	_text	wordform
church/N/br-d09/1404	-0.00423508909915618	-1.16373808112125e-4	-0.0455321695288129	-0.0170651550482761	-0.0039839562238675	-2.39965039761845e-4	-0.0475509269821742	-0.018676026547858	0.0258154917751508	-0.0257514474193467	9.39270694241972e-4	-0.00403421066242474	0.0400086412476784	0.00526363627036711	2.42534467241795e-5	-0.00159645549379404	It will help to determine the attitude of the new members toward the Church . It can mean the difference between participation and inaction	a2	A	simply_church	the new members toward the <span class='hit'>Church</span> . It can mean the	Church
church/N/br-d09/1436	-0.00429412687956083	-2.41590518266602e-4	-0.045670393284471	-0.0173557907164689	-0.00404024776820542	-2.67693778640061e-4	-0.0480375001314708	-0.0190247948812807	-0.00681390405705366	-0.0167745622505973	9.41231152930858e-4	-0.00402896528755666	-0.0081330166382897	-0.00669683530491573	2.23458977543393e-5	-0.00159491760163139	The worship service is the natural and logical time to receive new members into the Church . The atmosphere for this momentous experience can be created	a2	A	simply_church	receive new members into the <span class='hit'>Church</span> . The atmosphere for this	Church
church/N/br-d09/1641	-0.00414251088162649	-1.52132585906751e-4	-0.043889980865255	0.00171818090781588	-0.00408163723487648	-1.88143322327184e-4	-0.0429768629847624	-5.50309663113775e-4	0.0995499255722343	-0.0071985560365846	9.34976679884125e-4	-0.00402908882487817	0.102291933975546	0.0307709338590838	2.31394110692005e-5	-0.00159470713330421	luncheon or dinner with new members as guests . The church is `` the family of God '' . The members	a1	A	simply_church	members as guests . The <span class='hit'>church</span> is `` the family of	church
church/N/br-d09/1708	-0.00411980420944496	-6.27152697140224e-4	-0.00936858870294232	-0.0329732219973668	-0.00443834288016278	-2.92306278636562e-4	-0.00458554506474248	-0.0367270490180837	0.0472546403599909	-0.077027661440373	9.35962199075083e-4	-0.00403171397675835	0.0277981594523508	0.06388374830679	2.56733679365804e-5	-0.00159072869670731	a participant . Yet the most difficult problem in the Church 's program of evangelism is right at this point - helping new members to become participating , growing parts of the fellowship .	a2	A	simply_church	most difficult problem in the <span class='hit'>Church</span> 's program of evangelism is	Church
church/N/br-d09/172	-0.00367500942487459	2.79940136010453e-5	0.0209564523534386	-0.0258910687856617	-0.00412000056985075	2.40862549816425e-4	0.0217029715067695	-0.025415483890912	0.0269977602798228	-0.198020122443317	9.33833521862945e-4	-0.00402826650275638	0.0357675034498386	0.192398441584174	3.33788620775166e-5	-0.00157933339715778	The first thirty to sixty days after individuals make their decision will determine their interest and participation in the life of the Church . Neglect means spiritual paralysis or death . Churches that	d	D	simply_church	in the life of the <span class='hit'>Church</span> . Neglect means spiritual paralysis	Church
church/N/br-d09/1774	-0.00399571599515866	9.60286240962055e-5	-0.00115848500643453	0.0665183792818169	-0.00396379619916501	7.29574432657506e-5	-0.00304858551136728	0.0732222053154112	0.00733899195942935	0.0150416303155097	9.3239191612654e-4	-0.00403051083371208	0.0230879654745263	0.0036287018479444	2.46495104680668e-5	-0.00158235323439657	A study of major denominational membership statistics over a twenty-year period revealed the appalling fact that nearly 40 per cent of those who joined the Church were lost to the Church within seven years . One	a2	A	simply_church	of those who joined the <span class='hit'>Church</span> were lost to the Church	Church
church/N/br-d09/1779	-0.00410514390833668	9.23891299036466e-5	-0.0278810608753947	0.108051275284542	-0.00392531013294693	-3.10627227790169e-6	-0.0340212001543035	0.117381735035996	0.0194597639066741	0.0135460298377612	9.30776459498241e-4	-0.00402951076676584	0.0358754707870029	0.016417357816665	2.25352540055222e-5	-0.00159265899870998	A study of major denominational membership statistics over a twenty-year period revealed the appalling fact that nearly 40 per cent of those who joined the Church were lost to the Church within seven years . One denomination had a membership of	a2	A	simply_church	Church were lost to the <span class='hit'>Church</span> within seven years . One	Church
church/N/br-d09/181	-0.002737235793063	-0.0012804363063208	0.149193888207698	-0.0280430952540242	-0.00243524249170663	5.78967750030547e-4	0.149904012340613	-0.0575511446454603	-0.207982759166445	-0.214046908127649	9.3966270385647e-4	-0.0040212059089556	-0.273097237171684	0.0245069581642566	1.51818006665467e-5	-0.00159471492963949	the Church . Neglect means spiritual paralysis or death . Churches that have a carefully planned program of membership preparation and assimilation often keep 85 to 90 per cent of their new members loyal and active .	b	B	simply_church	spiritual paralysis or death . <span class='hit'>Churches</span> that have a carefully planned	Churches
church/N/br-d09/1910	-0.0041211104066616	-1.40632240478326e-4	-0.0754903906537145	-0.053964484513743	-0.00406791703220944	-1.70969444521701e-4	-0.0774844855569626	-0.0650095887289439	0.00708364013053662	-1.74781144880059e-4	9.31709388423814e-4	-0.00403206110040166	0.0165036204941497	-0.00206446337146758	3.05582803097231e-5	-0.00158538254942474	This problem is illustrated by the fact that many local churches drop from the active membership rolls each year as many as they receive into the fellowship .	b	B	simply_church	the fact that many local <span class='hit'>churches</span> drop from the active membership	churches
church/N/br-d09/1946	-0.00352459312743885	-1.03619127905419e-4	6.15355654595664e-4	-0.187709408698904	-0.00410735544460856	5.24864176102512e-4	0.0500157207350912	-0.208035478954466	-0.0774139845823861	-0.0326474191886738	9.36019778097243e-4	-0.00402647682061933	-0.0937220930298404	-0.00158565381182853	2.92285546595618e-5	-0.00159426836463581	Studies of membership trends , even in some areas where population is expanding , show that numbers of churches have had little net increase , though many new members were received .	b	B	simply_church	, show that numbers of <span class='hit'>churches</span> have had little net increase	churches
church/N/br-d09/2026	-0.0042465923527291	-3.19142914174477e-4	-0.0627803721439618	-0.0619630319397503	-0.00412936746429959	-3.84202588853796e-4	-0.0633290913480391	-0.0675785062862806	0.121200572972389	-0.0415197752532751	9.31814544523579e-4	-0.00402487962710948	0.104427371131885	0.0565465279769696	2.60228517314463e-5	-0.0015904813047244	and carefully developed . The entire membership of the local church must be alerted to their part in this dynamic process .	b	B	simply_church	entire membership of the local <span class='hit'>church</span> must be alerted to their	church
church/N/br-d09/2040	-0.00402941460513754	-1.62207045626546e-4	0.0210790075581711	-0.0305629922543821	-0.00408894642222853	-1.12758267082727e-4	0.0215538795800208	-0.0293917207635766	-0.0293038064547941	-0.0827653585392901	9.36847644033326e-4	-0.00402747360032198	-0.0552647377946094	0.0412428351909881	2.86748814615168e-5	-0.00159119951807784	to their part in this dynamic process . If the church has followed the plan of cultivation of prospects and carried through a program of membership preparation as outlined earlier in this book , the process of assimilation and growth will be well under way .	b	B	simply_church	dynamic process . If the <span class='hit'>church</span> has followed the plan of	church
church/N/br-d09/2084	-0.00435368883372483	0.00106797401443463	-0.14193781775107	0.0610854445302387	-0.0028764794702358	5.39817095027339e-5	-0.157365480899758	0.0548409607263466	-0.0886859382014688	0.212407096866823	9.35057394961614e-4	-0.00403047778904261	0.197191842529255	0.100216571288918	2.34279556950075e-5	-0.00159020192312478	way . Those who enter the front door of the church intelligently and with Christian dedication will not so easily step through the back door because of lost interest .	a2	A	simply_church	the front door of the <span class='hit'>church</span> intelligently and with Christian dedication	church
church/N/br-d09/2131	-0.00377647175150722	-8.39241506300364e-4	-0.036636686056106	-0.143042537206004	-0.00404163391854797	-7.46998436287664e-4	-0.0385503694893156	-0.149690692625088	-0.121383432982734	-0.231562667233348	9.38543711215789e-4	-0.00402711481382799	-0.0411836725328235	0.244369237969565	2.74328442347752e-5	-0.00158022493331098	meaning of Christian discipleship . When they unite with the Church they must find in this fellowship the satisfaction of their basic spiritual needs or they will never mature into effective Christians .	a2	A	simply_church	When they unite with the <span class='hit'>Church</span> they must find in this	Church
church/N/br-d09/2155	-0.00390446288812681	-2.19829105086928e-4	-0.243359446827488	0.0735378445389208	-0.00423260946063012	-5.87801121511708e-5	-0.247053358742996	0.0788378393025495	0.00136506048961949	-0.03016619435053	9.37833025356054e-4	-0.00403117032429084	0.00352591318253483	0.0298927960376204	2.45987727513935e-5	-0.00159115006860073	or they will never mature into effective Christians . The Church expects certain things of those who become members . The	a2	A	simply_church	into effective Christians . The <span class='hit'>Church</span> expects certain things of those	Church
church/N/br-d09/231	-0.00390207264976455	-3.729993936755e-4	-0.0282427727341137	-0.102504315301933	-0.00438822234782516	-1.73734640304336e-4	-0.0234854758669317	-0.108175376256204	0.0362424286587748	-0.0850364992091005	9.37886346920887e-4	-0.00403166779511785	0.0237944861864179	0.084204859711928	2.55324942863637e-5	-0.00159199519947375	It is important that persons desiring to unite with the Church be prepared for this experience so that it may be meaningful and spiritually significant .	a2	A	simply_church	desiring to unite with the <span class='hit'>Church</span> be prepared for this experience	Church
church/N/br-d09/39	-0.00405829757439849	-5.1405103287764e-4	0.0210790075581711	-0.0305629922543821	-0.00436906073156637	-1.35972581973548e-4	0.0215538795800208	-0.0293917207635766	-0.0595136429467455	-0.0922543233876684	9.38660462188364e-4	-0.00402821386957097	-0.067804393788265	0.0680812952597556	1.1615836379273e-5	-0.00158859213850476	When they fall by the wayside and fail to achieve Christian stature , it is an indictment of the Church . These fatalities are dramatic evidence of `` halfway evangelism	a2	A	simply_church	is an indictment of the <span class='hit'>Church</span> . These fatalities are dramatic	Church
church/N/br-d09/502	-0.00403090773596774	-0.00102597481779315	-0.193545984158325	-0.326560081429638	-0.00489435389570927	-6.42885965443415e-4	-0.159958718325206	-0.380309005941312	0.044508618071735	-0.0596813498542388	9.33595625478217e-4	-0.0040230002039041	0.0312687504519302	0.0307431730625528	3.14817966335249e-5	-0.00158541155045632	of preparation for membership is necessary for adults . Some churches require more . None should ask less . Those who	b	B	simply_church	necessary for adults . Some <span class='hit'>churches</span> require more . None should	churches
church/N/br-d09/515	-0.00386134162237796	4.61857201202126e-5	0.0927148251320296	0.0463958444732787	-0.00402406664485445	1.35944324158176e-4	0.104133222302518	0.0459513458897448	-0.0597911343204287	-0.00676683126346552	9.37683738906093e-4	-0.00403131425762181	-0.0533182734979023	0.00783487768919394	3.08019950188939e-5	-0.00158937921056075	. None should ask less . Those who join the Church need to be instructed in the faith and the meaning of Christian discipleship before they take the sacred vows .	a2	A	simply_church	. Those who join the <span class='hit'>Church</span> need to be instructed in	Church
church/N/br-d09/544	-0.00383746672074143	-6.22951751448947e-4	0.0240730653468797	-0.0237515261328677	-0.0043820087894424	1.04884475563912e-4	0.0250928192489524	-0.0242727357260644	6.25719935397977e-4	-0.150902760600968	9.43724315154649e-4	-0.00402764900971945	-0.0413865358881475	0.103024857547832	2.64953842206548e-5	-0.00157595094789198	vows . They will have a greater appreciation for the Church and a deeper devotion to it if membership requires something of them .	a2	A	simply_church	a greater appreciation for the <span class='hit'>Church</span> and a deeper devotion to	Church
church/N/br-d09/559	-0.00410786114460655	1.88071107586011e-4	0.0669768831471024	0.103545729262605	-0.00386427815691734	8.04811132226901e-5	0.0755254205674201	0.109339661522499	-0.0467468742079652	0.0258394053113555	9.33982456724961e-4	-0.0040323910833925	-0.0355274654150902	-0.040947549886221	3.38555204705889e-5	-0.00159553501757981	to it if membership requires something of them . Many churches find the Sunday school hour to be the most practical time for adult preparation classes .	b	B	simply_church	something of them . Many <span class='hit'>churches</span> find the Sunday school hour	churches
church/N/br-d09/6	-0.00388132101605035	7.23144136348583e-5	0.0927148251320296	0.0463958444732787	-0.00403141921452551	1.65479926895193e-4	0.104133222302518	0.0459513458897448	-0.0306366699914581	0.0897577909945758	9.37963549581059e-4	-0.00403070996963964	-0.0279650158456814	-0.08686103505951	2.7005484662572e-5	-0.00159253239168854	Few persons who join the Church are insincere .	a2	A	simply_church	Few persons who join the <span class='hit'>Church</span> are insincere .	Church
church/N/br-d09/724	-0.00435438368937232	-5.92664991219266e-4	-0.0505109830612725	-0.0475704951310174	-0.00433100744369635	-5.73152800522643e-4	-0.0493706727099956	-0.0603592152467289	0.144766202752252	-0.020683048549008	9.31637129768622e-4	-0.00403178211709398	0.148725062864343	0.00513560975823755	2.7568741483869e-5	-0.00158568785024848	In this session the persons seeking membership are provided information concerning the work of the denomination as well as the program and activities of the local church . The lay leadership of the church may be invited	b	B	simply_church	and activities of the local <span class='hit'>church</span> . The lay leadership of	church
church/N/br-d09/731	-0.00364768693306735	-5.90339685791368e-5	-0.098962897318404	-0.11522332618018	-0.00435121174811577	2.64812955453484e-4	-0.103504340949038	-0.126234125207031	0.144255375935733	-0.123667582099617	9.34062590751429e-4	-0.00403016930693449	0.131985529270409	0.132164584303886	2.24635759308039e-5	-0.00159285350224258	of the local church . The lay leadership of the church may be invited to speak on the various phases of church life , service opportunities , the church school , missions , men 's work , women 's work , youth program , social activities , and finances .	b	B	simply_church	The lay leadership of the <span class='hit'>church</span> may be invited to speak	church
church/N/br-d09/775	-0.00432533607602505	-6.9460834503155e-4	8.12715803867905e-4	-0.141254810283377	-0.00443452545241718	-7.08756066913325e-4	-0.00194007099937549	-0.147464233412949	0.202378708855479	-0.111066626472049	9.35076647466029e-4	-0.0040228183718306	0.203608715538367	0.0540749147065641	2.71228395559127e-5	-0.00158066189541843	social activities , and finances . The budget of the church may be presented and pledges solicited at this session .	b	B	simply_church	. The budget of the <span class='hit'>church</span> may be presented and pledges	church
church/N/br-d09/891	-0.00378610423796179	-4.43652103332743e-4	-0.192051514759453	-0.228003720384995	-0.00455094394735208	1.02164918053652e-4	-0.140337981863541	-0.289682973364977	-0.0416902334210606	-0.0334203020206565	9.40797256978673e-4	-0.0040250642216882	-0.0580495219588913	3.16765383703938e-4	2.75758606083799e-5	-0.00159536932512681	found effective . Extend the number of classes . Some churches have six or more training sessions of two hours each , generally held on Sunday night or during the week .	b	B	simply_church	number of classes . Some <span class='hit'>churches</span> have six or more training	churches
church/N/br-d09/935	-0.00347782724895021	6.05295092714405e-4	0.297099720543974	0.14659881699859	-0.00377960646529711	7.59196722700979e-4	0.345131466871428	-0.0179493470144973	-0.182086233864351	0.121139219670784	9.37141661482736e-4	-0.00402698974602488	-0.180154617297424	-0.161352696942139	2.76522746024636e-5	-0.00158478820345596	Use dramatization - for example , in discussing the Lord 's Supper or church symbolism . Use audio-visual aids . Some excellent filmstrips with	a1	A	simply_church	the Lord 's Supper or <span class='hit'>church</span> symbolism . Use audio-visual aids	church
church/N/br-d10/1095	-0.00418879063901183	-9.97454578180262e-5	-0.0418953941811064	-0.0246987505434059	-0.00396185112658243	-1.93312579820296e-4	-0.0458882918526868	-0.0360341894560061	0.0179082655955054	0.0044366401800596	9.33664746614424e-4	-0.00403303110877548	0.00676274103389339	-0.00510156742710296	2.78744079355146e-5	-0.00158337159561603	Africans and Asians tend to consider not only missions but the local churches they have produced as centers and agents of Western culture and ideology if not of direct political propaganda .	b	B	simply_church	only missions but the local <span class='hit'>churches</span> they have produced as centers	churches
church/N/br-d10/1913	-0.00455786879285876	-8.81775622437707e-4	-0.0299015863891106	-0.0390369133068435	-0.00443508892149808	-9.47234641428084e-4	-0.0287092689896202	-0.0395631603881301	0.178425057422448	-0.0239929181047209	9.37637195661951e-4	-0.00403073879800524	0.178979493723998	-0.0251635611478558	2.96876548138838e-5	-0.00158942975271924	And in this country Gustave Weigel 's delineation of the line between the sacral and secular orders during the last presidential campaign served to provide a most impressive Roman Catholic defense of the practical autonomy of both church and state . The failure at that time of the	a1	A	simply_church	the practical autonomy of both <span class='hit'>church</span> and state . The failure	church
church/N/br-d10/2114	-0.0042970493534522	9.05713866478622e-6	-0.0935831558982331	-0.0156760538243834	-0.00389843907448168	-2.39075751571588e-4	-0.104201617739771	-0.0210274693375589	-0.095039050823833	-0.0288577713818382	9.36152695080431e-4	-0.00402444894013676	-0.0729213025243769	0.0549763109708417	2.99943134449234e-5	-0.0015974860342053	Leslie Newbiggin reflects the dominant position within the World Council of Churches when he says , `` We must claim absoluteness and finality for Christ and His finished work , but that very claim forbids us to claim absoluteness and finality for our understanding of it '' .	a2	A	simply_church	within the World Council of <span class='hit'>Churches</span> when he says , ``	Churches
church/N/br-d10/2187	-0.00348160775777624	-4.42883349762222e-4	0.0984819321123929	-0.302090754093556	-0.0046292067577782	-5.71234452196032e-5	0.167298298311549	-0.277615747393991	-0.0674078602326234	-0.124138187671588	9.36048985329028e-4	-0.00402864505828307	-0.0808918934479856	0.105244076203121	3.31139111020659e-5	-0.00157337110418358	The Roman Catholic Church has excommunicated one of its priests , Father Feeney , for insisting that there is no salvation outside the visible church . In mentioning this under `` salvation reconsidered '' I	a1	A	simply_church	no salvation outside the visible <span class='hit'>church</span> . In mentioning this under	church
church/N/br-d10/305	-0.00339091966219484	-0.00120390501676245	0.139438793848501	-0.317691715511966	-0.0052184362627857	1.94018033668161e-5	0.157605870048746	-0.324542370202656	0.194474919108598	-0.446697588468406	9.36587838119607e-4	-0.00402586778114699	0.0642918715214832	0.448896323776865	3.21177329334249e-5	-0.00159419784794449	Some persons are so sensitive to this truth as to propose that we do away with institutions altogether ; in the present context this amounts to the advice that while being religious may have a certain justification , we ought to dispense with churches . The suggestion is naive . Man is at once	b	B	simply_church	we ought to dispense with <span class='hit'>churches</span> . The suggestion is naive	churches
church/N/br-d12/1462	-0.0044728182016275	-4.85001232654743e-4	-0.0396858323251283	-0.00265756510997198	-0.00420879992414323	-6.69063236309569e-4	-0.0411182612084801	-0.00591024731595985	0.17817702131907	0.00515654428562583	9.41100735223896e-4	-0.00402605493542225	0.16316981717713	-0.0763916852120647	3.21986264930374e-5	-0.00157979985019332	discussed must surely be raised . The role of both church and university as sources of information and settings within which the implications of such information may be explored needs consideration .	a1	A	simply_church	. The role of both <span class='hit'>church</span> and university as sources of	church
church/N/br-d12/233	-0.00423961277878759	-9.76228993287216e-7	-0.14922145209676	-2.79654127752879e-4	-0.00415215014850909	1.79066803657117e-5	-0.154165879797271	0.0211596877382199	0.0437206551664647	0.0480428939833105	9.41075252020389e-4	-0.00402683936061525	0.0668105241506109	-0.0509082064830264	2.55512423376101e-5	-0.00158568696335072	? What social , ethical and theological insights can the church and university help him bring to bear upon his situation ?	a1	A	simply_church	and theological insights can the <span class='hit'>church</span> and university help him bring	church
church/N/br-d14/1311	-0.00452517945101685	3.29280159268326e-5	0.025985299882214	0.141242150391465	-0.00374513686791297	-4.94492946038483e-4	0.0250458973040054	0.150016035269872	0.154655406140393	0.112681499388734	9.31933599107095e-4	-0.0040238143685576	0.211795475653479	-0.072474336909839	1.99525572042255e-5	-0.00159449152643191	We do well to remind ourselves that from men and women of New England ancestry also issued the Church of Jesus Christ of Latter Day Saints , the Seventh Day Adventists , Christian Science , the American Board of Commissioners for Foreign Missions , the American Home Missionary Society , the American Bible Society , and New England theology .	a2	A	simply_church	England ancestry also issued the <span class='hit'>Church</span> of Jesus Christ of Latter	Church
church/N/br-d14/1926	-0.00499983279426717	-0.0011451754106843	-0.320172485360958	0.12976001772802	-0.00443853326999734	-0.00148426694553032	-0.311562633809979	0.176326093910349	0.405097393349712	0.012000230768445	9.33766058154277e-4	-0.00402653214911146	0.401618946609772	0.0829038665998875	2.71682319658193e-5	-0.00158650682704837	Incurably optimistic , dogmatic , and utterly fearless , in his youth a devout Baptist , in spite of his friendship for the Quaker poet John Greenleaf Whittier ( 1807 - 1892 ) he eventually attacked the orthodox churches for what he deemed their cowardly compromising on the slavery issue and in his invariably ardent manner was emphatically unorthodox and denied the plenary inspiration of the Bible .	a2	A	simply_church	he eventually attacked the orthodox <span class='hit'>churches</span> for what he deemed their	churches
church/N/br-d14/199	-0.00353728859650616	-5.98655909897629e-4	-0.12829000035685	-0.0384966379335514	-0.00484242397385142	1.86858448889941e-4	-0.135989565826311	-0.0440504814242978	-0.0222527372186959	-0.0578521866199667	9.35044063543585e-4	-0.00402892172074648	-0.0339971242437604	0.0401604037057055	2.54757683594745e-5	-0.00159429885321397	As we have seen , a growing proportion , although in 1914 still a minority , were members of churches . Presumably those who did not have a formal church	b	B	simply_church	minority , were members of <span class='hit'>churches</span> . Presumably those who did	churches
church/N/br-d14/2203	-0.00374060590284423	3.59433573371455e-4	0.0210790075581711	-0.0305629922543821	-0.00375978734004922	3.47958671467731e-4	0.0215538795800208	-0.0293917207635766	-0.295680736337166	0.0741489278712075	0.299354882629273	0.377622537979069	-0.300497621489478	-0.120276758952021	-0.278599916693753	0.397543143079922	of Lyman Beecher . Although he later broke with the churches because he believed that they were insufficiently outspoken against social evils , he remained a devout Christian .	a2	A	simply_church	he later broke with the <span class='hit'>churches</span> because he believed that they	churches
church/N/br-d14/234	-0.00377499896963553	-6.55439562076642e-5	-0.134153505500676	-0.0473588560842393	-0.00416675116457302	2.43997065030418e-4	-0.140088131079312	-0.0511915882603904	-0.052057768122853	-0.08686063413933	9.17778943199212e-4	-0.00403700153163415	-0.082836299381283	0.029648455839964	1.89896599420733e-5	-0.00159964175870028	. Many of them had once been members of a church or at least had been given instruction in Christianity but for one or another reason had allowed the connexion to lapse .	b	B	simply_church	once been members of a <span class='hit'>church</span> or at least had been	church
church/N/br-d14/457	-0.00417277884221986	-0.00108442323513449	-0.118265037698712	-0.138641963226429	-0.00483452358788473	-8.53230801200436e-4	-0.104515037564377	-0.168319918061445	0.2350028061331	-0.221334289382545	9.34593412335472e-4	-0.00402803463769142	0.163751133806756	0.273241788875654	2.6964084807158e-5	-0.00159175701006527	The temptation is to say that , as the percentage of church members mounted , the degree of discipline exercised by the churches lessened and the trend was towards conformity to the general level .	a2	A	simply_church	of discipline exercised by the <span class='hit'>churches</span> lessened and the trend was	churches
church/N/br-d14/507	-0.00521625629550439	6.86075580038292e-4	0.00186519784916014	0.438834941981631	-0.00286625757536712	-6.89928002614789e-4	-0.0539002154487206	0.453165674068356	0.0749577612024163	0.176124698452143	9.34121068547871e-4	-0.00402371841595515	0.104521453518583	0.149824377960216	2.82104187703156e-5	-0.00159525376883429	ethical codes to which the majority subscribed . Thus Baptist churches on the frontier took cognizance of charges against their members of drunkenness , fighting , malicious gossip , lying , cheating , sexual irregularities , gambling , horse racing , and failure to pay just debts .	b	B	simply_church	majority subscribed . Thus Baptist <span class='hit'>churches</span> on the frontier took cognizance	churches
church/N/br-d16/1644	-0.00513958019195376	6.88997591139549e-4	-0.0506006479667768	0.297325633325979	-0.00310475392730866	-9.0125316049766e-4	-0.137245583369559	0.283919642569718	-0.0868081743368897	-0.29803026334876	9.35310811898379e-4	-0.00403230332498756	-0.148307853853185	0.238949336074579	2.21355908671776e-5	-0.00158934554633589	You may be very religious , a good church member , an upright , honest and sincere person ; you may be baptized , confirmed , reverent and worshipful ; you may attend mass , do penance , say prayers and zealously keep all the sacraments and ceremonies of the church ; you may have the final and extreme unction but if you are not born again you are lost and headed for hell and eternal punishment .	a2	A	simply_church	sacraments and ceremonies of the <span class='hit'>church</span> ; you may have the	church
church/N/br-d16/1947	-0.00587058396670048	-2.57726045868688e-4	0.113487539464215	0.147133228354195	-0.00336945536587552	-0.00172970368512926	0.110856059973792	0.157360556388764	0.482713541550721	0.0282430263833347	9.36239119468416e-4	-0.00402731906041755	0.390435161763051	0.262442354586375	2.76724112939036e-5	-0.00158391506649813	You can ignore His Book , the Bible , and His church . You can laugh at His blood-bought salvation , curse	a1	A	simply_church	the Bible , and His <span class='hit'>church</span> . You can laugh at	church
church/N/br-d17/569	-0.00397057382986596	1.44186170398026e-5	-0.0512897256266747	-0.038048975386894	-0.00403329864300826	4.8301061347245e-5	-0.0527920579993474	-0.0477401377295609	-0.0417604967205499	-0.0226589632611834	9.34342183005228e-4	-0.00401872811441184	-0.0360627230786497	0.00814394303227017	2.87304149700023e-5	-0.0015954445630516	For example , early in my life , when one of my editorial workers wanted to find out how churches and philanthropic organizations met the needs of New York 's down-and-outers , he did n't just ask questions .	a2	A	simply_church	wanted to find out how <span class='hit'>churches</span> and philanthropic organizations met the	churches
church/N/br-e12/1082	-0.00469684840156028	1.04614451535651e-4	0.0429332868858873	0.0221627220216646	-0.00348476281055439	-3.65835241763922e-4	0.0524897213681252	0.0206349091513574	-0.00662723554531528	0.229296893121854	9.33457058092588e-4	-0.00402735996503134	0.0685949182489903	-0.232267576767374	3.29497593343029e-5	-0.00158063431237145	In San Antonio visit the famous Alamo and photograph 18 th Century Spanish buildings and churches . The Great Smoky Mountains is another area of the	c1	C	simply_church	th Century Spanish buildings and <span class='hit'>churches</span> . The Great Smoky Mountains	churches
church/N/br-e13/1916	-0.00455147843940899	3.95869283566461e-4	0.23362301643593	-0.323765988998828	-0.00332112620626781	-1.86309751149866e-4	0.295196581525762	0.257558085696151	0.0024195890652179302	0.202470178778781	9.34024598857594e-4	-0.00402862432409761	0.0516445376937313	-0.221311164874424	2.94856350512086e-5	-0.00159045996540955	Going through the Imperial Gate in the wall , I entered the grounds of Topkapi Palace , home of the Sultans and nerve center of the vast Ottoman Empire , and walked along a road toward another gate in the distance , past the Church of St. Irene , completed by Constantine in 330 A. D. on my left , and then , just outside the second gate , I saw a spring with a tap in the wall on my right - the Executioner 's Spring , where he washed his hands and his sword after beheading his victims .	c1	C	simply_church	the distance , past the <span class='hit'>Church</span> of St. Irene , completed	Church
church/N/br-e13/754	-0.00302045460591635	6.00810525220611e-4	0.295575142480856	-0.0065363304625708	-0.00414873168931659	0.00120727209541059	0.267927832129376	0.158731084398561	-0.151078842793261	0.034502548752128	9.38637936814804e-4	-0.00402647937579599	-0.157286294521101	-0.0428015584014547	2.46915472564645e-5	-0.00158572756860576	Erected on the site of pagan temples and three previous St. Sophias , the first of which was begun by Constantine , this fourth church was started by Justinian in 532 and completed twenty years later .	c1	C	simply_church	by Constantine , this fourth <span class='hit'>church</span> was started by Justinian in	church
church/N/br-e13/808	-0.00514561212903319	-3.99266975612714e-4	0.0141948780142258	-0.0965797209564156	-0.00369995268925684	-0.00126138846068676	0.0350694997563243	0.0497920921199932	0.323733125674708	0.33040826634885	9.36128578739558e-4	-0.00402892385903155	0.41009335621354	-0.220773371837996	2.2425319028113e-5	-0.0015917120496167	. Nevertheless , it remained one of the most splendid churches of the Eastern Empire , where the Byzantine Emperors were crowned .	c1	C	simply_church	one of the most splendid <span class='hit'>churches</span> of the Eastern Empire ,	churches
church/N/br-f15/1245	-0.00492500556035397	-1.31154841019517e-4	-0.181567375538567	0.118454116272862	-0.00364161335907692	-8.87770255188685e-4	-0.181975039589311	0.136864616247888	0.224601033580126	0.183729094413911	9.32833516930397e-4	-0.00402764493408072	0.29710695598236603	-8.30734393142698e-4	2.40569331838765e-5	-0.00158309995270098	Consider what happened during World War 1 , , when the Protestant churches united to push the Prohibition law through Congress . Many	a2	A	simply_church	, , when the Protestant <span class='hit'>churches</span> united to push the Prohibition	churches
