id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre	wordform	msOct	mcuesOct	mcommOct	determiner	premodifier	postmodifier	building	definiteness	dgsense	number	capital	has_posm	prem_adj	prem_place	prem_name	prem_kind	comm	activity	organization
church/NN/br-k04/2301	0.0341736856955673	-0.157165336463009	church	NN	B	B	AB	AB	methodist_church%1:14:00::	B2	B	AB	AB	 mean practically the end of his career in the Methodist <font color=green>church</font> , if not in all churches.	3	1	2.5065823376464	0.333333333333333	1	fiction_gral	fiction	church	a2	career;Methodist		the	Methodist	NA	no	yes	B	singular	no	no	no	no	no	yes	no	NA	yes
church/NN/br-k04/356	-0.10856593566281	0.124980423135011	church	NN	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 with the whites, especially the rich who partly supported the <font color=green>church</font> . The Deacon Board, headed by a black man named Carlson	7	2	2.21299464619528	0.285714285714286	3	fiction_gral	fiction	church	b	supported;Deacon Board		the	NA	NA	no	yes	C	singular	no	no	no	no	no	no	yes	no	yes
church/NN/br-k04/397	-0.0269458032384281	-0.00188075395024419	church	NN	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 support of the Amen corner. The characteristic thing about this <font color=green>church</font>  was its Amen corner and the weekly religious orgy. A	4	4	2.18523977794942	1	4	fiction_gral	fiction	church	b	Amen corner;weekly religious orgy		this	NA	NA	no	yes	C	singular	no	no	no	no	no	no	yes	no	yes
church/NN/br-k04/828	0.0435337381686389	-0.00313793566199196	church	NN	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 the home of one of the old members of the <font color=green>church</font> , a woman named Catt who, as Wilson afterward found, was	2	1	2.52716037545012	0.5	2	fiction_gral	fiction	church	b	members		the	NA	NA	no	yes	C	singular	no	no	no	no	no	no	yes	no	yes
church/NN/br-k04/877	-0.0433189114713912	-0.00851296601699918	church	NN	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 never married, conducting a spotless home and devoted to her <font color=green>church</font> , but a perpetual dissenter and born critic. She soared over	2	1	2.36778958859435	0.5	4	fiction_gral	fiction	church	b	devoted to her		her	NA	NA	no	yes	C	singular	no	no	no	no	no	no	yes	no	yes
church/NN/br-k04/923	-0.0812580776646774	-0.0574653168668021	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 which she was chief repository. Then Wilson looked over the <font color=green>church</font>  and studied its condition. The salary of the pastor had	3	1	2.58802207299419	0.333333333333333	3	fiction_gral	fiction	church	c1	looked over;condition;pastor		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k04/975	-0.205323997979086	0.138878902650622	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 he mentioned this to the Deacons they said nothing. The <font color=green>church</font>  itself must be repaired. It was dirty and neglected. It	3	2	2.57891912223528	0.666666666666667	2	fiction_gral	fiction	church	c1	repaired;dirty;neglected		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k06/1056	-0.216105064435597	-0.0499287612120489	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 northward to Brooklyn, below Point Peter, he could see the <font color=green>church</font>  spire wherever he looked back. Sometimes they went south and	5	0	2.10992785922039	0	1	fiction_gral	fiction	church	c1	spire;northward		NA	NA	NA	yes	NA	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k06/1473	0.147171205985531	0.175761464483729	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 hands tucked under his coattails, and staring into the dark <font color=green>church</font> . The figure was wreathed in an extraordinary luminescence. The boy	3	0	2.17387658382066	0	1	fiction_gral	fiction	church	c1	staring into the;dark;figure		the	dark	NA	yes	yes	D	singular	no	no	yes	no	no	no	no	no	no
church/NN/br-k06/528	-0.216842316925841	0.112875635738797	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 his head out. There was the slate roof of the <font color=green>church</font> ; ivy climbed the red brick walls like a green scaled	5	1	2.63119105011092	0.2	2	fiction_gral	fiction	church	c1	slate roof;ivy;brick walls		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k06/571	-0.178641696611054	0.0693339544806375	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 cupboards.`` There 's a tower and a steeple on the <font color=green>church</font>  a million feet high. And the loudest clock in the	3	2	3.54448853810278	0.666666666666667	2	fiction_gral	fiction	church	c1	tower;steeple;high;clock		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k06/659	-0.0478966769421902	0.181664180333328	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Street to Orange Square. The steeple leaned backward, while the <font color=green>church</font>  advanced like a headless creature in a long, shapeless coat	5	0	2.44838382062215	0	2	fiction_gral	fiction	church	c1	steeple;backward		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k06/852	-0.176818901986772	-0.00349247611836791	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Church with its high steeple and clock. There was no <font color=green>church</font>  like Drew Church, no preacher like Papa, who was intimate	3	1	2.73741353761488	0.333333333333333	3	fiction_gral	fiction	church	c1	steeple;clock;Drew;there was		none	NA	NA	yes	no	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k10/1423	0.0753218422704061	0.235811562825855	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 economics, and social issues that are no concern of the <font color=green>Church</font> ''? And John 's reply was always the same:`` Anything that	5	0	3.32577023910171	0	1	fiction_gral	fiction	Church	a2	concern of the	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NN/br-k10/1445	-0.210763367915203	-0.0181754373999287	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 same:`` Anything that affects souls is the concern of the <font color=green>Church</font> ! We will have righteousness''! Tears burned behind his eyes as	3	1	2.92210286902256	0.333333333333333	2	fiction_gral	fiction	Church	a2	affects souls;concern of the;righteousness	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NN/br-k10/1802	-0.0934165313924589	-0.139507041420852	church	NN	B	B	AB	AB	church_of_rome%1:14:00::	B1	B	AB	AB	 Geneva, saying that he had been a bishop of the <font color=green>Church</font>  of Rome and had been persecuted in Paris for his	2	1	2.82544733753487	0.5	1	fiction_gral	fiction	Church	a2	bishop of the;of Rome		the	NA	of Rome	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NN/br-k10/205	0.302637458753798	-0.145383074276592	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 that the couple would have to be punished if the <font color=green>Church</font>  was to be respected.`` I have told you before, and	2	1	2.6476609359063	0.5	1	fiction_gral	fiction	Church	a2	punished;respected	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NN/br-k10/257	-0.0744581852425822	-0.255349511670473	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 is the answer the ungodly will always make when the <font color=green>Church</font>  points its fingers at their sins. I say to you	3	1	2.7401971888279	0.333333333333333	1	fiction_gral	fiction	Church	a1	ungodly;points its fingers at their sins	capital letter, definiteness, agent	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NN/br-k10/271	-0.0326942285165797	-0.0893271174083796	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 fingers at their sins. I say to you that the <font color=green>Church</font>  will ever decry evil''! John 's reply was like a	3	2	2.96531664020996	0.666666666666667	3	fiction_gral	fiction	Church	a2	will ever decry evil	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NN/br-k10/588	0.198115188716282	-0.168517958959717	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 to let them give him the last rites of the <font color=green>Church</font> , but he had died still proclaiming salvation by faith. Burial	3	1	3.14526757564034	0.333333333333333	3	fiction_gral	fiction	Church	a2	last rites of the;salvation by faith	Capital letter and definiteness	the	NA	NA	no	yes	?	singular	yes	no	no	no	no	no	no	NA	yes
church/NN/br-k10/967	-0.190467300913108	0.0937461391229532	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 all the time. Quickening his steps, John entered the vast <font color=green>church</font>  and climbed the tower steps to the bells. Underneath the	6	2	3.2411776229471	0.333333333333333	2	fiction_gral	fiction	church	c1	entered;vast;climbed;tower steps;bells	Funny the two different senses of ‘steps’ with different contributions to ‘church’ here, both to the building sense	the	vast	NA	yes	yes	D	singular	no	no	yes	no	no	no	no	no	no
church/NN/br-k13/533	-0.0936379731466062	-0.00271352455135924	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Harold indicated the photograph on the wall and asked what <font color=green>church</font>  the stone sculpture was in. Eugene told him and he	3	2	2.44254840881152	0.666666666666667	4	fiction_gral	fiction	church	c1	photograph;stone sculpture;in		none	NA	NA	yes	no	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-k14/826	-0.028667569706605	0.239647670473859	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Jewish section was in Trastevere, near the Tiber at the <font color=green>church</font>  of San Francesco a Ripa. The colony had been small	4	0	2.61048193266455	0	1	fiction_gral	fiction	church	c1	Trastevere;Tiber;at the;of San Francesco a Ripa		the	NA	of San Francesco a Ripa	yes	yes	D	singular	no	yes	no	no	no	no	no	no	no
church/NN/br-k15/188	-0.0875653320969732	0.0141145754548763	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 They held the funeral the next morning from the crossroads <font color=green>church</font>  and buried the little box in the quiet family plot	6	4	2.6459826054824	0.666666666666667	5	fiction_gral	fiction	church	c1	held;funeral;crossroads		the	crossroads	NA	yes	yes	D	singular	no	no	no	yes	no	no	no	no	no
church/NN/br-k16/1431	-0.28675934029001	0.182500314328042	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 thickets. Along Wappinger Creek in Dutchess County, past the white <font color=green>church</font>  at Fishkill, past Verplanck 's Point on the east bank	6	1	3.08781160200236	0.166666666666667	1	fiction_gral	fiction	church	c1	Along Wappinger Creek;Dutchess County;at Fishkill	the series of directions and concrete places points to the building sense	the	white	NA	yes	yes	D	singular	no	no	yes	no	no	no	no	no	no
church/NN/br-k16/2285	-0.216837513891696	0.0664544731949399	church	NN	E	E	DE	CDE	church_service%1:04:00::	E	E	DE	CDE	 him out of some dim corner of memory from a <font color=green>church</font>  service when he was a boy- yes, in a white	1	0	2.44286652326029	0	2	fiction_gral	fiction	church	c3	service		a	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-k19/213	0.064184950274405	0.114212566927866	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of this desire was due to his devotion to the <font color=green>church</font>  and how much was his own ego, demanding to be	1	1	2.50316061121197	1	3	fiction_gral	fiction	church	a1	his devotion to the	nonspecification and definiteness	the	NA	NA	no	yes	A	singular	no	no	no	no	no	no	no	NA	yes
church/NN/br-k25/81	-0.0728083987412124	0.246508411826275	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 whether a private residence in his Pennsylvania county or a <font color=green>church</font>  in Brazil, without it being obvious that he had done	3	1	2.23214549194464	0.333333333333333	1	fiction_gral	fiction	church	c1	residence;in Brazil	the opposition to ‘private residence’ points the focus to the building	a	NA	NA	yes	no	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-l08/1824	-0.176903551487482	-0.0496621217560036	church	NN	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 did n't feel good on Sunday, could n't go to <font color=green>church</font> - there 'd be a little argument, but she could be	3	1	3.06839351614526	0.333333333333333	1	fiction_mystery	fiction	church	c3	go to;Sunday		none	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-l08/2109	0.292608884493606	0.118148666083073	church	NN	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 with foreign sounding names, the ones went to the same <font color=green>church</font>  and- Different place, different job, different people, she 'd be	2	0	2.45528904325885	0	1	fiction_mystery	fiction	church	c2	went to the same	going-to church implies participating in the service, but ‘the same church’ means, in a sense, being in the same community	the	same	NA	yes	yes	?	singular	no	no	yes	no	no	no	yes	no	no
church/NN/br-m01/2360	-0.0879757894772085	0.119396138951258	church	NN	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 continued most of the week following that ill-starred trip to <font color=green>church</font> , during which period Mike stayed in his room and usually	1	0	2.27296748646489	0	1	fiction_science	fiction	church	c3	trip to		none	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-p01/1161	-0.154086173744693	0.154214112532301	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 hill, rising with the hill to the top where the <font color=green>church</font>  was and beyond that to the cemetery. Only paved alleyways	7	2	3.234374373285	0.285714285714286	2	fiction_romance	fiction	church	c1	hill;top;where;cemetery		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p01/21	-0.101818130648811	0.0360188378743472	church	NN	D	D	DE	CDE	church_tower%1:06:00::	D	D	DE	CDE	 them he could have been the broken bell in the <font color=green>church</font>  tower which rang before and after Mass, and at noon	4	3	2.807689985914	0.75	4	fiction_romance	fiction	church	c1	bell;tower;rang;Mass		NA	NA	NA	yes	NA	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p01/222	-0.0326203508179623	0.000368419178238944	church	NN	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 from its elders. Youth obeyed when commanded. It went to <font color=green>church</font>  on Sunday and one Saturday a month went to confession	5	3	2.65602364933207	0.6	6	fiction_romance	fiction	church	c3	went to;on Sunday;confession		none	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-p01/829	0.160290345521125	-0.0216831049372947	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 to Drexel Street and his back in opposition to the <font color=green>church</font>  behind him. For all he saw or cared to see	5	1	2.68177012495429	0.2	2	fiction_romance	fiction	church	c1	his back in opposition to the;behind him;Drexel Street		the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p04/2406	-0.149612634742466	0.248047882391331	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 sky. She felt mindless, walking, and almost easy until the <font color=green>church</font>  spire told her she was near the cemetery, and she	3	1	4.08578036489078	0.333333333333333	1	fiction_romance	fiction	church	c1	walking;spire;cemetery		NA	NA	NA	yes	NA	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p04/2429	-0.259636436186502	-0.0551961823676549	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 caught herself wondering what she would say to Doaty. Both <font color=green>church</font>  and graveyard were smaller than she remembered them( how many	2	0	2.10404548931732	0	1	fiction_romance	fiction	church	c1	graveyard;smaller		none	NA	NA	yes	no	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p04/983	-0.149612634742466	0.248047882391331	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 beyond the door. To a Blackwell, there was only one <font color=green>church</font> . The cemetery slumbered just behind it, and the way lay	2	1	4.08578036489078	0.5	1	fiction_romance	fiction	church	c1	there was;cemetery;door		number	NA	NA	yes	no	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p06/425	-0.159812597489357	-0.0326383546352063	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 yellow moons.`` How do you do''? she said, semi-professionally.`` Our <font color=green>church</font>  is sponsoring a group of very courageous women up in	2	1	2.0519094416417	0.5	1	fiction_romance	fiction	church	b	sponsoring;group	I’m not sure whether ‘women’ could be considered a cue or not (there is some relation between the church-communities and their subgroups of only-female persuasion)	our	NA	NA	no	yes	C	singular	no	no	no	no	no	no	yes	no	yes
church/NN/br-p09/150	-0.0917902780950261	0.00865307259738268	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 all right. Wednesday nights after youth fellowship. Out of the <font color=green>church</font>  and into his big car, it tooling over the road	4	0	2.21381905687956	0	3	fiction_romance	fiction	church	c1	out of the	Wednesday nights after youth fellowship-refers to a sort of church activity (might affect the model?), but the token clearly refers to the building	the	NA	NA	yes	yes	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p12/1014	-0.323083001333455	0.138343539644659	church	NN	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 Then they took a taxi to Trastevere.`` There 's a <font color=green>church</font>  you should see'', she said. And when they stood by	3	1	3.16101500602565	0.333333333333333	1	fiction_romance	fiction	church	c1	Trastevere;see;stood		a	NA	NA	yes	no	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p12/1102	-0.281791415970649	0.0264405461740498	church	NN	D	D	DE	CDE	church_bell%1:06:00::	D	D	DE	CDE	 in the morning when he woke up at ten the <font color=green>church</font>  bells were ringing. He had never heard so many bells	2	1	2.5448897579877	0.5	2	fiction_romance	fiction	church	c1	bells;ringing		NA	NA	NA	yes	NA	D	singular	no	no	no	no	no	no	no	no	no
church/NN/br-p12/1260	-0.0582105984980538	-0.0618610190665914	church	NN	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 snuggled against him, he wondered if she ever went to <font color=green>church</font> . Why did he want her to go to church? he	2	0	2.78359622898791	0	2	fiction_romance	fiction	church	c3	went to;go to		none	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-p12/1270	-0.0582105984980538	-0.0618610190665914	church	NN	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 to church. Why did he want her to go to <font color=green>church</font> ? he wondered. Probably because it was a place where she	2	0	2.78359622898791	0	2	fiction_romance	fiction	church	c3	go to		none	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-p12/1433	0.0404650659522775	-0.251554786929685	church	NN	C	C	C	CDE	church%1:04:00::	E	E	DE	CDE	 woman though, she would take only what she needed from <font color=green>church</font> . It was too bad he was n't a Catholic himself	3	1	4.37928204639583	0.333333333333333	1	fiction_romance	fiction	church	d	needed from;Catholic	mass use	none	NA	NA	no	no	?	singular	no	no	no	no	no	no	no	NA	no
church/NN/br-p12/1559	-0.498480426445762	0.0911206321766275	church	NN	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 girl like Carla if she got up and went to <font color=green>church</font> . A half hour later he got her up to go	1	0	2.67843259457306	0	1	fiction_romance	fiction	church	c3	went to		no	NA	NA	yes	no	E	singular	no	no	no	no	no	no	no	yes	no
church/NN/br-r05/1163	-0.163699977619268	0.0387859401623624	church	NN	C	C	C	CDE	church%1:06:00::	D	D	DE	CDE	 While Henry Morgan was escorting Miss Vera Green from the <font color=green>church</font>  social last Saturday night, a savage dog attacked them and	3	1	2.76445023800357	0.333333333333333	2	humor	fiction	church	b1	escorting;from the;social;Saturday		NA	NA	NA	no	NA	C	singular	no	no	no	no	no	no	yes	yes	no
church/NNP/br-a17/2134	-0.125141657208155	-0.0967423458072794	church	NNP	D	D	DE	CDE	Z	Z	Z	Z	Z	 at the ceremony in Slaughter Chapel of the First Baptist <font color=green>Church</font> . Dan Beam presented music and the bride was given in	2	0	3.88450592273136	0	2	press_reportage	press	Church	c1	ceremony;Slaughter Chapel of;the First Baptist;bride		the	First Baptist	NA	yes	yes	D	singular	yes	no	no	no	no	yes	no	no	no
church/NNP/br-a18/760	-0.0358456351238074	0.0155922649867481	church	NNP	C	C	C	CDE	Z	Z	Z	Z	Z	 the party. The women 's committee of St. David 's <font color=green>Church</font>  will hold its annual pre-Fair pink parade, a dessert bridge	5	4	2.94552918276384	0.8	6	press_reportage	press	Church	c2	women’s committee of;St. David’s;hold		none	St. David’s	NA	yes	no	C	singular	yes	no	no	no	yes	no	yes	no	no
church/NNP/br-a31/2143	-0.00813801063193515	0.0147826103195277	church	NNP	C	C	C	CDE	Z	Z	Z	Z	Z	 7: 45 p. m.. The outstanding family of Central Nazarene <font color=green>Church</font>  will be picked by ballot from among eight families during	3	1	3.0547421592996	0.333333333333333	5	press_reportage	press	Church	c2	family of;Central Nazerene		none	Central Nazarene	NA	yes	no	C	singular	yes	no	no	yes	yes	no	yes	no	no
church/NNP/br-a35/810	0.118904140045356	0.0843733126659722	church	NNP	A	A	AB	AB	Z	Z	Z	Z	Z	 deserves closer scrutiny. For while the past needs of the <font color=green>Church</font>  in this country may have been adequately met by collegiate	2	0	3.59058376317807	0	3	press_reportage	press	Church	a2	needs of the;in this country	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-b08/1804	-0.0894901563904071	-0.00975098002433765	church	NNP	C	C	C	CDE	Z	Z	Z	Z	Z	 his letter of resignation as rector of St. Luke 's <font color=green>Church</font>  in Atlanta. It was the cry of not just one	3	1	3.28241451335465	0.333333333333333	3	press_editorial	press	Church	c2	rector of;St. Luke’s;in Atlanta		none	St. Luke’s	NA	yes	no	C	singular	yes	no	no	no	yes	no	yes	no	no
church/NNP/br-b12/2221	-0.0025401953812087	-0.040594745404959	church	NNP	B	B	AB	AB	Z	Z	Z	Z	Z	 committee made up of representatives of the Church of England, <font color=green>Church</font>  of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian Church	9	5	3.56915505064773	0.555555555555556	5	press_editorial	press	Church	a2	of Scotland		the	NA	of Scotland	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NNP/br-b22/1005	0.0361983451327855	0.0254492519801126	church	NNP	A	A	AB	AB	Z	Z	Z	Z	Z	 concern itself directly only with the internal affairs of the <font color=green>Church</font> . As it has turned out, however, the excessive enthusiasm in	2	2	2.69351952681979	1	4	press_editorial	press	Church	a2	internal affairs of the	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-b22/1077	-0.00155257746802035	0.0124291589611013	church	NNP	A	A	AB	AB	Z	Z	Z	Z	Z	 that Pope John sees the renewal and purification of the <font color=green>Church</font>  as an absolutely necessary step toward Christian unity. Far from	5	1	3.72546271408525	0.2	3	press_editorial	press	Church	a2	Pope John;renewal;purification;Christian unity	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-b22/1102	0.0583810551939312	0.0313228205577537	church	NNP	A	A	AB	AB	Z	Z	Z	Z	Z	 to the ecumenical task, the Pontiff believes that a revivified <font color=green>Church</font>  is required in order that the whole world may see	5	0	3.03796735752257	0	3	press_editorial	press	Church	a1	ecumenical task;Pontiff;revivified		a	revivified	NA	no	no	A	singular	yes	no	yes	no	no	no	no	NA	yes
church/NNP/br-b22/1154	0.0956871517183233	-0.0128877274331942	church	NNP	A	A	AB	AB	Z	Z	Z	Z	Z	 be to remove as far as possible whatever in the <font color=green>Church</font>  today stands in the way of unity. Secondly, a whole	1	1	3.10265633863281	1	2	press_editorial	press	Church	a1	unity	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-b22/1193	0.033924412731358	0.0104334632757844	church	NNP	A	A	AB	AB	Z	Z	Z	Z	Z	 unity is still very much alive and growing within the <font color=green>Church</font> . The establishment, by the Holy Father, of a permanent Secretariat	3	0	3.28370465811664	0	4	press_editorial	press	Church	a2	within the	Capital letter and definiteness	the	NA	NA	no	yes	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-b22/1245	0.0145280583578979	0.0176208076468497	church	NNP	B	B	AB	AB	Z	Z	Z	Z	Z	 Churches assembly in New Delhi as`` official'' observers reverses the <font color=green>Church</font>  's earlier stand. The public appeal by the new Vatican	3	1	3.18272381777907	0.333333333333333	6	press_editorial	press	Church	a2	assembly;stand;Vatican	Capital letter and definiteness	the	NA	NA	no	yes	B	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-b22/1318	0.00499815265872545	-0.0185445188410589	church	NNP	B	B	AB	AB	Z	Z	Z	Z	Z	 as directly as anyone the new spirit that pervades the <font color=green>Church</font>  's stance toward the Protestant and Orthodox Churches. Noting all	3	1	3.31196183671407	0.333333333333333	5	press_editorial	press	Church	a2	spirit;pervades		the	NA	NA	no	yes	B	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-d03/1914	-0.0157377795169736	-0.0276510908869867	church	NNP	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 the Observer depicting clergymen of the Church of England, the <font color=green>Church</font>  of Rome and the Nonconformist Church. The Catholic priest, though	5	2	4.13426812544131	0.4	6	religion	non-fiction	Church	a2	of Rome		the	NA	of Rome	no	yes	B	singular	yes	yes	no	no	no	no	no	NA	yes
church/NNP/br-d03/1920	-0.0179715230424799	-0.016738831569534	church	NNP	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 Church of England, the Church of Rome and the Nonconformist <font color=green>Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out	5	3	3.8444046288351	0.6	6	religion	non-fiction	Church	a2	Nonconformist		the	Nonconformist	NA	no	yes	B	singular	yes	no	no	no	no	yes	no	NA	yes
church/NNP/br-d03/2022	0.000132701168115559	-0.0247773285826298	church	NNP	B	B	AB	AB	group%1:03:00::	C	C	C	CDE	 comments were equally made by an Anglican parson, a Free <font color=green>Church</font>  minister and a Catholic priest. Catholic priests have frequently appeared	3	2	4.16712721836267	0.666666666666667	7	religion	non-fiction	Church	a2	Free;minister;Catholic;priest		NA	Free	NA	no	NA	B	singular	yes	no	no	no	no	yes	no	NA	yes
church/NNP/br-d03/91	0.0295111741666846	-0.00708417164464237	church	NNP	A	A	AB	AB	group%1:03:00::	C	C	C	CDE	 the religious sphere so popularly discussed as Christian unity. The <font color=green>Church</font>  Unity Octave, January 18- 25, was enthusiastically devoted to prayer	5	2	3.29178043423902	0.4	5	religion	non-fiction	Church	a1	Unity Octave;Christian unity		NA	NA	NA	no	NA	A	singular	yes	no	no	no	no	no	no	NA	yes
church/NNP/br-d05/1515	-0.0923512580826213	-0.0228131678728154	church	NNP	C	C	C	CDE	Z	Z	Z	Z	Z	 the world-at-large, disguised as the minister of a`` twenty-eighth Congregational <font color=green>Church</font> '' which bore no resemblance to the Congregational polities descended from	2	3	4.41581460478317	1.5	6	religion	non-fiction	Church	b	minister;twenty-eighth Congreagtional		a	twenty-eighth Congregational	NA	no	no	C	singular	yes	no	no	no	no	yes	yes	no	yes
church/NNP/br-d05/207	0.084877299504309	0.127550349241428	church	NNP	C	C	C	CDE	Z	Z	Z	Z	Z	 existed for their returning the Public Lecture to the First <font color=green>Church</font> , and so to suppress it, rather than let Parker use	2	1	3.12398000417923	0.5	2	religion	non-fiction	Church	c3	Public lecture;First	I understand the ‘Public Lecture’ is an activity, part of or related to the service	the	First	NA	yes	yes	?	singular	yes	no	no	no	no	yes	no	yes	no
church/NNP/br-d09/1115	0.101925936652832	-0.0487730992307652	church	NNP	A	A	AB	AB	Z	Z	Z	Z	Z	 Reception Service. There is a growing conviction among pastors and <font color=green>Church</font>  leaders that all those who come into the fellowship of	3	2	3.43982706747727	0.666666666666667	3	religion	non-fiction	Church	a2	pastors;leaders		none	NA	NA	no	no	A	singular	yes	no	no	no	no	no	no	NA	yes
