cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_4	ann_3	ann_2	ann_1	votes	conc_distance	conc_id
gekleurd/adj/de_morgen_20001209_01_75/1430/R8	gekleurd/adj/de_morgen_20001209_01_75/1430	R8	lamp	noun	lamp/noun	lampen	True	R	9	3.1045845	6504	25	FALSE	TRUE	FALSE	FALSE	1	9	gekleurd/adj/de_morgen_20001209_01_75/1430/R8
gekleurd/adj/de_morgen_20001209_01_75/1430/R9	gekleurd/adj/de_morgen_20001209_01_75/1430	R9	(	punct	(/punct	(	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/de_morgen_20001209_01_75/1430/R9
gekleurd/adj/de_morgen_20001209_01_75/1430/R10	gekleurd/adj/de_morgen_20001209_01_75/1430	R10	minder	adj	minder/adj	minder	True	R	11	-0.18865031	104962	15	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/de_morgen_20001209_01_75/1430/R10
gekleurd/adj/de_morgen_20001209_01_75/1430/R11	gekleurd/adj/de_morgen_20001209_01_75/1430	R11	dan	comparative	dan/comparative	dan	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/de_morgen_20001209_01_75/1430/R11
gekleurd/adj/de_morgen_20001209_01_75/1430/R12	gekleurd/adj/de_morgen_20001209_01_75/1430	R12	600	num	600/num	600	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/de_morgen_20001209_01_75/1430/R12
gekleurd/adj/de_morgen_20001209_01_75/1430/R13	gekleurd/adj/de_morgen_20001209_01_75/1430	R13	frank	noun	frank/noun	frank	True	R	14	-0.7316366	145606	12	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/de_morgen_20001209_01_75/1430/R13
gekleurd/adj/de_morgen_20001209_01_75/1430/R14	gekleurd/adj/de_morgen_20001209_01_75/1430	R14	)	punct	)/punct	)	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	15	gekleurd/adj/de_morgen_20001209_01_75/1430/R14
gekleurd/adj/de_morgen_20001209_01_75/1430/R15	gekleurd/adj/de_morgen_20001209_01_75/1430	R15	.	punct	./punct	.	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	gekleurd/adj/de_morgen_20001209_01_75/1430/R15
gekleurd/adj/de_morgen_20000824_01_42/524/L0	gekleurd/adj/de_morgen_20000824_01_42/524	L0	veel	adj	veel/adj	veel	True	L	1	0.044653896	425020	77	FALSE	FALSE	FALSE	FALSE	0	1	gekleurd/adj/de_morgen_20000824_01_42/524/L0
gekleurd/adj/de_morgen_20000824_01_42/524/L1	gekleurd/adj/de_morgen_20000824_01_42/524	L1	traditioneel	adj	traditioneel/adj	traditioneel	True	L	2	1.0058081	35911	17	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/de_morgen_20000824_01_42/524/L1
gekleurd/adj/de_morgen_20000824_01_42/524/L2	gekleurd/adj/de_morgen_20000824_01_42/524	L2	waar	adv	waar/adv	waar	True	L	3	0.26202837	363546	82	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/de_morgen_20000824_01_42/524/L2
gekleurd/adj/de_morgen_20000824_01_42/524/L3	gekleurd/adj/de_morgen_20000824_01_42/524	L3	buurt	noun	buurt/noun	buurt	True	L	4	0.09397275	63283	12	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/de_morgen_20000824_01_42/524/L3
gekleurd/adj/de_morgen_20000824_01_42/524/L4	gekleurd/adj/de_morgen_20000824_01_42/524	L4	een	det	een/det	een	True	L	5	0.39214227	11075723	2834	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/de_morgen_20000824_01_42/524/L4
gekleurd/adj/de_morgen_20000824_01_42/524/L5	gekleurd/adj/de_morgen_20000824_01_42/524	L5	,	punct	,/punct	,	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/de_morgen_20000824_01_42/524/L5
gekleurd/adj/de_morgen_20000824_01_42/524/L6	gekleurd/adj/de_morgen_20000824_01_42/524	L6	Johannesburg	name	Johannesburg/name	Johannesburg	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	1	7	gekleurd/adj/de_morgen_20000824_01_42/524/L6
gekleurd/adj/de_morgen_20000824_01_42/524/L7	gekleurd/adj/de_morgen_20000824_01_42/524	L7	in	prep	in/prep	in	True	L	8	-0.0058831153	9492181	1625	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/de_morgen_20000824_01_42/524/L7
gekleurd/adj/de_morgen_20000824_01_42/524/L8	gekleurd/adj/de_morgen_20000824_01_42/524	L8	Park	name	Park/name	Park	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/de_morgen_20000824_01_42/524/L8
gekleurd/adj/de_morgen_20000824_01_42/524/L9	gekleurd/adj/de_morgen_20000824_01_42/524	L9	Eldorado	name	Eldorado/name	Eldorado	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/de_morgen_20000824_01_42/524/L9
gekleurd/adj/de_morgen_20000824_01_42/524/L10	gekleurd/adj/de_morgen_20000824_01_42/524	L10	van	prep	van/prep	van	True	L	11	-0.0039171656	12638933	2173	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/de_morgen_20000824_01_42/524/L10
gekleurd/adj/de_morgen_20000824_01_42/524/L11	gekleurd/adj/de_morgen_20000824_01_42/524	L11	afkomstig	adj	afkomstig/adj	afkomstig	True	L	12	0.44080883	25991	7	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/de_morgen_20000824_01_42/524/L11
gekleurd/adj/de_morgen_20000824_01_42/524/L12	gekleurd/adj/de_morgen_20000824_01_42/524	L12	ben	verb	ben/verb	is	True	L	13	1.441018e-4	9938754	1716	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/de_morgen_20000824_01_42/524/L12
gekleurd/adj/de_morgen_20000824_01_42/524/L13	gekleurd/adj/de_morgen_20000824_01_42/524	L13	familie	noun	familie/noun	familie	True	L	14	-0.5965714	84295	8	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/de_morgen_20000824_01_42/524/L13
gekleurd/adj/de_morgen_20000824_01_42/524/L14	gekleurd/adj/de_morgen_20000824_01_42/524	L14	de	det	de/det	De	True	L	15	-0.050367395999999995	28074105	4606	FALSE	FALSE	FALSE	FALSE	0	15	gekleurd/adj/de_morgen_20000824_01_42/524/L14
gekleurd/adj/de_morgen_20000824_01_42/524/L15	gekleurd/adj/de_morgen_20000824_01_42/524	L15	sentence_delimiter	none	none	<sentence>	none	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/de_morgen_20000824_01_42/524/delimiter
gekleurd/adj/de_morgen_20000824_01_42/524/R0	gekleurd/adj/de_morgen_20000824_01_42/524	R0	mens	noun	mens/noun	mensen	True	R	1	0.25491163	538442	120	FALSE	TRUE	TRUE	TRUE	3	1	gekleurd/adj/de_morgen_20000824_01_42/524/R0
gekleurd/adj/de_morgen_20000824_01_42/524/R1	gekleurd/adj/de_morgen_20000824_01_42/524	R1	woon	verb	woon/verb	wonen	True	R	2	0.024827518	95960	17	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/de_morgen_20000824_01_42/524/R1
gekleurd/adj/de_morgen_20000824_01_42/524/R2	gekleurd/adj/de_morgen_20000824_01_42/524	R2	.	punct	./punct	.	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/de_morgen_20000824_01_42/524/R2
gekleurd/adj/de_morgen_20000824_01_42/524/R3	gekleurd/adj/de_morgen_20000824_01_42/524	R3	sentence_delimiter	none	none	</sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/de_morgen_20000824_01_42/524/delimiter
gekleurd/adj/de_morgen_20000824_01_42/524/R4	gekleurd/adj/de_morgen_20000824_01_42/524	R4	sentence_delimiter	none	none	<sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/de_morgen_20000824_01_42/524/delimiter
gekleurd/adj/de_morgen_20000824_01_42/524/R5	gekleurd/adj/de_morgen_20000824_01_42/524	R5	Hoosen	noun	Hoosen/noun	Hoosen	False	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/de_morgen_20000824_01_42/524/R3
gekleurd/adj/de_morgen_20000824_01_42/524/R6	gekleurd/adj/de_morgen_20000824_01_42/524	R6	kom	verb	kom/verb	kwam	False	R	7	-0.3466234	973909	119	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/de_morgen_20000824_01_42/524/R4
gekleurd/adj/de_morgen_20000824_01_42/524/R7	gekleurd/adj/de_morgen_20000824_01_42/524	R7	op	prep	op/prep	op	False	R	8	0.07836953	4502370	839	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/de_morgen_20000824_01_42/524/R5
gekleurd/adj/de_morgen_20000824_01_42/524/R8	gekleurd/adj/de_morgen_20000824_01_42/524	R8	het	det	het/det	het	False	R	9	-0.12596281	11650779	1773	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/de_morgen_20000824_01_42/524/R6
gekleurd/adj/de_morgen_20000824_01_42/524/R9	gekleurd/adj/de_morgen_20000824_01_42/524	R9	idee	noun	idee/noun	idee	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/de_morgen_20000824_01_42/524/R7
gekleurd/adj/de_morgen_20000824_01_42/524/R10	gekleurd/adj/de_morgen_20000824_01_42/524	R10	voor	prep	voor/prep	voor	False	R	11	-0.20967466	3806927	531	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/de_morgen_20000824_01_42/524/R8
gekleurd/adj/de_morgen_20000824_01_42/524/R11	gekleurd/adj/de_morgen_20000824_01_42/524	R11	de	det	de/det	de	False	R	12	-0.050367395999999995	28074105	4606	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/de_morgen_20000824_01_42/524/R9
gekleurd/adj/de_morgen_20000824_01_42/524/R12	gekleurd/adj/de_morgen_20000824_01_42/524	R12	pop	noun	pop/noun	pop	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/de_morgen_20000824_01_42/524/R10
gekleurd/adj/de_morgen_20000824_01_42/524/R13	gekleurd/adj/de_morgen_20000824_01_42/524	R13	,	punct	,/punct	,	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/de_morgen_20000824_01_42/524/R11
gekleurd/adj/de_morgen_20000824_01_42/524/R14	gekleurd/adj/de_morgen_20000824_01_42/524	R14	toen	comp	toen/comp	toen	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/de_morgen_20000824_01_42/524/R12
gekleurd/adj/de_morgen_20000824_01_42/524/R15	gekleurd/adj/de_morgen_20000824_01_42/524	R15	haar	det	haar/det	haar	False	R	16	0.021015681	570905	101	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/de_morgen_20000824_01_42/524/R13
gekleurd/adj/de_morgen_20020326_01_91/319/L0	gekleurd/adj/de_morgen_20020326_01_91/319	L0	anoniem	adj	anoniem/adj	anonieme	True	L	1	0.21066709	14095	3	FALSE	FALSE	FALSE	TRUE	1	1	gekleurd/adj/de_morgen_20020326_01_91/319/L0
gekleurd/adj/de_morgen_20020326_01_91/319/L1	gekleurd/adj/de_morgen_20020326_01_91/319	L1	,	punct	,/punct	,	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/de_morgen_20020326_01_91/319/L1
gekleurd/adj/de_morgen_20020326_01_91/319/L2	gekleurd/adj/de_morgen_20020326_01_91/319	L2	naamloos	adj	naamloos/adj	naamloze	True	L	3	3.1242747000000004	1272	5	FALSE	FALSE	FALSE	TRUE	1	3	gekleurd/adj/de_morgen_20020326_01_91/319/L2
gekleurd/adj/de_morgen_20020326_01_91/319/L3	gekleurd/adj/de_morgen_20020326_01_91/319	L3	elk	det	elk/det	elke	True	L	4	0.20812036	249085	53	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/de_morgen_20020326_01_91/319/L3
gekleurd/adj/de_morgen_20020326_01_91/319/L4	gekleurd/adj/de_morgen_20020326_01_91/319	L4	""""	punct	"""/punct"	""""	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/de_morgen_20020326_01_91/319/L4
gekleurd/adj/de_morgen_20020326_01_91/319/L5	gekleurd/adj/de_morgen_20020326_01_91/319	L5	aan	prep	aan/prep	aan	True	L	6	-0.12299667	2153601	329	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/de_morgen_20020326_01_91/319/L5
gekleurd/adj/de_morgen_20020326_01_91/319/L6	gekleurd/adj/de_morgen_20020326_01_91/319	L6	ook	adv	ook/adv	ook	True	L	7	-0.034257483	2214625	371	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/de_morgen_20020326_01_91/319/L6
gekleurd/adj/de_morgen_20020326_01_91/319/L7	gekleurd/adj/de_morgen_20020326_01_91/319	L7	en	comp	en/comp	En	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/de_morgen_20020326_01_91/319/L7
gekleurd/adj/de_morgen_20020326_01_91/319/L8	gekleurd/adj/de_morgen_20020326_01_91/319	L8	sentence_delimiter	none	none	<sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/de_morgen_20020326_01_91/319/delimiter
gekleurd/adj/de_morgen_20020326_01_91/319/L9	gekleurd/adj/de_morgen_20020326_01_91/319	L9	sentence_delimiter	none	none	</sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/de_morgen_20020326_01_91/319/delimiter
gekleurd/adj/de_morgen_20020326_01_91/319/L10	gekleurd/adj/de_morgen_20020326_01_91/319	L10	.	punct	./punct	.	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/de_morgen_20020326_01_91/319/L8
gekleurd/adj/de_morgen_20020326_01_91/319/L11	gekleurd/adj/de_morgen_20020326_01_91/319	L11	Hollywood	name	Hollywood/name	Hollywood	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/de_morgen_20020326_01_91/319/L9
gekleurd/adj/de_morgen_20020326_01_91/319/L12	gekleurd/adj/de_morgen_20020326_01_91/319	L12	in	prep	in/prep	in	False	L	13	-0.0058831153	9492181	1625	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/de_morgen_20020326_01_91/319/L10
gekleurd/adj/de_morgen_20020326_01_91/319/L13	gekleurd/adj/de_morgen_20020326_01_91/319	L13	maak	verb	maak/verb	maken	False	L	14	0.211876	801559	171	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/de_morgen_20020326_01_91/319/L11
gekleurd/adj/de_morgen_20020326_01_91/319/L14	gekleurd/adj/de_morgen_20020326_01_91/319	L14	te	comp	te/comp	te	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/de_morgen_20020326_01_91/319/L12
gekleurd/adj/de_morgen_20020326_01_91/319/L15	gekleurd/adj/de_morgen_20020326_01_91/319	L15	het	det	het/det	het	False	L	16	-0.12596281	11650779	1773	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/de_morgen_20020326_01_91/319/L13
gekleurd/adj/de_morgen_20020326_01_91/319/R0	gekleurd/adj/de_morgen_20020326_01_91/319	R0	vrouw	noun	vrouw/noun	vrouw	True	R	1	0.37257615	300299	75	FALSE	TRUE	TRUE	TRUE	3	1	gekleurd/adj/de_morgen_20020326_01_91/319/R0
gekleurd/adj/de_morgen_20020326_01_91/319/R1	gekleurd/adj/de_morgen_20020326_01_91/319	R1	die	pron	die/pron	die	True	R	2	0.20477697	2519801	537	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/de_morgen_20020326_01_91/319/R1
gekleurd/adj/de_morgen_20020326_01_91/319/R2	gekleurd/adj/de_morgen_20020326_01_91/319	R2	nu	adv	nu/adv	nu	True	R	3	-0.32982737	803160	100	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/de_morgen_20020326_01_91/319/R2
gekleurd/adj/de_morgen_20020326_01_91/319/R3	gekleurd/adj/de_morgen_20020326_01_91/319	R3	een	det	een/det	een	True	R	4	0.39214227	11075723	2834	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/de_morgen_20020326_01_91/319/R3
gekleurd/adj/de_morgen_20020326_01_91/319/R4	gekleurd/adj/de_morgen_20020326_01_91/319	R4	kans	noun	kans/noun	kans	True	R	5	-0.38981605	170934	20	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/de_morgen_20020326_01_91/319/R4
gekleurd/adj/de_morgen_20020326_01_91/319/R5	gekleurd/adj/de_morgen_20020326_01_91/319	R5	maak	verb	maak/verb	maakt	True	R	6	0.211876	801559	171	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/de_morgen_20020326_01_91/319/R5
gekleurd/adj/de_morgen_20020326_01_91/319/R6	gekleurd/adj/de_morgen_20020326_01_91/319	R6	omdat	comp	omdat/comp	omdat	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/de_morgen_20020326_01_91/319/R6
gekleurd/adj/de_morgen_20020326_01_91/319/R7	gekleurd/adj/de_morgen_20020326_01_91/319	R7	de	det	de/det	de	True	R	8	-0.050367395999999995	28074105	4606	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/de_morgen_20020326_01_91/319/R7
gekleurd/adj/de_morgen_20020326_01_91/319/R8	gekleurd/adj/de_morgen_20020326_01_91/319	R8	deur	noun	deur/noun	deur	True	R	9	0.48843142	64045	18	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/de_morgen_20020326_01_91/319/R8
gekleurd/adj/de_morgen_20020326_01_91/319/R9	gekleurd/adj/de_morgen_20020326_01_91/319	R9	vannacht	adv	vannacht/adv	vannacht	True	R	10	-0.1725433	7081	1	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/de_morgen_20020326_01_91/319/R9
gekleurd/adj/de_morgen_20020326_01_91/319/R10	gekleurd/adj/de_morgen_20020326_01_91/319	R10	open	verb	open/verb	geopend	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/de_morgen_20020326_01_91/319/R10
gekleurd/adj/de_morgen_20020326_01_91/319/R11	gekleurd/adj/de_morgen_20020326_01_91/319	R11	ben	verb	ben/verb	is	True	R	12	1.441018e-4	9938754	1716	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/de_morgen_20020326_01_91/319/R11
gekleurd/adj/de_morgen_20020326_01_91/319/R12	gekleurd/adj/de_morgen_20020326_01_91/319	R12	""""	punct	"""/punct"	""""	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/de_morgen_20020326_01_91/319/R12
gekleurd/adj/de_morgen_20020326_01_91/319/R13	gekleurd/adj/de_morgen_20020326_01_91/319	R13	.	punct	./punct	.	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/de_morgen_20020326_01_91/319/R13
gekleurd/adj/de_morgen_20020326_01_91/319/R14	gekleurd/adj/de_morgen_20020326_01_91/319	R14	sentence_delimiter	none	none	</sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/de_morgen_20020326_01_91/319/delimiter
gekleurd/adj/de_morgen_20020326_01_91/319/R15	gekleurd/adj/de_morgen_20020326_01_91/319	R15	sentence_delimiter	none	none	<sentence>	none	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/de_morgen_20020326_01_91/319/delimiter
gekleurd/adj/de_morgen_20010813_01_79/2542/L0	gekleurd/adj/de_morgen_20010813_01_79/2542	L0	de	det	de/det	De	True	L	1	-0.050367395999999995	28074105	4606	FALSE	FALSE	TRUE	FALSE	1	1	gekleurd/adj/de_morgen_20010813_01_79/2542/L0
gekleurd/adj/de_morgen_20010813_01_79/2542/L1	gekleurd/adj/de_morgen_20010813_01_79/2542	L1	(	punct	(/punct	(	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/de_morgen_20010813_01_79/2542/L1
gekleurd/adj/de_morgen_20010813_01_79/2542/L2	gekleurd/adj/de_morgen_20010813_01_79/2542	L2	'	punct	'/punct	'	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/de_morgen_20010813_01_79/2542/L2
gekleurd/adj/de_morgen_20010813_01_79/2542/L3	gekleurd/adj/de_morgen_20010813_01_79/2542	L3	colorada	name	colorada/name	colorada	True	L	4	NA	NA	NA	FALSE	FALSE	TRUE	TRUE	2	4	gekleurd/adj/de_morgen_20010813_01_79/2542/L3
gekleurd/adj/de_morgen_20010813_01_79/2542/L4	gekleurd/adj/de_morgen_20010813_01_79/2542	L4	Pollera	name	Pollera/name	Pollera	True	L	5	NA	NA	NA	FALSE	FALSE	TRUE	TRUE	2	5	gekleurd/adj/de_morgen_20010813_01_79/2542/L4
gekleurd/adj/de_morgen_20010813_01_79/2542/L5	gekleurd/adj/de_morgen_20010813_01_79/2542	L5	La	name	La/name	La	True	L	6	NA	NA	NA	FALSE	FALSE	TRUE	TRUE	2	6	gekleurd/adj/de_morgen_20010813_01_79/2542/L5
gekleurd/adj/de_morgen_20010813_01_79/2542/L6	gekleurd/adj/de_morgen_20010813_01_79/2542	L6	'	punct	'/punct	'	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/de_morgen_20010813_01_79/2542/L6
gekleurd/adj/de_morgen_20010813_01_79/2542/L7	gekleurd/adj/de_morgen_20010813_01_79/2542	L7	archetypisch	adj	archetypisch/adj	archetypische	True	L	8	2.4900126	476	1	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/de_morgen_20010813_01_79/2542/L7
gekleurd/adj/de_morgen_20010813_01_79/2542/L8	gekleurd/adj/de_morgen_20010813_01_79/2542	L8	het	det	het/det	het	True	L	9	-0.12596281	11650779	1773	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/de_morgen_20010813_01_79/2542/L8
gekleurd/adj/de_morgen_20010813_01_79/2542/L9	gekleurd/adj/de_morgen_20010813_01_79/2542	L9	waaronder	pp	waaronder/pp	waaronder	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/de_morgen_20010813_01_79/2542/L9
gekleurd/adj/de_morgen_20010813_01_79/2542/L10	gekleurd/adj/de_morgen_20010813_01_79/2542	L10	,	punct	,/punct	,	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/de_morgen_20010813_01_79/2542/L10
gekleurd/adj/de_morgen_20010813_01_79/2542/L11	gekleurd/adj/de_morgen_20010813_01_79/2542	L11	boven	adv	boven/adv	boven	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/de_morgen_20010813_01_79/2542/L11
gekleurd/adj/de_morgen_20010813_01_79/2542/L12	gekleurd/adj/de_morgen_20010813_01_79/2542	L12	cumbiaklassiekers	noun	cumbiaklassiekers/noun	cumbiaklassiekers	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/de_morgen_20010813_01_79/2542/L12
gekleurd/adj/de_morgen_20010813_01_79/2542/L13	gekleurd/adj/de_morgen_20010813_01_79/2542	L13	paar	noun	paar/noun	paar	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/de_morgen_20010813_01_79/2542/L13
gekleurd/adj/de_morgen_20010813_01_79/2542/L14	gekleurd/adj/de_morgen_20010813_01_79/2542	L14	een	det	een/det	een	True	L	15	0.39214227	11075723	2834	FALSE	FALSE	FALSE	FALSE	0	15	gekleurd/adj/de_morgen_20010813_01_79/2542/L14
gekleurd/adj/de_morgen_20010813_01_79/2542/L15	gekleurd/adj/de_morgen_20010813_01_79/2542	L15	haal	verb	haal/verb	haalden	True	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	gekleurd/adj/de_morgen_20010813_01_79/2542/L15
gekleurd/adj/de_morgen_20010813_01_79/2542/R0	gekleurd/adj/de_morgen_20010813_01_79/2542	R0	kip	noun	kip/noun	kip	True	R	1	1.0835704	13804	7	FALSE	FALSE	TRUE	FALSE	1	1	gekleurd/adj/de_morgen_20010813_01_79/2542/R0
gekleurd/adj/de_morgen_20010813_01_79/2542/R1	gekleurd/adj/de_morgen_20010813_01_79/2542	R1	)	punct	)/punct	)	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/de_morgen_20010813_01_79/2542/R1
gekleurd/adj/de_morgen_20010813_01_79/2542/R2	gekleurd/adj/de_morgen_20010813_01_79/2542	R2	van	prep	van/prep	van	True	R	3	-0.0039171656	12638933	2173	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/de_morgen_20010813_01_79/2542/R2
gekleurd/adj/de_morgen_20010813_01_79/2542/R3	gekleurd/adj/de_morgen_20010813_01_79/2542	R3	het	det	het/det	het	True	R	4	-0.12596281	11650779	1773	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/de_morgen_20010813_01_79/2542/R3
gekleurd/adj/de_morgen_20010813_01_79/2542/R4	gekleurd/adj/de_morgen_20010813_01_79/2542	R4	legendarisch	adj	legendarisch/adj	legendarische	True	R	5	-0.5108382	9679	1	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/de_morgen_20010813_01_79/2542/R4
gekleurd/adj/de_morgen_20010813_01_79/2542/R5	gekleurd/adj/de_morgen_20010813_01_79/2542	R5	Los	name	Los/name	Los	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/de_morgen_20010813_01_79/2542/R5
gekleurd/adj/de_morgen_20010813_01_79/2542/R6	gekleurd/adj/de_morgen_20010813_01_79/2542	R6	Corroleros	name	Corroleros/name	Corroleros	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/de_morgen_20010813_01_79/2542/R6
gekleurd/adj/de_morgen_20010813_01_79/2542/R7	gekleurd/adj/de_morgen_20010813_01_79/2542	R7	de	name	de/name	de	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/de_morgen_20010813_01_79/2542/R7
gekleurd/adj/de_morgen_20010813_01_79/2542/R8	gekleurd/adj/de_morgen_20010813_01_79/2542	R8	Majagual	name	Majagual/name	Majagual	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/de_morgen_20010813_01_79/2542/R8
gekleurd/adj/de_morgen_20010813_01_79/2542/R9	gekleurd/adj/de_morgen_20010813_01_79/2542	R9	.	punct	./punct	.	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/de_morgen_20010813_01_79/2542/R9
