id	model.x	model.y	country	word	tokenid	text
S_W_P_B-5329-252787-266	0.0947844295561332	0.0192610351812864	B	chauffeur	chauffeur.N-S_W_P_B-5329-252787-266	bij een hoge snelheid . Hier mag 90 kilometer per uur gereden worden en dat is veel te snel . Voor de verkeersgeleider is er een bocht 4.249 en als een <font color='red'>chauffeur</font> niet afremt 1.656 , loopt 1.017 het fout 1.431 . De tegenliggers 5.453 van de tankwagen , die ik heb gesproken , zeiden dat de vrachtwagen erg snel reed . Hij kwam uit de
S_W_P_B-1128-53235-1712	0.114823700775573	0.347071311182571	B	chauffeur	chauffeur.N-S_W_P_B-1128-53235-1712	is niet onze schuld dat Europa onder de voet wordt gelopen door Kazakken , Oezbeken , Albanezen , Russen en waar ze ook maar vandaan komen . Natuurlijk zijn er <font color='red'>chauffeur</font>s die samenwerken met de smokkelaars 2.131 . Maar de meesten zijn onschuldig . De illegalen kruipen zo in je container als je naar de wc gaat bij een tankstation . '
S_W_P_B-207-9387-89	0.0679089129834794	0.000799896106289454	B	chauffeur	chauffeur.N-S_W_P_B-207-9387-89	de politie die aan de hand van de nummerplaat terecht kwam bij B.T. uit Sint-Niklaas . Ze vonden hem vlak voor zijn woning , slapend 1.507 in de wagen 4.077 . De <font color='red'>chauffeur</font> bleek 1.282 zwaar 1.582 dronken 6.298 . Hij verklaarde dat hij de auto 3.854 niet meer in de garage had gekregen . Hij mocht zijn roes uitslapen in de cel nadat 2,26 promille alcohol
S_W_P_B-4747-223295-53	0.0556792460307883	-0.0602590090171503	B	chauffeur	chauffeur.N-S_W_P_B-4747-223295-53	zich te verhangen in zijn tuin . In een afscheidsbrief liet de man verstaan dat een verkrachting tijdens zijn diensturen daar de oorzaak 1.089 van was . In oktober werd de <font color='red'>chauffeur</font> door drie mannen misbruikt in de toiletten achter 1.552 de winkel van De Lijn op de Antwerpse Franklin Rooseveltplaats . Collega's van het slachtoffer reageren geschokt . De 31-jarige man was
S_W_P_B-133-6276-252	0.0174053863509288	-0.195336677445651	B	chauffeur	chauffeur.N-S_W_P_B-133-6276-252	ze hun job goed doen , dan klaagt er niemand , besluit Van Avermaet . Mohammed El Khalfiou - """" Mo 1.815 onder de collega's - werkt al 2,5 jaar als chauffeur . """" Het gebeurt 1.17 wel dat je naar een café rijdt en dat ze daar een witte <font color='red'>chauffeur</font> eisen . Dat kwetst altijd , maar je moet je daar kunnen
S_W_P_B-5890-276104-64	0.057874951880502	-0.0108082989096746	B	chauffeur	chauffeur.N-S_W_P_B-5890-276104-64	Leo K. ging op 11 juni 2005 in Geraardsbergen helemaal door het lint nadat een tegenligger hem er attent op maakte dat hij een verboden richting 2.722 inreed 5.473 . De attente 3.308 <font color='red'>chauffeur</font> kreeg verschillende vuistslagen 4.948 te incasseren 1.031 . Als toetje 2.423 beschadigde 2.562 Leo de wagen en rukte hij de sleutels uit het stopcontact en smeet ze weg . Daarna koos hij het hazenpad
S_W_P_B-2044-100442-3	0.0221181929071357	-0.0159168696111613	B	chauffeur	chauffeur.N-S_W_P_B-2044-100442-3	om hun verplichtingen na te komen . De Poolse metselaars of Tsjechische stukadoors kunnen voortaan via de voordeur binnen , niet meer via een illegaal circuit.» ( JS 1.995 ) Acht <font color='red'>chauffeur</font>s met glaasje 3.14 te 1.858 veel op Lichtaart Turnhout 1.548 De politie 2.895 hield zaterdagnacht wodcacontroles gehouden in Lichtaart en Turnhout . In totaal werden 373 bestuurders tegengehouden waarvan er 241 aan een ademtest
S_W_P_B-4925-233178-135	-0.0146370398884959	-0.101831627499544	B	chauffeur	chauffeur.N-S_W_P_B-4925-233178-135	aan flarden en miste op een haar na de ploegbaas.» Over wat er vervolgens gebeurde , lopen de verklaringen uiteen . Volgens de aanklaagster 2.37 gaf een woedende 2.963 Tom G. de <font color='red'>chauffeur</font> een slag 1.467 op de kaak 2.012 en een fikse trap tegen het been . De verdediging betwist dat . «Mijn cliënt wou net de ruzie tussen de ploegbaas en de automobilist
S_W_P_B-3487-164755-628	0.0487278490941613	0.073297609072897	B	chauffeur	chauffeur.N-S_W_P_B-3487-164755-628	dezelfde lange tocht als toen voor afleggen . En er opnieuw voor achter het stuur van een huurauto kruipen . «Het chaotische 1.375 verkeer 2.408 op Cuba is zelfs voor een goed <font color='red'>chauffeur</font> als ik ronduit slopend , maar ik moét 1.971 dit doen» , zegt ze . «Ik wil dat de slachtoffers mij zien en zien dat het me zo spijt.» Elke overdrijft
S_W_P_B-907-42878-33	0.00566318317828573	0.137745118293753	B	chauffeur	chauffeur.N-S_W_P_B-907-42878-33	ontvangen op ambassade BRUGGE Marino Vanhoenacker , de bronzen medaille van het WK in Canberra , werd maandag ontvangen op de Belgische ambassade 2.571 in Australië . «Ik werd door een <font color='red'>chauffeur</font> afgehaald 3.226 . Het was een eer om met de Belgische ambassadeur en zijn gezin te kunnen ontbijten . Trouwens ook tijdens de wedstrijd zelf was de ambassadeur en zijn gezin
S_W_P_B-4278-202655-1193	-0.00311869100642898	0.0552258489652296	B	chauffeur	chauffeur.N-S_W_P_B-4278-202655-1193	en wandeling organiseren langs verkeersborden en meteen zeggen welk bord er het eerst stond en welk er later is bijgezet . Maar samen werken ze vaak verwarrend 1.658 . """" """" Chauffeurs van nu willen de regels volgen , boetes 3.44 vermijden 1.311 . Maar dat is erg stresserend geworden . Als je van Brugge naar Gistel rijdt , is het zelfs een kunst
S_W_P_B-5078-240142-222	-0.00436581921001208	0.0974774154403206	B	chauffeur	chauffeur.N-S_W_P_B-5078-240142-222	gaat om een 26-jarige man uit Hoboken van allochtone origine . Ook de daders zouden allochtonen zijn , maar dat wil het parket 2.516 niet bevestigen . De trambestuurder 6.089 - een <font color='red'>chauffeur</font> met vele jaren dienst 1.133 - werd opgevangen door de dienst 1.133 Slachtofferzorg . Hij kwam later op de avond opnieuw ter plaatse om zijn versie van het verhaal te doen aan
S_W_P_B-4375-206645-3	0.0680634579339221	-0.026745528635361	B	chauffeur	chauffeur.N-S_W_P_B-4375-206645-3	kleinere bedrijven . We mogen geen bedrijven meer zien vertrekken naar andere gemeenten en moeten de tewerkstelling bij ons in de eigen gemeente houden» , klinkt het nog . Dronken 6.298 <font color='red'>chauffeur</font>s Diksmuide 1.179 Koekelare De interventieploegen van de politiezone 2.009 Polder ( Diksmuide 1.179 , Houthulst , Koekelare , Kortemark ) hebben afgelopen weekendmeerdere bestuurders betrapt op dronken rijden . Vrijdagavond al mocht een
S_W_P_B-3731-177662-39	0.0428710747797479	0.0265326738141858	B	chauffeur	chauffeur.N-S_W_P_B-3731-177662-39	De politie en de veiligheidscel van Maldegem gaan de verkeersveiligheid op het kruispunt van de Mevrouw Courtmanslaan en de Katsweg onderzoeken . Vooral bij het einde van de school veroorzaken 3.282 <font color='red'>chauffeur</font>s die op die plaats inhalen 3.337 gevaarlijke 1.379 situaties . Er wordt onderzocht hoe een inhaalverbod het best kan worden ingevoerd . In de Mevrouw Courtmanslaan in Maldegem staat vaak een rij
S_W_P_B-1659-80115-186	0.137939415698334	0.108281325154042	B	chauffeur	chauffeur.N-S_W_P_B-1659-80115-186	maakten 78 Beringse verenigingen gebruik van deze dienstverlening . . Het personeel van de werkplaatsen verzorgde tijdens de zomer van 2006 ook het kampvervoer voor tien Beringse jeugdverenigingen . Vier <font color='red'>chauffeur</font>s vervoerde 3.491 het materiaal over een afstand van 1.171 km. Zij zorgden ook voor het vervoer van het gehuurde kampmateriaal tussen de kampplaatsen en de uitleendienst in Lichtaart . ( PBVM
S_W_P_B-4479-211900-10	0.0693388900214493	-0.0300216336605803	B	chauffeur	chauffeur.N-S_W_P_B-4479-211900-10	prijsdaling van de grond veroorzaakte , wat eveneens gehoopt werd , dat lijkt om andere redenen minder voor de hand liggend . Dronken 6.298 doodrijder 3.82 Gent blijft in cel De 37-jarige 3.322 <font color='red'>chauffeur</font> die zaterdag stomdronken 5.027 een 19-jarige 3.188 fietsster 3.256 doodreed 6.176 aan de Nieuwe 1.65 Vaart in Gent , blijft aangehouden . De man - die al eerder met het gerecht in aanraking kwam wegens
S_W_P_B-6461-302218-115	0.0372033011715002	0.0418117082593495	B	chauffeur	chauffeur.N-S_W_P_B-6461-302218-115	zo zal later blijken op de autosnelweg in Erembodegem een bestelauto van de firma Van Drooghenbroeck onderschepte , met aan boord 1.696 100 kilo 1.141 marihuane en 100 kilo 1.141 hasj 3.42 . De <font color='red'>chauffeur</font> kon ontsnappen . De drugs 2.503 waren afkomstig 1.114 uit Nederland en moesten naar Engeland . Vanaf dat moment is Charles Kerkhofs gevlucht naar Medellin in Columbia» , zei de procureur .
S_W_P_B-2204-106659-70	0.0402704880183065	-0.0520463735365263	B	chauffeur	chauffeur.N-S_W_P_B-2204-106659-70	misvieringen met het gevolg dat het doorgaand verkeer totaal vast liep . Vooral het zware en doorgaande verkeer was de pineut 4.231 . De politie 2.895 diende zelfs tussenbeide 2.036 te komen om <font color='red'>chauffeur</font>s , waarvan er geen van beiden bereid was tot enige toegeving , tot de orde te roepen en de doorgang vrij te maken . Ook de buurtbewoners klaagden over de
S_W_P_B-6320-295053-30	0.0736180800011591	0.0104988900356455	B	chauffeur	chauffeur.N-S_W_P_B-6320-295053-30	HCH ) Een 74-jarige motorrijder is donderdagmiddag verongelukt toen hij op het kruispunt van de Spreeuwstraat met de Jos Tilborghsstraat werd aangereden 4.871 door een bus 4.18 van De Lijn 5.426 . De <font color='red'>chauffeur</font> wilde linksaf 6.386 de Jos Tilborghsstraat inrijden 5.473 , maar had de biker die van rechts naderde niet opgemerkt . Door de klap belandde de man enkele meters verder tegen de paal
S_W_P_B-1779-86804-183	0.0793676108479459	0.0365646548139567	B	chauffeur	chauffeur.N-S_W_P_B-1779-86804-183	wil niet geloven dat een van chauffeurs achter het stuur in slaap zou zijn gevallen . """" Het zijn mensen met een onberispelijke 2.593 staat van dienst 1.133 . Zelfs de beste <font color='red'>chauffeur</font> kan een bus 4.18 die een klapband 5.999 krijgt , niet meester blijven . Het lot heeft toegeslagen '' , fluistert Mousehir . Voor zijn bedrijf is dit het eerste ongeval .
S_W_P_B-1885-92313-345	-0.0312034584244648	0.00394954303724921	B	chauffeur	chauffeur.N-S_W_P_B-1885-92313-345	goede leerschool . En dat kwam me goed van pas in de beginperiode van K3 , toen ik zowat alles zelf deed , op optreden na . Van boekingen over <font color='red'>chauffeur</font> spelen tot onderhandelingen voeren 1.078 en interviews regelen 1.001 . In 97 kreeg het concept ' K3 ' vaste vorm : een meisjesgroep die vrolijke liedjes met danspasjes zou brengen . Maar
S_W_P_B-4122-197185-625	0.0640149152613166	0.133712300011355	B	chauffeur	chauffeur.N-S_W_P_B-4122-197185-625	vierde generatie van software en hardware gewerkt . In die Quattro stopten de West-Vlaamse ondernemers onder andere een tekst-naar-spraaksysteem . Dat doet de boordcomputer 6.291 berichten hardop 1.978 voorlezen 1.468 , zodat 1.054 de <font color='red'>chauffeur</font> kan luisteren zonder naar het kleine computerschermpje 3.057 te moeten kijken . Handig , maar hebben de West-Vlamingen zich hier niet meer door lokale sympathieën dan door marktvragen laten leiden ?
S_W_P_B-3896-185508-174	0.0898173853214853	-0.0247103368087146	B	chauffeur	chauffeur.N-S_W_P_B-3896-185508-174	de klap , gleden de U-vormige stalen platen - die bij bouwwerken in de grond worden geheid - naar voor en vernielden 2.704 de stuurcabine 6.638 . Als bij wonder 2.584 kwam de <font color='red'>chauffeur</font> er met de schrik 2.173 van af . De brandweer 2.313 zette het grote materiaal in en schakelde ook een takelbedrijf in . «Het was niet eenvoudig om die platen terug op
S_W_P_B-6234-291402-304	0.0523139401109369	-0.253328276525258	B	chauffeur	chauffeur.N-S_W_P_B-6234-291402-304	. Elke Thaise eerste minister moet aangifte doen van zijn vermogen als hij aantreedt . En plots bleek Taksin Shinawatra miljarden bahts 4.614 te hebben weggeschonken 2.895 aan zijn tuinier 3.133 , zijn <font color='red'>chauffeur</font> en zijn meid 1.583 . Of liever zijn vrouw had dat gedaan buiten zijn medeweten , dat was althans wat hij het Hof vertelde . Thais houden van Thais . Maar
S_W_P_B-1686-81114-74	0.0519880735453931	0.0142047924847723	B	chauffeur	chauffeur.N-S_W_P_B-1686-81114-74	getuige probeerde de brokkenpiloot na het ongeval vluchtmisdrijf te plegen . Door de zware schade aan zijn eigen wagen lukte dat niet . De toegesnelde 3.21 agenten 2.778 stelden vast dat de <font color='red'>chauffeur</font> veel te 1.858 diep 6.339 in het glas 2.097 had gekeken . De man droeg bovendien geen veiligheidsgordel , waardoor hij met zijn hoofd tegen de voorruit vloog . Hij werd in het
S_W_P_B-1601-77028-49	0.0392940996558855	-0.000968815702133025	B	chauffeur	chauffeur.N-S_W_P_B-1601-77028-49	gebotst . De wagen kwam tot stilstand op de rijweg . Omdat aanvankelijk gemeld werd dat de inzittenden gekneld zaten , snelde 2.163 de brandweer 2.313 van Lennik 1.323 ter 1.597 plaatse . De <font color='red'>chauffeur</font> en passagiers 4.777 konden echter op eigen kracht de auto 3.854 verlaten 1.023 . Jo Scheerlinck uit Gooik en Dimitri De Creem uit Schepdaal werden voor verzorging overgebracht naar het ASZ in Aalst
S_W_P_B-1427-67333-67	0.0644825068060568	-0.00457621482019316	B	chauffeur	chauffeur.N-S_W_P_B-1427-67333-67	dus ook de remmen . Hevrox zoekt samen met enkele Europese autoreuzen naar een oplossing . Januari 98 . In Eindhoven rijdt 4.329 een bus 4.18 in op een menigte . De <font color='red'>chauffeur</font> beweert dat hij probeerde te stoppen 2.69 , maar dat de remmen niet werkten . Onderzoek wijst uit dat elektromagnetische straling op de kabels van de bus , waarschijnlijk veroorzaakt door
S_W_P_B-454-20436-137	-0.0551332742173028	-0.117407476309865	B	chauffeur	chauffeur.N-S_W_P_B-454-20436-137	uit . Toen de zaak voor de politierechter moest komen , stelde Corneel een brief op met een pleidooi om zijn aanrijder mild 1.515 te straffen 1.856 . «Het feit dat de <font color='red'>chauffeur</font> zijn excuses heeft aangeboden en dat de twee vrienden zijn geworden , heeft zeker meegespeeld in mijn vonnis . Het pleidooi van het slachtoffer heeft dus effect gehad» , aldus
S_W_P_B-1827-89121-126	0.0883173125459515	0.0357130584418481	B	chauffeur	chauffeur.N-S_W_P_B-1827-89121-126	de haal . Met dat voertuig werd diezelfde avond rond 18.15 uur in de Generaal Eisenhowerlaan een oudere dame aangereden . De vrouw overleed later aan haar verwondingen 3.879 . De <font color='red'>chauffeur</font> pleegde 3.407 vluchtmisdrijf 6.617 . Over deze feiten verscheen niets in de pers. Tien maanden later werd er op basis van de verklaringen van de twee eerste slachtoffers een robotfoto opgesteld .
S_W_P_B-2653-127367-801	0.0328435870916648	0.122551245559751	B	chauffeur	chauffeur.N-S_W_P_B-2653-127367-801	Captiva . Waar de Aziaat door zijn zachte vering stuurprecisie mist , toont de Antara zich de betere . De Opel 1.997 beantwoordt meer aan de dynamische 2.556 rijstijl 6.193 van de Europese <font color='red'>chauffeur</font> . Afwachten of de consument de meerprijs 3.644 van de Antara 4.494 wil ophoesten . Met de 4x4-aandrijving , de betere uitrusting en de gedegen reputatie van Opel , moet de nieuwkomer
S_W_P_B-2171-104466-42	0.115169263449197	0.00529944181132116	B	chauffeur	chauffeur.N-S_W_P_B-2171-104466-42	man uit Turnhout is dinsdagavond naar de politie gestapt omdat hij zondagochtend een antracietkleurige Alfa Romeo in zijn straat had zien staan met een kapotte 1.124 voorruit 5.241 en blutsen 4.826 . De <font color='red'>chauffeur</font> van een identieke wagen 4.077 had in de nacht 1.443 van zaterdag op zondag de 20-jarige Koen Van Donink uit Wijnegem doodgereden op de Turnhoutsebaan en pleegde vluchtmisdrijf . De 27-jarige bestuurder
S_W_P_B-3697-176134-100	-0.0461111474758363	0.0721493895478283	B	chauffeur	chauffeur.N-S_W_P_B-3697-176134-100	het VB zouden hebben. ( krg ) ANTWERPEN De problemen bij het Antwerpse taxibedrijf Star Taxi zijn nog altijd niet van de baan 1.461 . """" Een groot deel van de <font color='red'>chauffeur</font>s heeft nog altijd zijn loon 1.634 van september niet volledig ontvangen , laat staan het voorschot voor de maand oktober , aldus Jan Sannen van de christelijke vakbond ACV Transcom .
S_W_P_B-3804-180717-221	-0.0537769793991853	0.0518631922779712	B	chauffeur	chauffeur.N-S_W_P_B-3804-180717-221	leerlingen zich zonder oponthoud van de school naar de bibliotheek , de sporthal en het zwembad . Deze taak wordt door vrijwilligers 1.257 uitgevoerd 1.01 , maar er zijn niet meer genoeg <font color='red'>chauffeur</font>s om deze dienstverlening 1.672 ook in de toekomst te garanderen . Daarom doet schepen Mark Vos een oproep tot iedereen met wat vrije tijd tijdens de lesuren . Jonge gepensioneerden ,
S_W_P_B-5676-268079-131	0.0623468309931297	0.0122766659527851	B	chauffeur	chauffeur.N-S_W_P_B-5676-268079-131	ACV-secretaris Geert Witterzeel . De bus van de stelplaats Bilzen was nog maar net vertrokken of de enige passagier wandelde tot bij de chauffeur 4.955 en eiste geld . """" De chauffeur heeft hem niet tegengewerkt 2.265 . Vreemd genoeg nam de overvaller 2.729 enkel de munten en liet hij de briefjes van tien euro ongemoeid . Zoals het hoort zorgde de <font color='red'>chauffeur</font> voor
S_W_P_B-1679-81085-230	-0.0126057931019797	0.0126474917934835	B	chauffeur	chauffeur.N-S_W_P_B-1679-81085-230	"""" Dat valt om de haverklap uit , zodat de chauffeurs lang moeten wachten om verder te rijden '' , zegt Peter Wieme van de christelijke vakbond ACV . De <font color='red'>chauffeur</font>s zijn kwaad en willen actie 1.052 voeren 1.078 als er niet snel 1.796 ingegrepen wordt . """" Zij hebben veel geduld gehad , maar ooit raakt dat op natuurlijk '' , zegt Wieme
S_W_P_B-5797-271961-97	0.054465616730234	-0.0006879497507279	B	chauffeur	chauffeur.N-S_W_P_B-5797-271961-97	. De auto raakte daarbij een geparkeerde vrachtwagen van Campina en ramde een paal . De Volvo S-40 kwam een dertigtal 1.596 meter verder tot stilstand 5.045 . De brandweer 2.313 bevrijdde 4.089 de <font color='red'>chauffeur</font> , maar de man 1.354 overleed ter 1.597 plaatse . De gewezen duiker bij de marine laat een vriendin en een kind achter . ( GRG / JCG ) GOLF MEXICO CITY
S_W_P_B-1699-81720-366	0.0413486712469154	0.00295873626596804	B	chauffeur	chauffeur.N-S_W_P_B-1699-81720-366	gebeurde dinsdagavond een ongeval waarbij twee wagens en een vrachtwagen betrokken waren . De vrachtwagen draaide af naar het warenhuis . Een achterop 2.512 komende wagen 4.077 remde 3.743 ook , maar de <font color='red'>chauffeur</font> die hem volgde kon niet tijdig 2.769 stoppen 2.69 en reed 4.329 achteraan 2.722 in op zijn voorligger . De stoffelijke schade was enorm , maar er vielen geen gewonenden . De verkeershinder duurde
S_W_P_B-5258-249360-3	0.126977758648489	0.124528389386321	B	chauffeur	chauffeur.N-S_W_P_B-5258-249360-3	Slijpskapelle . «Vooral het ontwerp van de prints , het schrijven van een programma en het uitmeten en uittesten nam veel tijd in beslag.» ( LPS ) Foto Anckaert Voorbeeldige 3.941 <font color='red'>chauffeur</font>s krijgen krokus 5.275 Op 27 februari 1996 vielen op de E17 4.086 ter hoogte van Nazareth 10 doden en 56 zwaargewonden . Meer dan 200 wagens waren in de kettingbotsing betrokken .
S_W_P_B-3747-178530-40	0.0877971480323209	0.00767310546717966	B	chauffeur	chauffeur.N-S_W_P_B-3747-178530-40	3 , 1930 Zaventem Contact : 02 - 725.25.25 , unitax@skynet.be Inlichtingen : 02 - 715.40.02 Webstek : www.unitax.be Zaakvoerders : Viviane Van Gompel en Claude Fievez Personeel : 80 <font color='red'>chauffeur</font>s voor 50 1.261 wagens 4.077 Omzet : 4,4 miljoen euro in 2004 Korte berichten * Daniel Serie , Knokke-Heist Volgens een onderzoek van vijf Vlaamse universiteiten zit in vis het meeste dioxine
S_W_P_B-4700-220252-215	0.0926240785005759	0.167224405086015	B	chauffeur	chauffeur.N-S_W_P_B-4700-220252-215	miljoen euro omzet en 85 medewerkers . Vorig jaar bedroeg die omzet 8 miljoen euro en de tewerkstelling is intussen gedaald tot een dertigtal 1.596 werknemers . Zes van de twaalf <font color='red'>chauffeur</font>s kregen enkele weken geleden hun vooropzeg , omdat 1.066 het visbedrijf 6.241 geen ver gelegen klanten meer wil bedienen . Het bedrijf raakte ook in de rode cijfers . Huysseune zelf is
S_W_P_B-1891-92820-623	0.179314372621463	0.0807348041511918	B	chauffeur	chauffeur.N-S_W_P_B-1891-92820-623	wrakstukken van een kettingbotsing . In de meest briljante scène toont Cronenberg ons de wasbeurt als dreigende erotische ceremonie . Vaughan 4.411 en Catherine doen het op de achterbank 3.901 , terwijl <font color='red'>chauffeur</font> Ballard 5.482 via de achteruitkijkspiegel 4.909 meegeniet 2.352 . In een ingenieuze 2.059 montage van striemende borstels , wellustig zeepschuim en gepoetst glas , wordt hun heftig standje naar een climax toegestuwd . Cronenberg
S_W_P_B-3910-185780-49	0.0198637168170211	0.0832670297636445	B	chauffeur	chauffeur.N-S_W_P_B-3910-185780-49	en 01.30 uur 78 bestuurders aan een ademtest onderworpen . Eén bestuurder had 1,97 promille alcohol in het bloed en moest zijn rijbewijs 6.015 meteen voor vijftien 1.45 dagen inleveren 4.544 . Twee <font color='red'>chauffeur</font>s zaten tussen de 0,5 3.475 en 0,8 4.981 promille 5.847 en kregen een boete . Drie anderen zaten net boven de 0,8 promille en kregen bovendien een tijdelijk rijverbod van enkele uren .
S_W_P_B-3061-146306-1997	-0.279227187104241	-0.0914235374076433	B	chauffeur	chauffeur.N-S_W_P_B-3061-146306-1997	meer ontslagen . Ceysens , die met ' ondervoorzitster ' wenst te worden aangesproken maar achter haar rug door Alexander De Croo 1.29 Dumbo wordt genoemd , denkt aan een eigen <font color='red'>chauffeur</font> op kosten van de partij . De vorige die in zo korte tijd zot van glorie is geworden , was Catharina De Grote , de keizerin van Rusland van wie
S_W_P_B-3954-188209-4060	0.0554607825575561	0.0428582343705583	B	chauffeur	chauffeur.N-S_W_P_B-3954-188209-4060	, de nationale luchtvaartmaatschappij , doen bijna alle belangrijke centra van de verschillende streken aan . Ter plaatse reist men te paard of per 1.316 terreinwagen 4.195 die bestuurd 2.968 wordt door een <font color='red'>chauffeur</font> in wie je vertrouwen moet hebben . Een wegennet 3.301 bestaat er nauwelijks , en alleen door de steppe reizen is lastig en gevaarlijk . Wel eerst natrekken of de chauffeur
S_W_P_B-3979-189847-63	0.00782074665396525	-0.120967000310451	B	chauffeur	chauffeur.N-S_W_P_B-3979-189847-63	Liefst 58 nieuwe cliënten meldden zich aan om van de OCMW-dienst gebruik te maken . In december 2005 waren 189 cliënten 1.647 van de Minder Mobielen 4.96 Centrale geregistreerd 1.036 . De twaalf chauffeurs die de centrale bemannen kunnen de vraag nog maar net aan zodat het OCMW op zoek gaat naar bijkomende <font color='red'>chauffeur</font>s . De populariteit van de Minder Mobielen Centrale heeft wel
S_W_P_B-4882-231224-224	0.0885553726432891	-0.132178884827293	B	chauffeur	chauffeur.N-S_W_P_B-4882-231224-224	neemt , met uitzondering van Japanse wagens , sportieve wagens , cabriolets of 4x4's . Juan Fassin verwacht wel de komende jaren een veranderend bestelgedrag : Op termijn zullen meer <font color='red'>chauffeur</font>s binnen hun categorie kiezen voor een kleinere wagen 1.928 maar dan met alle opties . De residuele waarde van zo'n wagen ligt hoger en de afbetaling is lager . Prestige of
S_W_P_B-5514-261095-139	-0.00282152982561143	0.0882491089868728	B	chauffeur	chauffeur.N-S_W_P_B-5514-261095-139	moet de chauffeur bij een wegcontrole de schijf van de lopende week en die van de 15 voorgaande dagen kunnen tonen . Op deze schijven 1.265 kan worden gecontroleerd 4.01 of de <font color='red'>chauffeur</font> de rij- 7.289 en rusttijden 7.274 heeft gerespecteerd 2.474 . De werkgever 1.291 gebruikt ze om het loon te berekenen . Vroeger moest enkel de schijf van de lopende week plus 1 dag aan
S_W_P_B-5978-279454-88	0.00354976082248322	0.177486423732933	B	chauffeur	chauffeur.N-S_W_P_B-5978-279454-88	cadeautje te geven . Wie vandaag de tram of de bus neemt , moet daar niet voor betalen . Dat zal ook de komende dagen het geval zijn . De <font color='red'>chauffeur</font>s protesteren 1.859 tegen de ticketautomaten op de tramlijn 4.053 1 . Die werken voor geen meter . Wie er geld in steekt , dreigt geen ticket te krijgen omdat het blijft hangen
S_W_P_B-4294-203776-30	0.126372575973018	0.0239621366136967	B	chauffeur	chauffeur.N-S_W_P_B-4294-203776-30	mensen . """" Vraag naar radarverklikkers is sterk verminderd '' Van onze redacteur Dominique Minten BRUSSEL . Minister van Mobiliteit Renaat Landuyt ( SP.A ) wil dat de strijd tegen <font color='red'>chauffeur</font>s die hun wagen 4.077 uitrusten 1.934 met een radardetector 7.811 opgevoerd wordt . Meer politiekorpsen moeten meer geld krijgen uit het Verkeersboetefonds om toestellen te kopen die zulke detectoren opsporen ( DS 21
S_W_P_B-842-39247-34	0.128361509016515	-0.00305203095421939	B	chauffeur	chauffeur.N-S_W_P_B-842-39247-34	Bij een inbraak in een handelszaak op Vesten werden pakketten frisdrank ontvreemd . LICHTGEWOND Automobiliste Nicole T. uit Beveren werd lichtgewond 5.045 bij een ongeval 4.243 in het Doornpark . De andere <font color='red'>chauffeur</font> , Ivo D.B. , was ongedeerd 5.95 . KRUIBEKE DRONKEN Tooghanger Gustaaf V.B. ( 33 ) vernielde glazen in een café en viel de aanwezigen lastig . Hij werd opgesloten in
S_W_P_B-5587-264702-497	0.205731336149201	0.0558347530328513	B	chauffeur	chauffeur.N-S_W_P_B-5587-264702-497	dat slechts gedeeltelijk is . De auto is gehomologeerd voor vijf personen maar wil je achteraan comfortabel zitten dan reis je met niet meer dan vier mensen . Voor de <font color='red'>chauffeur</font> zijn de brede stijlen van de voorruit 5.241 hinderlijk 3.645 , de tol van de crashtests die een voorsteven vereisen die de impact van een aanrijding beter absorbeert . In de grote
S_W_P_B-1684-81087-135	0.036300294228648	0.0115778588143335	B	chauffeur	chauffeur.N-S_W_P_B-1684-81087-135	Het OCMW koppelde aan de receptie meteen ook een oproep voor nieuwe vrijwilligers . «We kunnen nog altijd mensen gebruiken» , vervolgt 1.204 Asselman . «Zowel koffiedames 7.607 als chauffeurs 4.955 . De <font color='red'>chauffeur</font>s moeten de bejaarden 3.007 naar het ziekenhuis 2.726 of familie vervoeren 3.491 . In ruil krijgen ze een kleine vergoeding voor hun brandstof en verzekering.» Wie interesse heeft om als vrijwilliger aan de
S_W_P_B-6340-296092-43	0.0763575062146167	0.0913713095242291	B	chauffeur	chauffeur.N-S_W_P_B-6340-296092-43	werpen hun vruchten af . Vorige maand controleerde de politie 19.105 wagens op overdreven snelheid . Geen enkele automobilist reed zo snel 1.796 dat het noodzakelijk was het rijbewijs 6.015 van de <font color='red'>chauffeur</font> in te trekken . De omvang van de snelheidsovertredingen 5.859 blijft dus binnen de perken . Toch reden bijna zeven procent van de gecontroleerde automobilisten sneller dan wettelijk toegelaten . In
S_W_P_B-5803-272068-264	-0.0266082568153579	0.146666197969401	B	chauffeur	chauffeur.N-S_W_P_B-5803-272068-264	kijken achter het voertuig . Dat raden we al onze chauffeurs aan : uitstappen , kijken en een collega vragen om te helpen en mee te kijken . """" Alle chauffeurs worden twee tot drie keer per 1.316 jaar geëvalueerd 2.365 , ook de <font color='red'>chauffeur</font>s die al jaren rijden . """" Elke maand zijn er ook twee opleidingen zodat ieder van de zowat
S_W_P_B-4534-214080-65	0.0717427576299317	0.0191588867580228	B	chauffeur	chauffeur.N-S_W_P_B-4534-214080-65	project moet leiden tot mobiliteitsplannen voor de natuurgebieden . De park&walk is vergelijkbaar met een park&rideparking . Het gaat om enkele gegroepeerde parkeerplaatsen 2.88 voor wagens 4.077 . Bij een park&ride spreken <font color='red'>chauffeur</font>s af om hun weg 1.204 samen gemotoriseerd 3.469 voort te zetten , bij een park&walk trekken ze samen te voet verder . In het geval van Wenduine kan de parking worden gebruikt
