"token_id"	"model.x"	"model.y"	"lemma"	"pos"	"sense_key"	"marisense"	"mari_broad_sense"	"wn_broad_sense"	"text"
"861"	"state/NN/br-a44/262"	-0.000216489219792372	-0.000598750466008471	"state"	"NN"	NA	"A1"	"A"	NA	" of state governments, whereby, with the financial help of the <font color=\"green\">state</font> , libraries share their book resources on a county-wide or regional"
"862"	"state/NN/br-a44/311"	-0.000216178790905313	-0.000607823515470185	"state"	"NN"	NA	"A4"	"A"	NA	" for others to follow. Because it is so large a <font color=\"green\">state</font> , with marked contrasts in population density, the organization of the"
"863"	"state/NN/br-a44/442"	-0.000219304604758098	-0.000590013239204727	"state"	"NN"	NA	"A1"	"A"	NA	" systems financed by county governments with matching funds from the <font color=\"green\">state</font> . It was a step in the right direction, but it"
"864"	"state/NN/br-a44/675"	-0.000209179208240744	-0.000596783877710249	"state"	"NN"	NA	"A4"	"A"	NA	" day, not too distant, when all the libraries in the <font color=\"green\">state</font>  will belong to a co-op. To set up a co-operative"
"865"	"state/NN/br-a44/764"	-0.000214870634019306	-0.000605109832457241	"state"	"NN"	NA	"A3"	"A"	NA	" resources of a given area for maximum efficiency. The basic <font color=\"green\">state</font>  grant is thirty cents for each person served, and there"
"866"	"state/NN/br-a44/829"	-0.00022606481284042	-0.000601303322142629	"state"	"NN"	NA	"A1"	"A"	NA	" of New York City, the system is credited by the <font color=\"green\">state</font>  with serving one million persons, a figure that has doubled"
"867"	"state/NN/br-b01/1030"	0.0285140324993044	-0.0316536433447384	"state"	"NN"	NA	"C"	"C"	NA	" rapidly. Touring Africa, the new U. S. assistant secretary of <font color=\"green\">state</font>  observed`` Africa should be for the Africans'' and the British"
"868"	"state/NN/br-b01/1074"	0.0610615131698637	-0.181644265831346	"state"	"NN"	NA	"A"	"A"	NA	" American imperialists, go home''. Chin up, Soapy. Confidence in the <font color=\"green\">state</font>  's economic future is reflected in the Georgia Power Company"
"869"	"state/NN/br-b01/115"	0.100034240261139	-0.0159124296043933	"state"	"NN"	NA	"A"	"A"	NA	" and ways to finance them have become musts if the <font color=\"green\">state</font>  in the next few years is to avoid crisis-to-crisis government"
"870"	"state/NN/br-b01/1195"	-0.1866263435192	-0.0158823025955295	"state"	"NN"	NA	"A1"	"A"	NA	" additional half-million dollars Gov. Vandiver allocated last year from the <font color=\"green\">state</font>  surplus. Either way it sounds like a sizable hunk of"
"871"	"state/NN/br-b01/1719"	-0.103845991138861	0.0838155894406462	"state"	"NN"	NA	"A5"	"A"	NA	" his displeasure. He maintained amply financed lobbies in the United <font color=\"green\">States</font>  and elsewhere which sycophantically chanted his praise, and his influence"
"872"	"state/NN/br-b01/1749"	0.152649419145928	0.114214297932276	"state"	"NN"	NA	"A5"	"A"	NA	" year or so the profession of friendship with the United <font color=\"green\">States</font>  had been an article of faith with Trujillo, and altogether"
"873"	"state/NN/br-b01/1813"	0.0275241879953501	0.165958450996414	"state"	"NN"	NA	"A5"	"A"	NA	" been cited for numerous aggressions in the Caribbean, the United <font color=\"green\">States</font>  and many other members of the Organization of American States"
"874"	"state/NN/br-b01/1823"	-0.0719451127125849	-0.133556351652359	"state"	"NN"	NA	"B"	"B"	NA	" States and many other members of the Organization of American <font color=\"green\">States</font>  broke diplomatic relations with him. Thereupon followed a demonstration that"
"875"	"state/NN/br-b01/199"	0.0122351083720869	-0.0505873595439123	"state"	"NN"	NA	"A1"	"A"	NA	" teacher pensions, the ban on drag racing, acceptance by the <font color=\"green\">state</font>  of responsibility for maintenance of state roads in municipalities at"
"876"	"state/NN/br-b01/205"	-0.0200079835093143	0.186592671399954	"state"	"NN"	NA	"A2"	"A"	NA	" racing, acceptance by the state of responsibility for maintenance of <font color=\"green\">state</font>  roads in municipalities at the same rate as outside city"
"877"	"state/NN/br-b01/288"	0.00855426359164544	0.00330294409285753	"state"	"NN"	NA	"A4"	"A"	NA	" question and its companion issue of attracting industry to the <font color=\"green\">state</font> . The legislature expended most of its time on the schools"
"878"	"state/NN/br-b01/329"	0.0889603070317371	0.0608439644255601	"state"	"NN"	NA	"A"	"A"	NA	" past have made Georgia look like anything but`` the empire <font color=\"green\">state</font>  of the South''. We congratulate the entire membership on its"
"879"	"state/NN/br-b01/614"	-0.0133342754172941	-0.106641966975988	"state"	"NN"	NA	"A3"	"A"	NA	" Commission. Coupling its own budget of$ 83750 with a$ 30000 <font color=\"green\">state</font>  grant authorized by Gov. Vandiver, the group expects to sign"
"880"	"state/NN/br-b01/862"	0.0306311586003299	-0.117989820069176	"state"	"NN"	NA	"C"	"C"	NA	" American military forces to fight conventional wars too, Secretary of <font color=\"green\">State</font>  Rusk junks bluff and nuclear brinkmanship and builds more muscle"
"881"	"state/NN/br-b02/1239"	-0.000230261956917701	-0.000611663078069612	"state"	"NN"	NA	"A2"	"A"	NA	" left an impression of quiet competence in his more protected <font color=\"green\">state</font>  post. As Mayor, Mr. Levitt might turn out to be"
"882"	"state/NN/br-b02/1715"	-0.000216491242103195	-0.000598947078895045	"state"	"NN"	NA	"A5"	"A"	NA	" 2000 tough Viet Minh guerrilla fighters. But for the United <font color=\"green\">States</font>  and its SEATO allies to attempt to shore up a"
"883"	"state/NN/br-b02/1892"	-0.000229858424084941	-0.000608228212715879	"state"	"NN"	NA	"C"	"C"	NA	" concept that for six years it bypassed as unreasonable. The <font color=\"green\">State</font>  Department tacitly rejected the neutral Laos idea after the Geneva"
"884"	"state/NN/br-b02/1928"	-0.000225380569685956	-0.000591371017874488	"state"	"NN"	NA	"A5"	"A"	NA	" neutral Premier Souvanna Phouma. But since last fall the United <font color=\"green\">States</font>  has been moving toward a pro-neutralist position and now is"
"885"	"state/NN/br-b02/2120"	-0.000221905301755799	-0.000597040394197602	"state"	"NN"	NA	"A1"	"A"	NA	" federal funds. This year 's Senate measure would provide each <font color=\"green\">state</font>  and the District of Columbia with$ 1000000 to be used"
"886"	"state/NN/br-b02/2137"	-0.000213157681677368	-0.000599252341054554	"state"	"NN"	NA	"A3"	"A"	NA	" Columbia with$ 1000000 to be used in support of private, <font color=\"green\">state</font> , or municipal ETV efforts. The funds would be used for"
"887"	"state/NN/br-b02/272"	-0.000230238751325976	-0.000604279326058887	"state"	"NN"	NA	"A5"	"A"	NA	" governments appears in notes which Britain, France, and the United <font color=\"green\">States</font>  sent to Moscow after the latter 's gratuitous protest over"
"888"	"state/NN/br-b02/901"	-0.000220359512862473	-0.000602818222109068	"state"	"NN"	NA	"A3"	"A"	NA	" specific prohibition. Why, then, with these voluntary barricades and some <font color=\"green\">state</font>  laws barring liquor ads, is it necessary to seek congressional"
"889"	"state/NN/br-b03/1650"	-0.000230462383216563	-0.000608692952821483	"state"	"NN"	NA	"A5"	"A"	NA	" six and a half times bigger than anything the United <font color=\"green\">States</font>  has triggered experimentally- would certainly produce a bigger bang, and"
"890"	"state/NN/br-b03/1880"	-0.000207056609817034	-0.000591896257384762	"state"	"NN"	NA	"A5"	"A"	NA	" Clock Shadow. The plane was sent back to the United <font color=\"green\">States</font> , for a change, but Castro kept the crazy gunman, who"
"891"	"state/NN/br-b03/1942"	-0.000209730008306407	-0.000596122584708335	"state"	"NN"	NA	"A5"	"A"	NA	" by reading two secret American documents purloined from the United <font color=\"green\">States</font>  embassy at Caracas, Venezuela. The contents were highly embarrassing to"
"892"	"state/NN/br-b04/1971"	-0.000203522711721246	-0.000587127746088284	"state"	"NN"	NA	"A4"	"A"	NA	" commissions, boards and councils and other public agencies in this <font color=\"green\">state</font>  exist to aid in the conduct of the people 's"
"893"	"state/NN/br-b04/2010"	-0.00021028927953791	-0.000601180659013938	"state"	"NN"	NA	"A4"	"A"	NA	" that their deliberations be conducted openly.`` The people of this <font color=\"green\">state</font>  do not yield their sovereignty to the agencies that serve"
"894"	"state/NN/br-b04/640"	-0.000216640223048369	-0.000606339933172994	"state"	"NN"	NA	"A3"	"A"	NA	" consistently. So have the people 's elected spokesmen at the <font color=\"green\">state</font>  and federal levels. Interama, as it rises, will be a"
"895"	"state/NN/br-b04/697"	-0.000230114803547001	-0.000607553776269234	"state"	"NN"	NA	"A5"	"A"	NA	" impressive 689- page compilation issued last week by the United <font color=\"green\">States</font>  Commission on Civil Rights. Much happened in this field during"
"896"	"state/NN/br-b04/715"	-0.0002171186924071	-0.000605716439979531	"state"	"NN"	NA	"A3"	"A"	NA	" happened in this field during the past 12 months. Each <font color=\"green\">state</font>  advisory committee documented its own activity. Some accounts are quite"
"897"	"state/NN/br-b04/830"	-0.000222013028854863	-0.000594876758918483	"state"	"NN"	NA	"A3"	"A"	NA	" progressed in a sound and equitable program at both the <font color=\"green\">state</font>  and local levels in its efforts to review and assess"
"898"	"state/NN/br-b05/1334"	-0.000202255341373219	-0.000586827883848662	"state"	"NN"	NA	"C"	"C"	NA	" secretary 's neck may be spared. Cambodia 's chief of <font color=\"green\">state</font> , who has been accused of harboring Communist marauders and otherwise"
"899"	"state/NN/br-b05/142"	-0.00020376270152824	-0.000607118268540048	"state"	"NN"	NA	"B"	"B"	NA	" responsive to Castro in Cuba. Within the Organization of American <font color=\"green\">States</font> , there may be some criticism of this unilateral American intervention"
"900"	"state/NN/br-b05/1875"	-0.000226098363686928	-0.000591126975199067	"state"	"NN"	NA	"A4"	"A"	NA	" herons, is threatened, but the battlefront extends far beyond our <font color=\"green\">state</font> . Against the dramatic fight being waged for preservation of 30"
"901"	"state/NN/br-b05/2071"	-0.000219364539860387	-0.000599586451801184	"state"	"NN"	NA	"A1"	"A"	NA	" has tagged the sanctuary as the kind of place the <font color=\"green\">state</font>  hopes to include in its program to double its park"
"902"	"state/NN/br-b05/268"	-0.000215499204737628	-0.00060752483992089	"state"	"NN"	NA	"A5"	"A"	NA	" move with the speed and effectiveness demonstrated by the United <font color=\"green\">States</font> . Those watching the growing rivalry between craft unions and industrial"
"903"	"state/NN/br-b05/556"	-0.000196344351500552	-0.000597944108287416	"state"	"NN"	NA	"A5"	"A"	NA	" Secretary Freeman 's claim that the high estate of United <font color=\"green\">States</font>  agriculture is the`` strongest deterrent'' to the spread of communism"
"904"	"state/NN/br-b05/804"	-0.000206269604332335	-0.000601603261565287	"state"	"NN"	NA	"C"	"C"	NA	" by Sen. Jackson of Washington has been going over the <font color=\"green\">State</font>  Department and has reached some predictable conclusions. The department needs"
"905"	"state/NN/br-b06/1801"	-0.000223336007740021	-0.000594400740568584	"state"	"NN"	NA	"A5"	"A"	NA	" to an announcement that he will not recommend dispatching United <font color=\"green\">States</font>  troops to bolster the Vietnamese Army. Gen. Taylor will report"
"906"	"state/NN/br-b06/1981"	-0.000222808662537589	-0.000593272507492958	"state"	"NN"	NA	"A5"	"A"	NA	" likely to happen, however, should prompt the sending of United <font color=\"green\">States</font>  soldiers for other than instructional missions. The Indochina struggle was"
"907"	"state/NN/br-b06/201"	-0.000217775220141373	-0.000606447564592698	"state"	"NN"	NA	"A"	"A"	NA	" impartial professional analysis of Missouri 's economy. He says the <font color=\"green\">state</font> , in order to proceed with economic development, must develop an"
"908"	"state/NN/br-b06/2054"	-0.000230325629263448	-0.000607728789492651	"state"	"NN"	NA	"A5"	"A"	NA	" that President Ngo Dinh Diem apparently does not want United <font color=\"green\">States</font>  troops. He may want additional technical help, and this should"
"909"	"state/NN/br-b06/2079"	-0.000212080241380703	-0.000599140949959687	"state"	"NN"	NA	"A5"	"A"	NA	" be forthcoming. South Viet Nam has received$ 1450000000 in United <font color=\"green\">States</font>  aid since 1954 and the rate of assistance has been"
"910"	"state/NN/br-b06/2150"	-0.000200651366012203	-0.000604001323728744	"state"	"NN"	NA	"A5"	"A"	NA	" and that they will not lead to involving the United <font color=\"green\">States</font>  in an Asian morass. Gov. John M. Dalton, himself a"
"911"	"state/NN/br-b06/285"	-0.000190802342634953	-0.000604795620701236	"state"	"NN"	NA	"A"	"A"	NA	" conference. The University can make a valuable contribution to the <font color=\"green\">state</font>  's economic development through such a study. In Southern Illinois"
"912"	"state/NN/br-b07/1229"	-0.000207527055247095	-0.000600003223592735	"state"	"NN"	NA	"A5"	"A"	NA	" men of Latin America yesterday on behalf of the United <font color=\"green\">States</font>  Government. He felt able to end on a note of"
"913"	"state/NN/br-b07/2016"	-0.000204846074781703	-0.00058940240302594	"state"	"NN"	NA	"D"	"D"	NA	" doing his greatest service with his straightforward report on the <font color=\"green\">state</font>  of the public schools. A fascinating letter has just reached"
"914"	"state/NN/br-b07/202"	-0.00021276364337089	-0.000598944323031819	"state"	"NN"	NA	"A5"	"A"	NA	" on`` as wide a geographical basis as possible''. The United <font color=\"green\">States</font>  and its allies have had no objection to this. What"
"915"	"state/NN/br-b07/293"	-0.000225636805038238	-0.000597332341901276	"state"	"NN"	NA	"A5"	"A"	NA	" the nature of his relationship with them. Although the United <font color=\"green\">States</font>  and the U. S. S. R. have been arguing whether"
"916"	"state/NN/br-b07/452"	-0.00020912097849276	-0.000597887638606755	"state"	"NN"	NA	"A5"	"A"	NA	" instructions. This is the root issue for which the United <font color=\"green\">States</font>  should stand. We should not become confused or let our"
"917"	"state/NN/br-b08/1529"	0.0924530404583902	-0.0542883734316722	"state"	"NN"	NA	"D"	"D"	NA	" any secret recipe for certainty. In the fevered, intoxicating, breathless <font color=\"green\">state</font>  of being in love the usual signposts that guide you"
"918"	"state/NN/br-b11/1043"	-0.000225545026353763	-0.000600217774697724	"state"	"NN"	NA	"A5"	"A"	NA	" played up artificially because it is needed by the United <font color=\"green\">States</font>  to justify its arms drive''. The Soviet news agency TASS"
"919"	"state/NN/br-b11/1246"	-0.000209058092869165	-0.000594995223920525	"state"	"NN"	NA	"A5"	"A"	NA	" the most vital domestic and foreign problems confronting the United <font color=\"green\">States</font> . In fact, the world heard nothing but sabre-rattling, the same"
"920"	"state/NN/br-b11/1305"	-0.000226577878511288	-0.000601928780734158	"state"	"NN"	NA	"A5"	"A"	NA	" to solve the internal and external problems besetting the United <font color=\"green\">States</font>  and its NATO partners. Washington apparently decided to use an"
"921"	"state/NN/br-b11/1370"	-0.0002165467566018	-0.0005987732302784	"state"	"NN"	NA	"A5"	"A"	NA	" U. S. President has shown once again that the United <font color=\"green\">States</font>  needs the fanning of the West Berlin crisis to justify"
"922"	"state/NN/br-b11/177"	-0.000224127795794061	-0.000607854714609182	"state"	"NN"	NA	"A"	"A"	NA	" for a whole series of lesser candidate-picking conventions in the <font color=\"green\">state</font>  's 38 new Congressional districts. At the head of the"
"923"	"state/NN/br-b11/299"	-0.000219979299858625	-0.000603375952934993	"state"	"NN"	NA	"A3"	"A"	NA	" of any consequence belongs to the CDC. Moreover, the entire <font color=\"green\">state</font>  Democratic hierarchy, from Gov. Brown on down to the county"
"924"	"state/NN/br-b11/754"	-0.000224168722031	-0.000604448869313258	"state"	"NN"	NA	"A3"	"A"	NA	" CDC 's broad appeal. State Sen. Dick Richards will keynote; <font color=\"green\">state</font>  and county committeemen, CDC directors and representatives, members of 16"
"925"	"state/NN/br-b11/910"	-0.000190142388444345	-0.000591759223051398	"state"	"NN"	NA	"A5"	"A"	NA	" 's latest warning to the Communist world that the United <font color=\"green\">States</font>  will build up its military strength to meet any challenge"
"926"	"state/NN/br-b12/55"	-0.000209691896066597	-0.000591023874002848	"state"	"NN"	NA	"A3"	"A"	NA	" 34- hour week, all holidays off and fringe benefits including <font color=\"green\">state</font>  contributions toward lawyers' fees. Some day we might see a"
"927"	"state/NN/br-b12/673"	-0.000201462189764493	-0.000587363463418515	"state"	"NN"	NA	"A5"	"A"	NA	" man who was instrumental in opening relations between the United <font color=\"green\">States</font>  and Korea, Frederick T. Frelinghuysen, secretary of state in the"
"928"	"state/NN/br-b12/683"	-0.000196647917916393	-0.000605755695123767	"state"	"NN"	NA	"C"	"C"	NA	" the United States and Korea, Frederick T. Frelinghuysen, secretary of <font color=\"green\">state</font>  in the administration of Chester A. Arthur. In addition Rep."
"929"	"state/NN/br-b12/706"	-0.000219370214769637	-0.000601582612988598	"state"	"NN"	NA	"C"	"C"	NA	" 's brother Harry was on the Korean desk of the <font color=\"green\">State</font>  Department in World War 2,. Next year is the 80"
"930"	"state/NN/br-b12/732"	-0.0002221703175994	-0.000602709633354082	"state"	"NN"	NA	"A5"	"A"	NA	" the signing of the treaty between Korea and the United <font color=\"green\">States</font>  and experts in Seoul are trying to find the correspondence"
"931"	"state/NN/br-b12/751"	-0.00021865842813663	-0.000602356404678716	"state"	"NN"	NA	"C"	"C"	NA	" find the correspondence between Frederick Frelinghuysen, who was secretary of <font color=\"green\">state</font>  in 1883 and 1884, and Gen. Lucius Foote, who was"
"932"	"state/NN/br-b14/1694"	-0.0765480670534778	-0.0645469632291798	"state"	"NN"	NA	"A1"	"A"	NA	" Legislature go toward setting up a self-insurance system for the <font color=\"green\">state</font>  in the midst of a governor 's race``? How unpartisan"
"933"	"state/NN/br-b14/2011"	-0.0124096475716764	-0.00167567998101674	"state"	"NN"	NA	"A4"	"A"	NA	" such a good one. Why not have them travel the <font color=\"green\">state</font>  in November debating? It would present a forum for them"
"934"	"state/NN/br-b14/2124"	-0.00476579568296659	-0.171912498706083	"state"	"NN"	NA	"B"	"B"	NA	" tour of debates, it can provide a service to the <font color=\"green\">state</font> . But the Legislature should be granted the opportunity to complete"
"935"	"state/NN/br-b15/2065"	-0.000216647225543863	-0.000597278727565364	"state"	"NN"	NA	"A2"	"A"	NA	" hospitalization. The public should understand that whether they support a <font color=\"green\">state</font>  hospital or a VA hospital, the tax dollar has to"
"936"	"state/NN/br-b15/2108"	-0.000208105011892765	-0.000595162201342742	"state"	"NN"	NA	"A2"	"A"	NA	" VA hospital or the tax dollar is spent for the <font color=\"green\">state</font>  hospital. An adequate system of VA hospitals is better equipped"
"937"	"state/NN/br-b15/2128"	-0.000221564464155222	-0.000598993787232691	"state"	"NN"	NA	"A2"	"A"	NA	" better equipped to care for the veterans than any 50 <font color=\"green\">state</font>  hospitals. It seems that open season upon veterans' hospitalization is"
"938"	"state/NN/br-b15/2280"	-0.000225615362211278	-0.000593633163291157	"state"	"NN"	NA	"A1"	"A"	NA	" they supported the Eisenhower administration which will cost a small <font color=\"green\">state</font>  like ours approximately five million dollars( matched incidentally by a"
"939"	"state/NN/br-b16/1030"	-0.000203389157373335	-0.000591312271107447	"state"	"NN"	NA	"A3"	"A"	NA	" a member for more than 40 years, on the recent <font color=\"green\">state</font>  convention. I regret that Bertha Madeira[ today 's`` Voice''] obtained"
"940"	"state/NN/br-b16/117"	-0.000225568295132652	-0.000601549812810064	"state"	"NN"	NA	"A5"	"A"	NA	" our prestige and morale? If the President of the United <font color=\"green\">States</font>  really feels he won himself a`` lousy job'', then heaven"
"941"	"state/NN/br-b16/1654"	-0.000206723430636297	-0.000600249087777982	"state"	"NN"	NA	"A5"	"A"	NA	" burden on du Pont stockholders, in connection with the United <font color=\"green\">States</font>  Supreme court ruling that du Pont must divest itself of"
"942"	"state/NN/br-b17/1171"	-0.000224689144773458	-0.00059582026324808	"state"	"NN"	NA	"A3"	"A"	NA	" of the men in the toll booths on the Garden <font color=\"green\">State</font>  Parkway. Recently I traveled the parkway from East Orange to"
"943"	"state/NN/br-b17/201"	-0.000211852354531801	-0.000601976246941274	"state"	"NN"	NA	"A5"	"A"	NA	" nurses or city employes- but as citizens of the United <font color=\"green\">States</font> . Sir- I read of a man who felt he should"
"944"	"state/NN/br-b17/476"	-0.000214195297098328	-0.000605843107233491	"state"	"NN"	NA	"A5"	"A"	NA	" a separate political entity. It is high time the United <font color=\"green\">States</font>  began to realize that the God-given rights of men set"
"945"	"state/NN/br-b17/565"	-0.000210434741403772	-0.000601417408188611	"state"	"NN"	NA	"A5"	"A"	NA	" natural standards, they were justified in doing so. The United <font color=\"green\">States</font>  and the U. N. denounce their own principles when they"
"946"	"state/NN/br-b18/1111"	-0.000215672933892133	-0.000599751998533146	"state"	"NN"	NA	"A5"	"A"	NA	" the Connally amendment- an act which could expose the United <font color=\"green\">States</font>  to no practical risk yet would put an end to"
"947"	"state/NN/br-b18/1518"	-0.000209865028262031	-0.00059063958817452	"state"	"NN"	NA	"A3"	"A"	NA	" week, to the school. There is no charge and no <font color=\"green\">state</font>  aid. Kiwanis, American Legion and other groups donate small sums"
"948"	"state/NN/br-b18/35"	-0.000237135640765205	-0.000600854264003124	"state"	"NN"	NA	"A5"	"A"	NA	" make conventional warfare of the past a nullity. The United <font color=\"green\">States</font>  and Soviet Russia have enough nuclear weapons to destroy all"
"949"	"state/NN/br-b18/457"	-0.000192073719750932	-0.000604289880814735	"state"	"NN"	NA	"A5"	"A"	NA	" be guaranteed by the Big Four powers and the United <font color=\"green\">States</font> ? A united Germany, freed of militarism, might be the first"
"950"	"state/NN/br-b18/898"	-0.000228466921349302	-0.00059709170237082	"state"	"NN"	NA	"A5"	"A"	NA	" Court of Justice. The Connally amendment says that the United <font color=\"green\">States</font> , rather than the court, shall determine whether a matter is"
"951"	"state/NN/br-b18/919"	-0.000217208553889778	-0.00059701517411869	"state"	"NN"	NA	"A5"	"A"	NA	" matter is essentially within the domestic jurisdiction of the United <font color=\"green\">States</font>  in a case before the World Court to which the"
"952"	"state/NN/br-b18/931"	-0.000216571722410857	-0.000591925028325012	"state"	"NN"	NA	"A5"	"A"	NA	" a case before the World Court to which the United <font color=\"green\">States</font>  is a party. If the case is thus determined by"
"953"	"state/NN/br-b18/976"	-0.000229028690759901	-0.000592266207635873	"state"	"NN"	NA	"A5"	"A"	NA	" to the other party to a dispute with the United <font color=\"green\">States</font> , it also prevents us from using the court effectively. Yet"
"954"	"state/NN/br-b19/530"	-0.00021444039943166	-0.000590641520921659	"state"	"NN"	NA	"A5"	"A"	NA	" new boss of British Guiana, was educated in the United <font color=\"green\">States</font>  is no reason to think he is n't a Red"
"955"	"state/NN/br-b20/1056"	-0.000200976355255937	-0.000598884133544821	"state"	"NN"	"state_department%1:14:00::"	"C"	"C"	"H"	" which will bring down the wall and reunite the city. <font color=\"green\">State</font>  Department officials refusing to show their passes at the boundary"
"956"	"state/NN/br-b20/358"	-0.000214373619227512	-0.000605730762920228	"state"	"NN"	"united_states%1:14:00::"	"A5"	"A"	"G"	" seek a discontinuity in the arms policy of the United <font color=\"green\">States</font>  is the least risky path our government can take. His"
"957"	"state/NN/br-b20/64"	-0.000230683599051464	-0.000607560480857616	"state"	"NN"	"united_states%1:14:00::"	"A5"	"A"	"G"	" what we are getting. The biggest nuclear device the United <font color=\"green\">States</font>  has exploded measured some 15 megatons, although our B-52s are"
"958"	"state/NN/br-b21/1367"	-0.000207544986141418	-0.000597275688839854	"state"	"NN"	NA	"A5"	"A"	NA	" risk of health damage to some people in the United <font color=\"green\">States</font> ''. Then it added:`` It is not possible to determine how"
"959"	"state/NN/br-b21/152"	-0.000223984518961438	-0.000599378606336448	"state"	"NN"	NA	"A5"	"A"	NA	" for the hanging of every railroad president in the United <font color=\"green\">States</font> . But by comparison with the railroad, the motor car is"
"960"	"state/NN/br-b21/308"	-0.000193011247142283	-0.000603503928291689	"state"	"NN"	NA	"A2"	"A"	NA	" butchery be the signal for the arrest of the 50 <font color=\"green\">state</font>  highway commissioners. Then let the whole lot be hanged in"
"961"	"state/NN/br-b21/398"	-0.000214659223332751	-0.000606895787114267	"state"	"NN"	NA	"A5"	"A"	NA	" African nations as yet not quite convinced that the United <font color=\"green\">States</font>  is thoroughly civilized. The band should play the Rogues' March"
"962"	"state/NN/br-b21/944"	-0.0002305578487773	-0.000609992017320022	"state"	"NN"	NA	"A5"	"A"	NA	" human race. But the guilt is shared by the United <font color=\"green\">States</font> , Britain and France, the other members of the atomic club"
"963"	"state/NN/br-b22/1259"	-0.000230801186407805	-0.000593634048980911	"state"	"NN"	NA	"C"	"C"	NA	" stand. The public appeal by the new Vatican Secretary of <font color=\"green\">State</font> , Cardinal Cicognani, for renewed efforts toward Eastern and Western reunion"
"964"	"state/NN/br-b22/213"	-0.000227760635576512	-0.000595232136173466	"state"	"NN"	NA	"A5"	"A"	NA	" would prove viable has been shaken. Once again, the United <font color=\"green\">States</font>  must choose. And once again, the choices are much the"
"965"	"state/NN/br-b22/537"	-0.000205697765571068	-0.00059181255449294	"state"	"NN"	NA	"A5"	"A"	NA	" world opinion, he argued that the responsibility of the United <font color=\"green\">States</font>  is`` to do, confidently and firmly, not what is popular"
"966"	"state/NN/br-b22/97"	-0.00021246839496033	-0.000607771201559361	"state"	"NN"	NA	"A5"	"A"	NA	" obvious- during the mid to late' 50 's- the United <font color=\"green\">States</font>  appeared to have three choices. It could have unilaterally abandoned"
"967"	"state/NN/br-b23/1010"	-0.0002201000043785	-0.000608701341742137	"state"	"NN"	NA	"B"	"B"	NA	" is Tibet. Tibet has historically served China as a buffer <font color=\"green\">state</font> . A friendly state, sometimes only semi-independent, but never hostile. China"
"968"	"state/NN/br-b23/1014"	-0.000207989366868377	-0.00060721967962293	"state"	"NN"	NA	"B"	"B"	NA	" has historically served China as a buffer state. A friendly <font color=\"green\">state</font> , sometimes only semi-independent, but never hostile. China never tried to"
"969"	"state/NN/br-b23/1096"	-0.000202741336545661	-0.000587286148737557	"state"	"NN"	NA	"D"	"D"	NA	" military, are doing much to keep China in a heightening <font color=\"green\">state</font>  of tension. The imposition of yet another pressure, a strong"
"970"	"state/NN/br-b23/1580"	-0.000216400546413864	-0.000606768255892291	"state"	"NN"	NA	"A5"	"A"	NA	" had gone shockingly wrong with American foreign policy. The United <font color=\"green\">States</font>  was engaged in a military attack on a peaceful, orderly"
"971"	"state/NN/br-b24/1716"	-0.000227147934348341	-0.000597329873941971	"state"	"NN"	NA	"D"	"D"	NA	" Oskar Kokoschka, is widely known in the U. S.. This <font color=\"green\">state</font>  of unawareness may not last much longer. For ten years"
"972"	"state/NN/br-b24/2301"	-0.00022784412138584	-0.000600742090069052	"state"	"NN"	NA	"D"	"D"	NA	" most was the female body, which he painted in every <font color=\"green\">state</font> - naked, half-dressed, muffled to the ears, sitting primly in a"
"973"	"state/NN/br-b25/1008"	-0.000212797953579379	-0.000599579073726755	"state"	"NN"	NA	"D"	"D"	NA	" line of peaceful coexistence, reducing this concept merely to the <font color=\"green\">state</font>  of peace or rather, the absence of war at a"
"974"	"state/NN/br-b25/1961"	-0.000217977934882875	-0.000603015732518323	"state"	"NN"	NA	"A5"	"A"	NA	" this is a serious business. They feel that the United <font color=\"green\">States</font>  is engaged in a life-and-death struggle with communism for survival"
"975"	"state/NN/br-b25/404"	-0.00023781583258969	-0.000599634017006779	"state"	"NN"	NA	"A2"	"A"	NA	" system and replace it by uniformly wage-earning sovkhozes, i. e., <font color=\"green\">state</font>  farms( which were, moreover, to be progressively`` urbanized'')? As we"
"976"	"state/NN/br-b25/497"	-0.0002115260391999	-0.000605338596192705	"state"	"NN"	NA	"A2"	"A"	NA	" let the latter be turned into something increasingly like a <font color=\"green\">state</font>  farm. If one follows the reports of the Congress, one"
"977"	"state/NN/br-b25/593"	-0.000215242155139555	-0.000606605029654525	"state"	"NN"	NA	"C"	"C"	NA	" other'' 50 per cent of the nation from that`` welfare <font color=\"green\">state</font> '' which the Soviet Union so greatly prides itself on being"
"978"	"state/NN/br-b25/842"	-0.000216340141727181	-0.000596598817703051	"state"	"NN"	NA	"C"	"C"	NA	" against all the more popular features of the Khrushchev`` welfare <font color=\"green\">state</font> ''. The trouble with all these doctrinal quarrels is that we"
"979"	"state/NN/br-b26/846"	-0.0286622363039077	-0.145568638679654	"state"	"NN"	NA	"A5"	"A"	NA	" to this dilemma is not the incorporation of the United <font color=\"green\">States</font>  into an Atlantic Community or`` economic empire'', but merely what"
"980"	"state/NN/br-b27/1479"	-0.000228280354845283	-0.000599441668602697	"state"	"NN"	NA	"A5"	"A"	NA	" and its teaching. Four of us here in the United <font color=\"green\">States</font>  attended, first as students, then as instructors, almost every one"
