id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
state/NN/br-j38/388	-0.00173666734671816	-0.00278206697880813	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-j38/769	-0.00175445777755039	-0.00279323090320312	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-j41/109	-0.00173954363818366	-0.00279616774721649	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j42/1082	-0.00174392016941584	-0.00280186611235903	state	NN	state%1:14:00::	C	C	D	 <font color="green"></font> 
state/NN/br-j42/1184	-0.00174691448639863	-0.00280223811196064	state	NN	state%1:14:00::	B	B	D	 <font color="green"></font> 
state/NN/br-j42/2015	-0.00174640384796944	-0.00279979600748016	state	NN	state%1:14:00::	B	B	D	 <font color="green"></font> 
state/NN/br-j42/2212	-0.00173674785330606	-0.00278528436611758	state	NN	state%1:14:00::	B	B	D	 <font color="green"></font> 
state/NN/br-j42/301	-0.00173985551135501	-0.00278234855834897	state	NN	state%1:14:00::	B	B	D	 <font color="green"></font> 
state/NN/br-j42/777	-0.00174246294518804	-0.00279119740370667	state	NN	state%1:14:00::	B	B	D	 <font color="green"></font> 
state/NN/br-j42/879	-0.00173601153159318	-0.00278195442691316	state	NN	state%1:14:00::	C	C	D	 <font color="green"></font> 
state/NN/br-j42/964	-0.00174362769514374	-0.00278232469796699	state	NN	state%1:14:00::	C	C	D	 <font color="green"></font> 
state/NN/br-j52/965	-0.00174686895854454	-0.00280469883892073	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j58/1974	-0.0017373764016554	-0.00278679308086554	state	NN	state%1:15:01::	B	B	A	 <font color="green"></font> 
state/NN/br-j58/320	-0.001722016000528	-0.00279986553334903	state	NN	state%1:15:01::	A1	A	A	 <font color="green"></font> 
state/NN/br-j58/515	-0.0017318011181625	-0.00278518761206522	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-j58/721	-0.00174751388415635	-0.00280519743842171	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-j58/759	-0.00174629589802952	-0.00280127848461337	state	NN	state%1:15:01::	A3	A	A	 <font color="green"></font> 
state/NN/br-j58/87	-0.00174305166691549	-0.00279255861006308	state	NN	state_government%1:14:00::	A3	A	J	 <font color="green"></font> 
state/NN/br-k03/2239	-0.00174352848797276	-0.00280252664905144	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-k10/1990	-0.00172973254944676	-0.002798289486269	state	NN	state%1:14:01::	B	B	C	 <font color="green"></font> 
state/NN/br-k15/210	-0.00174680340954924	-0.00279207583513889	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-k27/1154	-0.0017444959068187	-0.00280072889141843	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-l01/1511	-0.00172385687082285	-0.00279916165382412	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-l16/552	-0.00174309285599751	-0.00278093782255031	state	NN	state_department%1:14:00::	C	C	H	 <font color="green"></font> 
state/NN/br-m01/1641	-0.00174446736423697	-0.00280005025758856	state	NN	president_of_the_united_states%1:18:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-m03/1014	-0.00174769939127479	-0.0027954892028408	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-n06/1235	-0.00174923436359174	-0.00279055686083733	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-n06/4	-0.00174564484466144	-0.00279487436505589	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-n11/1961	-0.00175121035902896	-0.00279619195028102	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-n11/729	-0.00173952591067478	-0.00279492594988877	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-p05/1180	-0.00173923387571064	-0.00279718385918782	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-p07/998	-0.00172597633870098	-0.00279794719242722	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-r09/608	-0.00174214470355956	-0.00278326456587355	state	NN	state%1:15:01::	A2	A	A	 <font color="green"></font> 
state/NNP/br-a01/1035	-0.00246007974634208	-0.0300480871697512	state	NNP	person%1:03:00::	A3	A	H	 <font color="green"></font> 
state/NNP/br-a01/352	-0.158794938263234	-0.0789022752821779	state	NNP	group%1:03:00::	A3	A	C	 <font color="green"></font> 
state/NNP/br-a01/392	0.518941196272967	-0.302769680878814	state	NNP	group%1:03:00::	A3	A	C	 <font color="green"></font> 
state/NNP/br-a02/1194	-0.30130225287895	-0.129627736635227	state	NNP	group%1:03:00::	C	C	C	 <font color="green"></font> 
state/NNP/br-a02/1860	-0.0677506947743002	0.0788041630568241	state	NNP	group%1:03:00::	A2	A	C	 <font color="green"></font> 
state/NNP/br-a02/1877	-0.306491154164175	0.173675530285464	state	NNP	group%1:03:00::	A2	A	C	 <font color="green"></font> 
state/NNP/br-a02/793	-0.105780133592708	0.164746434677254	state	NNP	group%1:03:00::	A3	A	C	 <font color="green"></font> 
state/NNP/br-a06/128	-0.231173072214426	-0.144263830161756	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-a06/2141	-0.0385760713296685	-0.0316091473480288	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-a06/422	-0.305176923792184	-0.0568347446537462	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a07/149	-0.265906779223638	0.200112524553024	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a12/156	-0.0885461465474869	0.0579255400041286	state	NNP	group%1:03:00::	A5	A	C	 <font color="green"></font> 
state/NNP/br-a12/1811	-0.293982716014802	0.00844338655635308	state	NNP	group%1:03:00::	A	A	C	 <font color="green"></font> 
state/NNP/br-a12/777	-0.0231393918467921	0.27795413885717	state	NNP	group%1:03:00::	A5	A	C	 <font color="green"></font> 
state/NNP/br-a12/821	0.213550373927227	0.283452895769624	state	NNP	group%1:03:00::	A5	A	C	 <font color="green"></font> 
state/NNP/br-a14/1200	-0.223198329165955	-0.0229702990694614	state	NNP	NA	A5	A	NA	 <font color="green"></font> 
state/NNP/br-a17/1758	-0.00346618574899576	-0.0434881941305393	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a17/2060	0.217788175828737	0.390821597491506	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a18/1949	0.293983947405528	-0.115760925378211	state	NNP	NA	NA	NA	NA	 <font color="green"></font> 
state/NNP/br-a19/1333	0.322459045210732	-0.076411487598509	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a21/242	0.35703903793297	0.127647409596262	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a22/538	-0.0723882771972379	0.207790723664666	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-a23/1258	-0.0285273043602127	-0.327680086837256	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a26/1076	0.0855101790432879	-0.169535258434746	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a28/1967	-0.0155438209131897	-0.0257342597667046	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-a30/456	0.364977669056891	0.0527512049695917	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a40/1740	0.334266682593772	-0.121596042150246	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a43/66	-0.19294229970467	-0.191459185077185	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-a43/728	-0.0668527014036397	-0.360651154773248	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-a44/1069	-0.248427495013471	0.0329493335052565	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-a44/278	0.364082262441977	-0.0335240150366961	state	NNP	NA	A5	A	NA	 <font color="green"></font> 
state/NNP/br-a44/346	0.129853516887107	0.138662133133527	state	NNP	NA	A5	A	NA	 <font color="green"></font> 
state/NNP/br-a44/650	-0.387585168497859	0.0227958776943362	state	NNP	NA	A5	A	NA	 <font color="green"></font> 
state/NNP/br-b01/1166	0.0500806943465534	0.317431992339722	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-b14/1767	-0.244224398146473	0.228878640479294	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-b15/365	-0.02993814047774	-0.0043257217569075	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-c11/589	0.350758104647081	-0.0731851991881869	state	NNP	NA	B	B	NA	 <font color="green"></font> 
state/NNP/br-d10/1491	-0.212604849136636	0.143324346560879	state	NNP	NA	B	B	NA	 <font color="green"></font> 
state/NNP/br-d13/2056	-0.0293130746221352	-0.04568011139972	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-e06/1531	0.177837009060947	0.0930870268636043	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-e12/1751	0.246470004905214	0.137289657202729	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-f05/1004	-0.215128485320653	0.101187221501494	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-f05/568	-0.240072752501702	-0.0907946911432416	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-f24/1708	0.441375427407894	0.10757355303179	state	NNP	group%1:03:00::	A5	A	C	 <font color="green"></font> 
state/NNP/br-g02/719	0.210164305057081	0.423528303404408	state	NNP	NA	B	B	NA	 <font color="green"></font> 
state/NNP/br-g06/699	0.209373595856281	-0.195125864314644	state	NNP	NA	B	B	NA	 <font color="green"></font> 
state/NNP/br-g07/30	-0.0256290311857278	0.0940983483948582	state	NNP	NA	A5	A	NA	 <font color="green"></font> 
state/NNP/br-h03/1055	0.222668725042404	0.257960776833526	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h03/1942	0.39052229488311	-0.00987449805724384	state	NNP	NA	B	B	NA	 <font color="green"></font> 
state/NNP/br-h03/276	-0.22829378377695	0.268756277167794	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h03/945	0.13250573367907	0.157499474212595	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h05/1048	-0.357918106580254	0.133805869980927	state	NNP	NA	A1	A	NA	 <font color="green"></font> 
state/NNP/br-h05/1070	-0.128129147736055	-0.317716307557822	state	NNP	NA	A4	A	NA	 <font color="green"></font> 
state/NNP/br-h05/1109	-0.0669738086013648	0.31396244402424	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-h06/1208	0.0224951216320788	-0.356655430251877	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-h06/1496	0.273631703917765	-0.00356461967799616	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/1102	-0.387838607075715	0.118834859228295	state	NNP	NA	A3	A	NA	 <font color="green"></font> 
state/NNP/br-h08/1124	-0.162968696925566	0.0533018397853066	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/1197	-0.0532915117845384	-0.138960232276268	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/1355	-0.370613491033348	0.0376029463817897	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/1694	0.119442530428511	-0.116555122595808	state	NNP	NA	A2	A	NA	 <font color="green"></font> 
state/NNP/br-h08/1722	-0.0256512363845116	-0.0635368541717896	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/193	-0.0369448941680081	-0.024559611157849	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/2215	0.182279098216854	0.360196070573628	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/293	0.0150456983099299	0.150066366924131	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/547	-0.145068909501438	-0.265158200359923	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/608	0.023988979294645	-0.320034834434239	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h08/888	0.151025608874578	0.0628339633398848	state	NNP	NA	A	A	NA	 <font color="green"></font> 
state/NNP/br-h17/2502	-0.0983620621435716	-0.152292067372911	state	NNP	NA	A5	A	NA	 <font color="green"></font> 
state/NNP/br-j10/2120	-0.0042039452653098	-0.0867900257112752	state	NNP	location%1:03:00::	A	A	A	 <font color="green"></font> 
state/NNP/br-k03/1304	0.227427862684032	-0.289362048653143	state	NNP	group%1:03:00::	A2	A	C	 <font color="green"></font> 
state/NNP/br-k15/1529	0.176872288975294	0.0531614429525004	state	NNP	group%1:03:00::	A3	A	C	 <font color="green"></font> 
state/NNPS/br-d08/142	-0.0172176124153232	-0.173046868033955	state	NNPS	NA	B	B	NA	 <font color="green"></font> 
state/NNPS/br-g10/1157	0.101618598099713	0.151794858524485	state	NNPS	NA	A5	A	NA	 <font color="green"></font> 
state/NNPS/br-g10/1255	0.198655645401602	-0.15169405003233	state	NNPS	NA	A	A	NA	 <font color="green"></font> 
state/NNPS/br-g10/1505	0.199000446095611	0.306681927900602	state	NNPS	NA	A	A	NA	 <font color="green"></font> 
state/NNPS/br-g10/305	0.116728834236262	0.270716380156362	state	NNPS	NA	A	A	NA	 <font color="green"></font> 
state/NNPS/br-h04/440	-0.205722173061404	0.21190828682572	state	NNPS	NA	A1	A	NA	 <font color="green"></font> 
state/NNPS/br-l03/126	0.0586449120959232	-0.0991602751327481	state	NNPS	NA	A5	A	NA	 <font color="green"></font> 
state/NNPS/br-l03/1478	0.157621225520563	-0.0321696117237021	state	NNPS	NA	A5	A	NA	 <font color="green"></font> 
state/NNPS/br-p05/410	-0.0410426727041034	-0.0504888426026239	state	NNPS	NA	A5	A	NA	 <font color="green"></font> 
state/NNS/br-a04/2052	-0.00174181079186564	-0.00279870491381614	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-a04/2103	-0.00174814007753858	-0.00280078156703823	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-a08/246	-0.00174693890263067	-0.00280492156259633	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-a08/635	-0.00174662701452863	-0.00279475631317113	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-a08/649	-0.00173906682309752	-0.00278463200311202	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-a08/661	-0.00173648027476656	-0.00278252605323376	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-a19/91	-0.0017333316294782	-0.00279549427535228	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-a26/1320	-0.00173978909146038	-0.00278561065585305	state	NNS	NA	A4	A	NA	 <font color="green"></font> 
state/NNS/br-a26/1671	-0.00174644086375924	-0.00279145256685389	state	NNS	NA	A4	A	NA	 <font color="green"></font> 
state/NNS/br-a28/397	-0.00174108100496175	-0.00279878116175901	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-a41/1146	-0.00174732658816297	-0.00280399624187258	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-b02/2106	-0.00174899698291018	-0.00280137892205713	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-b16/2116	-0.00173798242220218	-0.00279238404289903	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-b18/504	-0.00174227717091753	-0.00278693801583123	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-b18/688	-0.00173657104102103	-0.00279151763478255	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-b26/1852	-0.00174340833023002	-0.00278719967914367	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-c12/229	-0.00172851177693737	-0.00279948724937065	state	NNS	NA	A4	A	NA	 <font color="green"></font> 
state/NNS/br-c15/2446	-0.00173768660723307	-0.00279704487152418	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-d12/1639	-0.00173529162848034	-0.00279605919438947	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-e06/1549	-0.00172653936662349	-0.00279831477605522	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-e06/1570	-0.00173830431008581	-0.00279398449397626	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-e06/1593	-0.0017375454240798	-0.00279031605976288	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-e12/113	-0.00173939152369467	-0.00279048155913412	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-e18/1204	-0.00174606303861939	-0.00280241305924236	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-g08/986	-0.00174120257392035	-0.00279736224743261	state	NNS	NA	A4	A	NA	 <font color="green"></font> 
state/NNS/br-g10/1053	-0.00173252797127243	-0.00279687260831587	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-g10/1304	-0.0017436266933411	-0.00279874439558447	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-g10/1341	-0.00172513524708291	-0.0027996268484786	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-g10/1353	-0.00174416965592693	-0.0027813537676209	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-g10/1482	-0.00175318831950024	-0.00279598437431147	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-g10/1587	-0.00174302182139237	-0.00278809677109089	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-g10/1726	-0.00174716864648119	-0.00279357447578446	state	NNS	NA	C	C	NA	 <font color="green"></font> 
state/NNS/br-g10/341	-0.00174368300673793	-0.00278709985263244	state	NNS	NA	B	B	NA	 <font color="green"></font> 
state/NNS/br-h04/397	-0.00173370279142146	-0.00279567278358414	state	NNS	NA	A4	A	NA	 <font color="green"></font> 
state/NNS/br-h04/463	-0.00173759487330935	-0.00279571901811632	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-h04/482	-0.001748090408146	-0.00280191980361604	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-h04/502	-0.00175040657455115	-0.00279228536573852	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-h04/632	-0.00174679566642963	-0.00280228180438625	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-h05/409	-0.00174796007086707	-0.00280335646647304	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-h07/173	-0.00172986323196289	-0.00279983786823038	state	NNS	NA	A	A	NA	 <font color="green"></font> 
state/NNS/br-h07/190	-0.00174992695113411	-0.00280193478249366	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-h07/241	-0.0017378689104136	-0.00278204287246489	state	NNS	NA	A1	A	NA	 <font color="green"></font> 
state/NNS/br-h07/303	-0.00174715901720569	-0.00280004691965486	state	NNS	NA	A	A	NA	 <font color="green"></font> 
