pmi	cw
1.2960622	referendum/noun
0.7237074	regeer/adj
0.60371596	regelmaat/noun
1.3656396	regelrecht/adj
0.0517527	regen/verb
5.4641666	regen_bui_DIM/noun
4.227926	regen_vlaag/noun
1.7924184	regenwoud/noun
1.129725	regering_Bush/noun
0.91734236	regering_leider/noun
6.620283	reggaenummer/noun
4.396418	regie_assistent/noun
2.7027614	regiment/noun
0.4070173	registreer/verb
2.640427	reglementair/adj
0.0050567714	regulier/adj
0.3708405	reik/verb
1.9025358	reis/adj
0.0575643	reis/verb
6.5056205	reis_aan/verb
2.963213	reis_boek/noun
3.1277485	reis_document/noun
1.7260419	reis_rond/verb
2.506923	reisgids/noun
0.772903	reiziger/noun
0.8585328	reken/verb
0.9887032	reken_in/verb
5.097687	reken_les/noun
0.45291382	rel/noun
0.028876748	relatief/adj
0.48030818	relevant/adj
0.031408306	religie/noun
0.3795916	religieus/adj
1.5606502	relschopper/noun
0.86913586	rem/verb
1.4310328	rem_af/verb
1.0959481	remise/noun
2.1266367	ren/verb
3.5695498	ren_af/verb
2.6094728	ren_op/verb
3.3950725	ren_uit/verb
4.5591154	rente_angst/noun
1.3136015	rentree/noun
0.5856855	rep/verb
3.0578842	repercussie/noun
4.267574	repertorium/noun
2.591544	repliek/noun
1.1467177	reporter/noun
0.99009377	representatief/adj
1.9924285	republikein/noun
0.101749666	reserve/noun
0.29574436	reserveer/verb
0.5402646	resoluut/adj
3.823458	resort/noun
4.682416	respectabiliteit/noun
3.3961875	ressentiment/noun
0.17640473	rest/verb
2.2038665	restaurateur/noun
0.14741719	resulteer/verb
0.6619311	reus/noun
1.7032402	reuze/adj
1.034576	revalidatie/noun
0.5558355	revolutionair/adj
0.7399919	richt_aan/verb
0.73765975	richting/prep
0.16057637	richtlijn/noun
0.9907982	ridder/noun
1.8349161	riem/noun
2.2472928	rieten/adj
0.60092866	rij/noun
0.84479624	rij_DIM/noun
3.6837456	rij_aan/adj
1.3019344	rij_binnen/verb
1.1041638	rij_door/verb
1.1336654	rij_op/verb
1.2976724	rij_rond/verb
3.26825	rijk_gevuld/adj
0.5862115	rijkswachter/noun
2.387261	rijs/adj
2.179448	rijs_op/verb
1.413482	rit_DIM/noun
2.2639341	ritme/noun
1.1769962	ritmisch/adj
0.8187251	rivier/noun
2.12913	rock-'n-roll/noun
0.31792974	rock/noun
5.8000507	rock_musical/noun
1.1257231	roei_uit/verb
0.75478214	roep/noun
3.002318	roep_aan/verb
1.0359266	roet/noun
2.074506	rok_DIM/noun
1.6053892	rol_DIM/noun
3.100957	rol_bezetting/noun
1.8734838	rol_luik/noun
1.0578599	rol_op/verb
4.6817436	rol_schaatser/noun
1.9204829	rol_stoel_gebruiker/noun
1.8035883	romance/noun
1.3258286	rommel/noun
2.9282546	rommel_DIM/noun
1.1309595	rommelig/adj
0.3478583	rond/adj
1.1196548	rond/part
0.5438048	rond/prep
0.38347188	rond_af/verb
2.093681	rond_rit/noun
0.9132119	ronde/noun
0.82624453	ronde_DIM/noun
0.15602265	ronduit/adv
6.2179384	rood-geel_zwart/adj
1.8122104	rood-groen/adj
0.52152103	rood/adj
5.4337516	rood_huid/noun
5.40979	rood_rood/adj
2.1476038	rood_wit/adj
2.3104882	roof_vogel/noun
0.47816223	rook/verb
1.9899192	rooms/adj
2.2379062	ros/adj
3.3530624	ros/noun
0.4165	rose/adj
2.2444675	rosé/noun
0.83289874	rot/adj
4.3734283	rot_tekening/noun
3.1522138	routineus/adj
1.7876798	routinier/noun
2.3114934	rover/noun
3.5996306	rozenkrans/noun
2.3172925	ruchtbaarheid/noun
1.7582998	rue/noun
1.7546378	rugzak/noun
4.5360346	rugzak_toerist/noun
4.376397	ruil_verhouding/noun
0.55809146	ruim/verb
0.07271385	ruim_op/verb
0.5784389	ruimschoots/adj
6.975624	ruimte_monster/noun
0.1133335	ruit/noun
0.95254785	ruiter/noun
3.0441906	ruiter_sport/noun
2.7286856	ruk/noun
2.2225513	ruk_aan/verb
2.817818	ruk_op/adj
1.8457516	ruk_op/verb
0.7003474	ruk_uit/verb
1.3300358	run/noun
0.5726682	run/verb
1.4473597	running/noun
0.57485735	rustig/adj
0.8341675	ruw/adj
0.917623	s/noun
2.6963687	sabel_neer/verb
4.7427464	salon_tafel_DIM/noun
5.5760846	salon_tafel_boek/noun
4.675041	samen_troep/noun
5.3041506	samengetroept/noun
0.83917934	samenhang/noun
0.89480644	samenvatting/noun
0.5820779	samenwerkingsverband/noun
3.3146298	sapiens/noun
4.024889	sardines/noun
1.1763294	satire/noun
2.9029572	scenaristen/noun
1.0332681	schaap/noun
0.12491193	schaars/adj
3.0204139	schaats_baan/noun
1.0867877	schaduw/noun
0.16198902	schaf_aan/verb
1.1575809	schakel/verb
1.9043851	schakel_over/verb
0.16509214	schakel_uit/verb
1.6391443	schaker/noun
2.1245317	schamper/adj
5.422404	schandaal_boek/noun
0.9305082	schandalig/adj
1.1176909	schap/noun
2.3570442	schare/noun
0.045070667	schat_in/verb
2.6138	schater/verb
2.9708395	scheep_in/verb
3.109589	scheer/verb
2.6137152	scheermes_DIM/noun
0.32418573	scheid/verb
0.4605855	scheidsrechter/noun
2.0559351	scheld_woord/noun
1.6719875	schelp/noun
1.5557088	schema/noun
0.52829534	scherp/adj
0.72107756	scherp/noun
2.9084225	scherp/verb
1.5499254	scherp_aan/verb
3.2695599	schertsend/adj
0.43184173	schets/verb
1.5491285	scheur/verb
1.8604286	schier/adv
2.890096	schiet/adj
0.64071035	schiet/verb
0.6444663	schiet_neer/verb
3.5424974	schiftingen/noun
6.1751184	schijn_kandidatuur/noun
0.57410496	schijnbaar/adj
0.5965077	schilder/noun
0.81395274	schilder_af/verb
1.7054662	schimmig/adj
0.49321014	schitter/verb
4.8176794	schlagerzanger/noun
0.0074292966	schoen/noun
5.40979	schoenpoetsers/noun
4.1491	schokschouder/verb
3.1193252	schol/noun
2.5820396	scholier/noun
5.9040403	scholiertjes/noun
4.1746907	school_raad/noun
3.6919599	school_uniform/noun
0.2349629	schooljaar/noun
2.2834203	schoolverlater/noun
0.22562264	schoon/adj
2.8287926	schoon_maker/noun
0.18749353	schoot/noun
2.5729783	schor/adj
0.35412967	schotel_voor/verb
2.3375351	schouder_blessure/noun
2.7329552	schouw_aan/verb
2.4523873	schouwspel/noun
2.1515326	schraap/verb
3.0533867	schram/noun
0.85090667	schreeuw/verb
1.5612437	schrift/noun
3.1654124	schrijf_tafel/noun
0.09479474	schrijf_toe/verb
0.48856938	schrijnend/adj
0.7817018	schrijven/noun
1.0273672	schrik/noun
2.3842149	schrik_beeld/noun
1.632174	schuchter/adj
1.2291653	schud_af/verb
0.11979154	schuif/verb
3.3333123	schuif_DIM/noun
1.640632	schuif_aan/verb
3.0387135	schuif_weg/verb
2.8469317	schuifel/verb
5.155385	schuil/adj
3.4742796	schuim/verb
2.6738138	schuim_af/verb
2.7317107	schuit_DIM/noun
3.1899204	schuldbewust/adj
0.70570743	schuldeiser/noun
1.6638148	schuldenlast/noun
2.182095	schuur/verb
0.864482	scout/noun
0.0028272835	scène/noun
0.1591511	se/adv
1.8184772	seconde/noun
1.1087973	secretariaat/noun
5.231655	secrets/noun
0.31571496	sedert/prep
3.9574783	seizoen_prestatie/noun
4.454707	seizoen_tijd/noun
0.6599888	seks/noun
3.1462584	seks_industrie/noun
3.9493625	seks_shop/noun
3.0248933	seks_symbool/noun
5.0665755	seks_toerist/noun
3.2769594	seksistische/adj
1.5745395	select/adj
1.9921849	selectief/adj
3.558772	semi_klassieker/noun
1.5332352	senaat/noun
0.5567264	senator/noun
1.7845367	senior/noun
0.8187581	sensatie/noun
4.4579277	sensatie_krant/noun
1.5836949	sensueel/adj
0.73615426	sentiment/noun
1.7602537	sergeant/noun
1.2678002	serie/noun
6.1169624	sertão/noun
2.6511383	servers/noun
0.7321435	sessie/noun
0.70064867	sexy/adj
1.7039245	sfeervol/adj
1.4556309	shock/noun
3.8600368	shop_pers/noun
3.9454904	shoppingcenter/noun
0.7419326	sier/verb
2.0123134	sierlijk/adj
0.9830435	sigaar/noun
2.309547	sigaret_DIM/noun
0.64025074	signaleer/verb
0.5037869	simpel/adj
0.013538458	single/noun
1.5073951	sirene/noun
4.9028716	sjacheraars/noun
1.4717027	sjeik/noun
2.7137897	sjok/verb
1.6384386	skater/noun
3.2346268	skeelers/noun
3.322602	skinhead/noun
5.0587015	skins/noun
1.7374107	skiër/noun
0.094789416	sla/verb
2.0441282	sla_af/verb
1.8203306	sla_dood/verb
2.6291382	sla_na/verb
1.770007	sla_neer/verb
1.9788173	sla_open/verb
1.6220455	sla_over/verb
1.5659592	sla_terug/verb
0.7249927	sla_toe/verb
2.6484497	sla_weg/verb
2.7449603	slaaf/noun
0.08302531	slaap/verb
5.5893297	slaap_mat_DIM/noun
1.1344205	slachthuis/noun
1.6686443	slag_kracht/noun
3.3470256	slag_orde/noun
4.5007677	slager_vrouw/noun
1.2245976	slagveld/noun
2.0367951	slalom/noun
6.2179384	slands/det
0.26359987	slap/adj
6.35147	slasherfilm/noun
1.1207432	slavernij/noun
2.6892369	slecht/verb
3.3343606	slechteriken/noun
0.28840402	slechts/adv
0.7284542	sleep/verb
4.6717067	sleep_op/verb
3.3038342	slenter/verb
1.2054714	sleur_mee/verb
3.5822349	slipstream/noun
3.5668995	sloebers/noun
2.8383265	sloep/noun
1.5246142	slok_op/verb
2.453618	sloof_uit/verb
1.3450338	sloot/noun
1.347212	slop/noun
2.7749195	slot_accoord/noun
4.3863573	slot_meter/noun
0.14507748	slotte/adv
1.0096996	sluip/verb
1.1815745	sluis/noun
0.36527804	sluit_aan/verb
0.058924478	sluit_af/verb
4.80163	slurp/adj
2.83705	smacht/adj
2.7901194	smacht/verb
0.57018626	smal/adj
3.493154	smeedijzeren/adj
1.5690504	smeek/verb
1.5530852	smeer/verb
1.109515	smelt/verb
1.1311718	smijt/verb
6.601764	smijt_toe/verb
1.5754122	sms/noun
3.8857944	snak/adj
3.775048	snaken/noun
0.6992438	snap/verb
3.2885797	snap_shot/noun
3.1817842	sneeuw_onder/verb
6.4255776	sneeuw_piste/noun
0.39387533	snel/adj
2.1281354	snel/verb
4.5437665	snel_aan/verb
2.7473803	snel_recht/noun
4.233065	snel_toe/verb
1.3652593	snelheid/noun
1.7787367	sneuvel/verb
1.1217755	snijd_aan/verb
3.525425	snijd_uit/verb
3.0213082	snik/adj
2.8860688	snikheet/adj
6.193246	snoep_kraam/noun
4.0848823	snuif/adj
4.3514385	sociaal-psycholoog/noun
0.37929726	soep/noun
1.4427618	soepel/adj
2.780831	soepelheid/noun
1.8241067	soeverein/adj
4.496847	soeverein/noun
2.0296102	sollicitatie/noun
1.5075077	som_op/verb
0.15655066	sommig/adj
0.12807892	soms/adv
1.0802667	sopraan/noun
3.7942424	sound_check/noun
1.2031658	soundtrack/noun
2.9555242	souplesse/noun
3.321336	souvenir_winkel/noun
5.18442	souvenir_winkel_DIM/noun
0.37665647	sowieso/adv
2.3017366	spaarpot/noun
0.1888695	span_aan/verb
0.66776854	spandoek/noun
0.3946221	spannend/adj
0.47309995	spanning/noun
0.3679024	specialiseer/verb
0.054419648	specialist/noun
4.177733	specialiste/noun
0.909516	specialiteit/noun
0.029805811	specifiek/adj
4.622346	specifieker/noun
0.37112936	spectaculair/adj
0.8568223	speech/noun
1.1487198	speel/adj
3.3557374	speel_kaart/noun
1.0679579	speel_plaats/noun
2.152819	speel_toe/verb
0.18497206	speel_uit/verb
2.1920846	speelbal/noun
0.4968175	speelgoed/noun
0.58072984	speels/adj
0.061780706	speelster/noun
3.4616935	speen/verb
3.9745312	speer/noun
1.581845	speerpunt/noun
4.693922	speerwerpen/verb
2.8196619	speler_bus/noun
2.9935777	speler_makelaar/noun
2.8082356	spiegel_DIM/noun
0.5254381	spier/noun
5.3104362	spijsvertering_kanaal/noun
1.7522099	spijt/prep
4.8601723	spikes/noun
3.1273222	spiksplinternieuw/adj
4.5567384	spil_ziek/adj
1.2286757	spin/noun
1.8633953	spin/verb
3.5403473	spin_doctor/noun
3.2562153	spin_web/noun
4.8577633	spoel_over/verb
0.86744374	sponsor/verb
1.4404969	spook/noun
1.6478126	spook/verb
3.0504875	spook_beeld/noun
0.27788365	spoor/noun
0.73438704	sport/verb
4.4111876	sport_commissie/noun
1.8117528	sport_complex/noun
5.2246866	sport_duiker/noun
2.8498886	sport_liefhebber/noun
1.9776464	sport_park/noun
4.1134233	sport_schuur/noun
6.2368665	sportleven/noun
3.6593795	spraak_technologie_bedrijf/noun
3.0239959	spraakzaam/adj
2.350782	spreek_mee/verb
0.35623556	spreek_tegen/verb
3.1955338	spreekkamer/noun
1.233861	spreiding/noun
2.096106	spring/verb
4.367026	spring_heen/verb
5.5976977	spring_nummer/noun
2.2246811	spring_op/verb
1.9079785	springlevend/adj
4.2384467	sprinkhaan/noun
3.0769818	sprint/noun
2.6799726	sprint/verb
4.470915	sprint_kampioen/noun
4.0845118	sprint_nummer/noun
0.60442257	sprinter/noun
3.3999133	sprintster/noun
1.1775825	sprokkel/verb
1.5705996	sprong/noun
3.1789372	sprong_DIM/noun
0.32099918	sprookje/noun
0.71575373	spul/noun
2.3073695	spurt/noun
6.480928	spurt_kampioen/noun
2.4760365	spuw_uit/verb
0.262129	sta/verb
1.302759	sta_aan/verb
0.09100779	sta_bij/verb
1.2642703	sta_klaar/verb
0.6280403	sta_op/verb
1.1016926	sta_open/verb
0.80577165	sta_stil/verb
0.06139315	sta_vast/verb
0.2638918	staak/verb
0.6625955	staar/verb
0.71225125	staart/noun
0.6699503	staat/adj
1.0445467	staatsgreep/noun
2.1745033	staatsrechtelijk/adj
0.40884236	stad/noun
0.835323	stad_DIM/noun
2.6822464	stad_bus/noun
1.7239325	stad_centrum/noun
3.9381104	stad_gedeelte/noun
1.5044184	stad_genoot/noun
2.3987849	stad_kern/noun
5.093618	stad_marathon/noun
0.89165634	stadion/noun
2.8697903	stads/adj
3.130596	stadsmens/noun
0.754749	staf/noun
0.09819056	stage/noun
2.4231517	stagneer/adj
1.1780612	stal/noun
2.7912357	stal_DIM/noun
0.8730058	stam/noun
5.8124733	stam_land/noun
4.041413	stam_leider/noun
1.4975439	stamp/verb
1.8045721	stand-up/noun
0.13052642	stand/noun
1.2872486	stand/part
1.8495195	stand_beeld/noun
1.0981871	stand_plaats/noun
1.2531071	stank/noun
0.4183955	stap/noun
0.74608797	stap_in/verb
0.90043133	stap_over/verb
1.3349234	stap_uit/verb
0.26751557	stapel/noun
1.3784226	start/noun
2.5528288	start_blok/noun
3.553753	start_lijn/noun
2.5922859	start_schot/noun
1.9072021	statig/adj
0.63498265	station/noun
3.2924273	station_hal/noun
3.9091227	stationcar/noun
0.32414696	statistiek/noun
0.049920835	status/noun
4.524619	stede/noun
1.1730425	stedebouwkundig/adj
2.2484133	stedeling/noun
4.0366387	steegjes/noun
1.6651806	steek/noun
0.5814037	steek_op/verb
1.1823734	steek_over/verb
0.35281685	steek_uit/verb
1.4111803	steekproef/noun
4.130715	steen_fabriek/noun
2.960443	steen_goed/adj
1.941446	steen_rijk/adj
3.9385579	steeple/noun
0.5830651	steevast/adj
0.71455234	steil/adj
0.80878335	stel/noun
0.7303963	stel_gerust/verb
1.1865716	stel_veilig/verb
3.9815598	stellage/noun
0.30363333	stem_af/verb
1.8897989	stem_biljet/noun
4.5467	stem_brief_DIM/noun
1.5823603	stem_bureau/noun
0.82341635	stem_recht/noun
2.3998141	stemlokaal/noun
0.40785208	stemming/noun
0.17100216	stempel/noun
0.35271934	ster/noun
2.1379673	stereotype/noun
1.5180548	sterf/adj
0.58019555	sterkte/noun
2.1373336	steward/noun
1.7259369	stewardess/noun
3.3917348	stichtelijk/adj
1.878648	stier/noun
2.621654	stigma/noun
0.58406436	stijg/adj
0.7187742	stijger/noun
6.157314	stijl_goeroe/noun
4.452031	stijl_loos/adj
0.9507328	stil/part
0.54922915	stilaan/adv
4.7622347	stilisten/noun
2.6272979	stink/adj
2.3147984	stoel_DIM/noun
1.1950966	stoep/noun
2.981591	stoeprand/noun
0.96931195	stoer/adj
0.8515098	stoet/noun
1.3195623	stok/noun
1.1687336	stom/adj
3.2427278	stomheid/noun
3.0495667	stoom_door/verb
3.2208009	stoom_op/verb
0.5258912	stoor/verb
4.179563	stoot/adj
1.0585599	stoot/verb
2.4807153	stoot_DIM/noun
1.1052543	stoot_door/verb
0.5691072	stop/noun
1.6184405	stop_af/verb
3.1461859	storm/verb
3.0782073	storm_aan/adj
4.0100074	storm_aan/verb
4.3374243	storm_af/verb
3.2707074	storm_binnen/verb
3.3553805	storm_wind/noun
1.3135378	stort/verb
0.17779528	stort_in/verb
2.4957905	stouw_vol/verb
3.4567425	straal/adv
0.5779123	straat/noun
2.0594623	straat_DIM/noun
3.3650665	straat_artiest/noun
0.96769583	straat_beeld/noun
2.3492796	straat_hoek/noun
5.994795	straat_kei/noun
2.9202514	straat_muzikant/noun
2.2311559	straatkind/noun
0.595705	straf_af/verb
3.337161	straf_expeditie/noun
2.631732	straf_wet/noun
0.5116694	strafrechtelijk/adj
0.09220931	strak/adj
0.9780505	straks/adv
0.8296803	stralend/adj
1.159019	strand/noun
0.29979244	strand/verb
5.144644	strand_loop/noun
3.0333953	strand_tent/noun
5.272696	strandgangers/noun
0.17408153	strategie/noun
1.5960954	streel/verb
1.340406	streep_DIM/noun
3.4066548	stressfractuur/noun
0.022347467	strijd/adj
0.29629713	strijd/verb
1.0766404	strijder/noun
3.9643466	strijdgewoel/noun
2.4092503	strijk_neer/verb
1.0697174	strijk_op/verb
2.637201	strip_held/noun
2.7975514	strip_kaart/noun
0.49246576	stroming/noun
1.38274	stroom/verb
4.430354	stroom_op/verb
3.0343013	stroom_toe/verb
4.033117	stroop_af/verb
2.7312963	stropdas/noun
2.4891624	stroper/noun
1.3444601	structuur_plan/noun
3.467667	struikel/adj
4.227617	struikel/verb
3.8251698	struikrover/noun
3.012148	struin_af/verb
0.70574844	student/noun
5.9483886	studie_probleem/noun
0.28508413	studio/noun
1.2623094	stug/adj
3.67106	stuif/verb
4.823862	stuif_af/verb
0.18006746	stuit/verb
1.0550828	stuk/adv
1.5688709	stuk/part
0.22800626	stunt/noun
2.0814228	stuur_af/verb
0.5448514	stuur_op/verb
2.1584656	stuurloos/adj
3.7892714	sub_continent/noun
2.357143	subcultuur/noun
3.2946088	subiet/adv
2.5415585	subsidiëring/noun
0.41059574	succes/noun
0.7650164	succesvol/adj
2.6777039	suf/adj
6.2577844	sullen/noun
1.2508415	super/adj
2.194318	super_macht/noun
0.12839405	super_markt/noun
5.69284	super_start/noun
0.76065606	superieur/adj
1.7363122	supporter/noun
6.543842	supporter_schaar/noun
1.3123395	surrealistisch/adj
1.2613413	swing/adj
0.744408	symfonie/noun
0.24165092	sympathie/noun
0.27711767	sympathiek/adj
1.1667211	sympathisant/noun
5.168429	sympatizant/noun
0.51653373	t/noun
1.3002182	tabel/noun
0.5329247	taboe/noun
3.6045423	tact/noun
0.45489496	tactiek/noun
0.24174951	tafel/noun
1.4165763	tafereel/noun
0.26052088	tal/det
0.024861997	talent/noun
2.0581279	talent_rijk/adj
0.7081621	talloos/adj
1.1150184	talrijk/adj
1.5389661	tand_DIM/noun
1.6231974	tank/verb
6.3731313	tank_DIM/noun
3.2311523	tapas/noun
2.4425945	tart/verb
2.1078331	tas_DIM/noun
0.94133955	tast/verb
1.2144955	tastbaar/adj
4.652583	taxateurs/noun
0.18035838	taxi/noun
0.6714922	taxichauffeur/noun
0.28991744	te/adv
0.043365292	te/prep
0.965256	team_genoot/noun
0.8863827	technicus/noun
1.4201893	techniek/noun
0.82562286	technisch/adj
0.46333408	technologisch/adj
0.41485748	teen/noun
1.0443214	tegelijk/adj
1.1878437	tegemoet/part
1.3313793	tegemoetkoming/noun
0.33694285	tegen/adj
0.6203139	tegen/part
2.2241626	tegen_wind/noun
1.4720557	tegenaan/prep
1.8957115	tegendraads/adj
3.384909	tegengestelde/noun
1.8770593	tegenop/prep
1.0182853	tegenovergesteld/adj
0.31404963	tegenstander/noun
0.1492177	tegenwoordig/adj
1.3089898	teister/verb
2.2488854	tekeer/part
1.827755	tekenaar/noun
0.83601254	tel/noun
0.015462509	tel/verb
2.9681697	tel_bij/verb
2.8809462	telecom_apparatuur/noun
0.25466436	telecom_bedrijf/noun
0.09421791	telefoon/noun
3.0889874	telefoon_net/noun
6.269232	telefoon_storing/noun
0.3166037	teleurgesteld/adj
1.1086745	teleurstellend/adj
0.90795493	teleurstelling/noun
0.47632086	televisie/noun
3.6062615	televisie_journalist/noun
2.1414077	televisie_kijker/noun
3.5405622	televisie_ploeg/noun
0.79815036	televisie_programma/noun
1.5862175	telg/noun
0.4878713	telkens/adv
2.282199	tem/verb
1.89017	temidden/prep
0.7955246	tempel/noun
0.25396547	temperatuur/noun
0.07583545	ten/prep
0.87375176	tennis/noun
3.0277836	tennisbaan/noun
0.96550137	tenor/noun
0.3178327	tenslotte/adv
3.1647727	tent_DIM/noun
0.1316787	ter/adj
0.08400787	terecht/part
2.666467	ternauwernood/adv
1.2498845	terras/noun
1.3672273	terras_DIM/noun
4.204286	terras_stoel/noun
0.063064806	terrein/noun
1.6500483	territorium/noun
1.6302323	terroriseer/verb
0.83996177	terrorist/noun
1.2830374	terug_ronde/noun
1.8149608	teruggave/noun
1.3711464	terughoudendheid/noun
0.59848905	test/verb
0.10742077	tevergeefs/adj
1.3178158	tevoorschijn/adv
1.640557	tevoren/adv
0.42207062	thans/adv
2.3518283	the/adj
0.019177057	the/noun
6.007374	theater-en/noun
2.8781734	theater_show/noun
2.0625527	theatermaker/noun
0.189754	theorie/noun
0.06258446	thuis/adv
0.59889144	thuis/noun
0.9947521	thuis/part
2.2403324	thuis_club/noun
0.8161764	thuis_wedstrijd/noun
1.2534997	thuishaven/noun
1.8378668	tiener/noun
3.3663292	tiener_idool/noun
3.7067144	tiener_meisje/noun
3.9623795	tienkamp/noun
0.34620798	tientallen/noun
0.06571945	tijdelijk/adj
0.07503406	tijdens/prep
0.83400255	tijdlang/noun
0.33528647	tijdrit/noun
0.07844453	tijdstip/noun
1.8107238	tijg/verb
0.17824186	tik/verb
1.2092216	tikkeltje/noun
1.9639671	time/noun
1.8581294	timmer/verb
2.134697	timmerman/noun
1.3498392	tip/verb
2.5325024	tiran/noun
1.1262344	titel/noun
2.9989376	titel_ambitie/noun
1.0228658	titelverdediger/noun
0.21887465	toe/adv
0.17365904	toegang/noun
2.018624	toegangspoort/noun
2.124636	toegedaan/adj
3.5686655	toegejuicht/adj
1.9252981	toegewijd/adj
1.5567423	toehoorder/noun
1.1775825	toekenning/noun
2.8456979	toekomst_beeld/noun
1.4576492	toelating/noun
1.8639978	toeloop/noun
0.032327928	toepassing/noun
0.08024508	toerisme/noun
3.787278	toerist/noun
3.090082	toerist_industrie/noun
0.94441813	toeristisch/adj
1.5068549	toeschouwer/noun
0.8715573	toestemming/noun
2.9988127	toeter/noun
0.42054224	toetreding/noun
0.27518	toevallig/adj
2.9107084	tombe/noun
2.793065	tomeloos/adj
0.6508152	toneel/noun
2.6950767	toneel_voorstelling/noun
0.30766693	tong/noun
1.1403651	toog/noun
4.1984625	toog_hanger/noun
4.429309	toom/noun
1.5633235	toon_bank/noun
0.51014316	toonaangevend/adj
2.8483284	top_-10/noun
1.6036845	top_DIM/noun
3.3706698	top_advocaat/noun
3.5207806	top_affiche/noun
4.232207	top_baan/noun
1.2401814	top_club/noun
3.9200518	top_drukte/noun
1.7206666	top_favoriet/noun
4.1020594	top_militair/noun
3.2274542	top_positie/noun
2.1322773	top_prestatie/noun
1.3324058	top_sport/noun
3.6914601	top_tennisser/noun
3.0045776	top_tijd/noun
2.0310495	topsporter/noun
0.3859322	toren/noun
0.45623755	totaal/adv
5.4940195	touché/noun
3.5180464	touringcars/noun
2.8037698	tovenaar/noun
0.8749465	tover/verb
0.1798773	traag/adj
2.1411693	traditiegetrouw/adj
1.5471268	tragiek/noun
1.2220316	train/verb
0.78451663	train_mee/verb
0.822258	training/noun
5.8994846	training_genoot/noun
1.87767	training_kamp/noun
2.2288964	trainingspak/noun
0.8514368	tralie/noun
0.8108647	tram/noun
1.532889	transformeer/verb
3.1897693	transport_vliegtuig/noun
1.517799	transporteer/verb
1.2669618	trap/noun
6.282477	trap_partij/noun
1.5464246	trappel/verb
1.9423145	treed_in/verb
1.7923062	trein_reiziger/noun
0.5566286	trek/noun
1.2385805	trek/verb
1.1940784	trek_DIM/noun
0.86635494	trek_aan/verb
3.6731427	trek_bij/verb
1.6043661	trek_binnen/verb
2.0271952	trek_rond/verb
1.1276066	trek_toe/verb
3.7131782	trek_vogel/noun
3.105581	trek_voorbij/verb
3.3154871	trek_voort/verb
1.0261976	trek_weg/verb
0.750419	trendy/adj
5.3016477	tressen/noun
0.6029074	treurig/adj
2.865625	treuzel/verb
3.7773592	trials/noun
1.2304523	tribune/noun
2.0899978	tril/adj
0.73099124	triomf/noun
1.3723743	triomfantelijk/adj
4.47255	trivia/noun
0.5808467	troef/noun
2.32214	troef_af/verb
4.203452	trollen/noun
2.2558463	trommel_op/verb
3.5207806	trommelaar/noun
0.9318992	troon/noun
1.2199135	tropisch/adj
0.8039235	trots/noun
1.9487655	trotseer/verb
1.0494983	trottoir/noun
1.2365459	trouw/adj
1.7398797	truc/noun
3.8107119	trucages/noun
5.043137	tuimel_in/verb
0.4964712	tuin/noun
4.5461125	tuin_deur/noun
4.2622547	tuin_hek/noun
2.812972	turn/verb
0.08671238	tussen/prep
1.3280122	tussen_tijd/noun
0.6119066	tussenkomst/noun
1.2143067	tussenstand/noun
2.9219859	tussenstap/noun
1.9748596	tussenstop/noun
0.99284714	tv-serie/noun
0.82832456	tv-zender/noun
3.4658048	tv_camera/noun
4.037168	tv_ploeg/noun
2.27666	tv_scherm/noun
3.1668897	tv_studio/noun
3.9869165	tv_verslaggever/noun
3.0725746	twaalven/noun
0.6476587	twee/noun
4.7747025	twee_gevecht/noun
1.0701532	tweemaal/noun
0.13847011	tweetal/noun
1.7300045	tweevoudig/adj
3.0245085	tweewieler/noun
0.27040124	twijfel/verb
0.96514153	twintiger/noun
1.5899371	twintigjarige/adj
0.7929608	twintigtal/noun
0.24373391	type/noun
3.9197378	type_machine/noun
3.5526652	té/adj
0.05765118	uit/adj
1.9991202	uit/adv
4.659794	uit_bazuin/verb
1.3099821	uit_wedstrijd/noun
0.4684359	uitblinker/noun
0.107434645	uitbreiding/noun
0.548963	uitdrukkelijk/adj
0.56440806	uitdrukking/noun
0.26551467	uiteindelijk/adj
0.4160925	uiteraard/adv
5.574441	uitgaanders/noun
4.4334974	uitgaansgebieden/noun
6.2464666	uitgaansnacht/noun
2.072574	uitgedost/adj
3.8989265	uitgejouwd/noun
2.5469923	uitgelaten/adj
1.1617125	uitgerust/adj
1.1533214	uitgesproken/adj
3.2809281	uitgestald/adj
1.426159	uitgesteld/adj
1.2136775	uitgestrekt/adj
0.3687487	uitgeverij/noun
1.561303	uithangbord/noun
1.297205	uithoek/noun
0.10217734	uitkering/noun
2.0010536	uitkeringsgerechtigde/noun
0.004111837	uitleg/noun
0.841142	uitnodiging/noun
0.7319881	uitschieter/noun
0.6214009	uitslag/noun
1.0412415	uitsluitend/adv
0.9988841	uitstap_DIM/noun
0.15975751	uitstek/noun
1.3380764	uitval/noun
1.6558388	uitverkocht/adj
1.4601008	uitverkoop/noun
1.4904675	uitverkoren/adj
0.74343807	uitvinding/noun
2.0235128	uitwerpsel/noun
1.2521915	uitzichtloos/adj
3.4101236	uitzinnig/adj
0.48904163	ultiem/adj
0.43009245	uniform/noun
2.9229121	unionist/noun
0.40148777	universitair/adj
1.3653468	up/noun
1.2665998	urenlang/adj
1.8191391	vaag_weg/verb
0.90096796	vaak/adv
