cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	votes
hachelijk/adj/de_standaard_19990211_01_81/541/L12	hachelijk/adj/de_standaard_19990211_01_81/541	L12	wel	adv	wel/adv	wel	False	L	13	-0.20736887	887396	36	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/L13	hachelijk/adj/de_standaard_19990211_01_81/541	L13	ben	verb	ben/verb	is	False	L	14	0.27487627	9938754	651	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/L14	hachelijk/adj/de_standaard_19990211_01_81/541	L14	het	det	het/det	het	False	L	15	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/L15	hachelijk/adj/de_standaard_19990211_01_81/541	L15	maar	vg	maar/vg	maar	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R0	hachelijk/adj/de_standaard_19990211_01_81/541	R0	onderneming	noun	onderneming/noun	onderneming	True	R	1	4.8404346	34304	216	FALSE	TRUE	TRUE	2
hachelijk/adj/de_standaard_19990211_01_81/541/R1	hachelijk/adj/de_standaard_19990211_01_81/541	R1	om	comp	om/comp	om	True	R	2	NA	NA	NA	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_19990211_01_81/541/R2	hachelijk/adj/de_standaard_19990211_01_81/541	R2	de	det	de/det	de	True	R	3	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R3	hachelijk/adj/de_standaard_19990211_01_81/541	R3	echt	adj	echt/adj	echte	True	R	4	-0.74435824	253480	6	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R4	hachelijk/adj/de_standaard_19990211_01_81/541	R4	literair	adj	literair/adj	literaire	True	R	5	1.3116393	16266	3	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R5	hachelijk/adj/de_standaard_19990211_01_81/541	R5	meester_werk	noun	meester_werk/noun	meesterwerken	True	R	6	1.4906683	4544	1	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R6	hachelijk/adj/de_standaard_19990211_01_81/541	R6	aan	part	aan/part	aan	True	R	7	-0.14001568	392664	17	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R7	hachelijk/adj/de_standaard_19990211_01_81/541	R7	te	comp	te/comp	te	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R8	hachelijk/adj/de_standaard_19990211_01_81/541	R8	pak_aan	verb	pak_aan/verb	pakken	True	R	9	-0.500488	33416	1	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R9	hachelijk/adj/de_standaard_19990211_01_81/541	R9	:	punct	:/punct	:	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R10	hachelijk/adj/de_standaard_19990211_01_81/541	R10	meestal	adv	meestal/adv	meestal	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R11	hachelijk/adj/de_standaard_19990211_01_81/541	R11	krijg	verb	krijg/verb	krijg	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R12	hachelijk/adj/de_standaard_19990211_01_81/541	R12	je	pron	je/pron	je	True	R	13	-0.28338647	1142105	43	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R13	hachelijk/adj/de_standaard_19990211_01_81/541	R13	dan	adv	dan/adv	dan	True	R	14	-0.288117	853168	32	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R14	hachelijk/adj/de_standaard_19990211_01_81/541	R14	toch	adv	toch/adv	toch	True	R	15	0.18482307	466609	28	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_19990211_01_81/541/R15	hachelijk/adj/de_standaard_19990211_01_81/541	R15	het	det	het/det	het	True	R	16	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L0	hachelijk/adj/de_standaard_20020129_01_91/272	L0	het	det	het/det	het	True	L	1	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L1	hachelijk/adj/de_standaard_20020129_01_91/272	L1	in	prep	in/prep	In	True	L	2	0.121471085	9492181	532	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L2	hachelijk/adj/de_standaard_20020129_01_91/272	L2	sentence_delimiter	none	none	<sentence>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L3	hachelijk/adj/de_standaard_20020129_01_91/272	L3	sentence_delimiter	none	none	</sentence>	none	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L4	hachelijk/adj/de_standaard_20020129_01_91/272	L4	.	punct	./punct	.	False	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L5	hachelijk/adj/de_standaard_20020129_01_91/272	L5	gymnast	noun	gymnast/noun	gymnast	False	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L6	hachelijk/adj/de_standaard_20020129_01_91/272	L6	super_lenig	adj	super_lenig/adj	superlenige	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L7	hachelijk/adj/de_standaard_20020129_01_91/272	L7	een	det	een/det	een	False	L	8	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L8	hachelijk/adj/de_standaard_20020129_01_91/272	L8	als	prep	als/prep	als	False	L	9	-0.23189175	1263756	50	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L9	hachelijk/adj/de_standaard_20020129_01_91/272	L9	beetje	noun	beetje/noun	beetje	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L10	hachelijk/adj/de_standaard_20020129_01_91/272	L10	een	det	een/det	een	False	L	11	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L11	hachelijk/adj/de_standaard_20020129_01_91/272	L11	,	punct	,/punct	,	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L12	hachelijk/adj/de_standaard_20020129_01_91/272	L12	sportief	adj	sportief/adj	sportiefs	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L13	hachelijk/adj/de_standaard_20020129_01_91/272	L13	iets	noun	iets/noun	iets	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L14	hachelijk/adj/de_standaard_20020129_01_91/272	L14	prestatie	noun	prestatie/noun	prestatie	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/L15	hachelijk/adj/de_standaard_20020129_01_91/272	L15	zijn	det	zijn/det	zijn	False	L	16	0.5909185	2164588	195	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R0	hachelijk/adj/de_standaard_20020129_01_91/272	R0	parkoers	noun	parkoers/noun	parcours	True	R	1	1.0665022	13817	2	FALSE	TRUE	TRUE	2
hachelijk/adj/de_standaard_20020129_01_91/272/R1	hachelijk/adj/de_standaard_20020129_01_91/272	R1	van	prep	van/prep	van	True	R	2	-0.08943730000000001	12638933	575	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R2	hachelijk/adj/de_standaard_20020129_01_91/272	R2	het	det	het/det	het	True	R	3	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R3	hachelijk/adj/de_standaard_20020129_01_91/272	R3	piano_concerto	noun	piano_concerto/noun	pianoconcerto	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R4	hachelijk/adj/de_standaard_20020129_01_91/272	R4	mis	verb	mis/verb	miste	True	R	5	-0.051335282999999995	63781	3	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020129_01_91/272/R5	hachelijk/adj/de_standaard_20020129_01_91/272	R5	hij	pron	hij/pron	hij	True	R	6	0.20774214	2403923	148	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020129_01_91/272/R6	hachelijk/adj/de_standaard_20020129_01_91/272	R6	geen	det	geen/det	geen	True	R	7	-0.61928564	1048752	28	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020129_01_91/272/R7	hachelijk/adj/de_standaard_20020129_01_91/272	R7	enkel	det	enkel/det	enkele	True	R	8	0.59715235	319878	29	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020129_01_91/272/R8	hachelijk/adj/de_standaard_20020129_01_91/272	R8	hindernis	noun	hindernis/noun	hindernis	True	R	9	2.402444	3653	2	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020129_01_91/272/R9	hachelijk/adj/de_standaard_20020129_01_91/272	R9	.	punct	./punct	.	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R10	hachelijk/adj/de_standaard_20020129_01_91/272	R10	sentence_delimiter	none	none	</sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R11	hachelijk/adj/de_standaard_20020129_01_91/272	R11	sentence_delimiter	none	none	<sentence>	none	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R12	hachelijk/adj/de_standaard_20020129_01_91/272	R12	soepel	adj	soepel/adj	Soepel	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R13	hachelijk/adj/de_standaard_20020129_01_91/272	R13	schakel	verb	schakel/verb	schakelde	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R14	hachelijk/adj/de_standaard_20020129_01_91/272	R14	zijn	det	zijn/det	zijn	False	R	15	0.5909185	2164588	195	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020129_01_91/272/R15	hachelijk/adj/de_standaard_20020129_01_91/272	R15	spel	noun	spel/noun	spel	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L0	hachelijk/adj/de_standaard_20020625_01_40/170	L0	behoorlijk	adj	behoorlijk/adj	behoorlijk	True	L	1	0.28952372	29977	2	FALSE	FALSE	TRUE	1
hachelijk/adj/de_standaard_20020625_01_40/170/L1	hachelijk/adj/de_standaard_20020625_01_40/170	L1	een	det	een/det	een	True	L	2	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L2	hachelijk/adj/de_standaard_20020625_01_40/170	L2	ben	verb	ben/verb	zijn	True	L	3	0.27487627	9938754	651	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L3	hachelijk/adj/de_standaard_20020625_01_40/170	L3	stem_gedrag	noun	stem_gedrag/noun	stemgedrag	True	L	4	2.993003	1010	1	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020625_01_40/170/L4	hachelijk/adj/de_standaard_20020625_01_40/170	L4	naar	prep	naar/prep	naar	True	L	5	0.1350993	1512452	86	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020625_01_40/170/L5	hachelijk/adj/de_standaard_20020625_01_40/170	L5	peiling	noun	peiling/noun	Peilingen	True	L	6	1.5126435	8863	2	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020625_01_40/170/L6	hachelijk/adj/de_standaard_20020625_01_40/170	L6	sentence_delimiter	none	none	<sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L7	hachelijk/adj/de_standaard_20020625_01_40/170	L7	sentence_delimiter	none	none	</sentence>	none	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L8	hachelijk/adj/de_standaard_20020625_01_40/170	L8	.	punct	./punct	.	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L9	hachelijk/adj/de_standaard_20020625_01_40/170	L9	schoen_DIM	noun	schoen_DIM/noun	schoentje	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L10	hachelijk/adj/de_standaard_20020625_01_40/170	L10	het	det	het/det	het	False	L	11	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L11	hachelijk/adj/de_standaard_20020625_01_40/170	L11	wring	verb	wring/verb	wringt	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L12	hachelijk/adj/de_standaard_20020625_01_40/170	L12	daar	adv	daar/adv	daar	False	L	13	-0.31803190000000003	274838	10	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L13	hachelijk/adj/de_standaard_20020625_01_40/170	L13	en	comp	en/comp	En	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L14	hachelijk/adj/de_standaard_20020625_01_40/170	L14	sentence_delimiter	none	none	<sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/L15	hachelijk/adj/de_standaard_20020625_01_40/170	L15	sentence_delimiter	none	none	</sentence>	none	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R0	hachelijk/adj/de_standaard_20020625_01_40/170	R0	onderneming	noun	onderneming/noun	onderneming	True	R	1	4.8404346	34304	216	FALSE	TRUE	TRUE	2
hachelijk/adj/de_standaard_20020625_01_40/170/R1	hachelijk/adj/de_standaard_20020625_01_40/170	R1	.	punct	./punct	.	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R2	hachelijk/adj/de_standaard_20020625_01_40/170	R2	sentence_delimiter	none	none	</sentence>	none	R	3	NA	NA	NA	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020625_01_40/170/R3	hachelijk/adj/de_standaard_20020625_01_40/170	R3	sentence_delimiter	none	none	<sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R4	hachelijk/adj/de_standaard_20020625_01_40/170	R4	niet	adv	niet/adv	Niet	False	R	5	-0.22057714	3455007	138	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020625_01_40/170/R5	hachelijk/adj/de_standaard_20020625_01_40/170	R5	het	adj	het/adj	het	False	R	6	NA	NA	NA	TRUE	FALSE	FALSE	1
hachelijk/adj/de_standaard_20020625_01_40/170/R6	hachelijk/adj/de_standaard_20020625_01_40/170	R6	minst	adj	minst/adj	minst	False	R	7	1.8404398000000002	9533	3	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R7	hachelijk/adj/de_standaard_20020625_01_40/170	R7	omdat	comp	omdat/comp	omdat	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R8	hachelijk/adj/de_standaard_20020625_01_40/170	R8	de	det	de/det	de	False	R	9	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R9	hachelijk/adj/de_standaard_20020625_01_40/170	R9	setting	noun	setting/noun	setting	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R10	hachelijk/adj/de_standaard_20020625_01_40/170	R10	van	prep	van/prep	van	False	R	11	-0.08943730000000001	12638933	575	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R11	hachelijk/adj/de_standaard_20020625_01_40/170	R11	de	det	de/det	de	False	R	12	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R12	hachelijk/adj/de_standaard_20020625_01_40/170	R12	anonimiteit	noun	anonimiteit/noun	anonimiteit	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R13	hachelijk/adj/de_standaard_20020625_01_40/170	R13	van	prep	van/prep	van	False	R	14	-0.08943730000000001	12638933	575	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R14	hachelijk/adj/de_standaard_20020625_01_40/170	R14	het	det	het/det	het	False	R	15	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020625_01_40/170/R15	hachelijk/adj/de_standaard_20020625_01_40/170	R15	stem_hok_DIM	noun	stem_hok_DIM/noun	stemhokje	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L0	hachelijk/adj/de_standaard_20010117_01_18/217	L0	de	det	de/det	de	True	L	1	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L1	hachelijk/adj/de_standaard_20010117_01_18/217	L1	demonstreer	verb	demonstreer/verb	demonstreert	True	L	2	1.0499742	7072	1	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L2	hachelijk/adj/de_standaard_20010117_01_18/217	L2	verhaal	noun	verhaal/noun	verhaal	True	L	3	0.42618114	117716	9	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L3	hachelijk/adj/de_standaard_20010117_01_18/217	L3	heel	adj	heel/adj	hele	True	L	4	0.35993046	251548	18	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L4	hachelijk/adj/de_standaard_20010117_01_18/217	L4	het	det	het/det	Het	True	L	5	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L5	hachelijk/adj/de_standaard_20010117_01_18/217	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L6	hachelijk/adj/de_standaard_20010117_01_18/217	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L7	hachelijk/adj/de_standaard_20010117_01_18/217	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L8	hachelijk/adj/de_standaard_20010117_01_18/217	L8	cel	noun	cel/noun	cel	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L9	hachelijk/adj/de_standaard_20010117_01_18/217	L9	de	det	de/det	de	False	L	10	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L10	hachelijk/adj/de_standaard_20010117_01_18/217	L10	in	prep	in/prep	in	False	L	11	0.121471085	9492181	532	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L11	hachelijk/adj/de_standaard_20010117_01_18/217	L11	zoon	noun	zoon/noun	zoon	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L12	hachelijk/adj/de_standaard_20010117_01_18/217	L12	zijn	det	zijn/det	zijn	False	L	13	0.5909185	2164588	195	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L13	hachelijk/adj/de_standaard_20010117_01_18/217	L13	blijf	verb	blijf/verb	bleef	False	L	14	0.7834723000000001	516893	56	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L14	hachelijk/adj/de_standaard_20010117_01_18/217	L14	,	punct	,/punct	,	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/L15	hachelijk/adj/de_standaard_20010117_01_18/217	L15	hanteer	verb	hanteer/verb	hanteren	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R0	hachelijk/adj/de_standaard_20010117_01_18/217	R0	toestand	noun	toestand/noun	toestand	True	R	1	2.9533840000000002	24125	23	FALSE	TRUE	TRUE	2
hachelijk/adj/de_standaard_20010117_01_18/217/R1	hachelijk/adj/de_standaard_20010117_01_18/217	R1	waarin	pp	waarin/pp	waarin	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R2	hachelijk/adj/de_standaard_20010117_01_18/217	R2	de	det	de/det	de	True	R	3	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R3	hachelijk/adj/de_standaard_20010117_01_18/217	R3	Congolees	adj	Congolees/adj	Congolese	True	R	4	1.7752134999999998	3451	1	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R4	hachelijk/adj/de_standaard_20010117_01_18/217	R4	regering	noun	regering/noun	regering	True	R	5	0.53370714	142235	12	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R5	hachelijk/adj/de_standaard_20010117_01_18/217	R5	zich	pron	zich/pron	zich	True	R	6	0.56240076	1097010	96	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R6	hachelijk/adj/de_standaard_20010117_01_18/217	R6	bevind	verb	bevind/verb	bevindt	True	R	7	2.327559	37144	19	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R7	hachelijk/adj/de_standaard_20010117_01_18/217	R7	in	prep	in/prep	in	True	R	8	0.121471085	9492181	532	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R8	hachelijk/adj/de_standaard_20010117_01_18/217	R8	deze	det	deze/det	deze	True	R	9	0.531417	719674	61	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R9	hachelijk/adj/de_standaard_20010117_01_18/217	R9	tijd	noun	tijd/noun	tijden	True	R	10	0.32194048	349223	24	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R10	hachelijk/adj/de_standaard_20010117_01_18/217	R10	van	prep	van/prep	van	True	R	11	-0.08943730000000001	12638933	575	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R11	hachelijk/adj/de_standaard_20010117_01_18/217	R11	oorlog	noun	oorlog/noun	oorlog	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R12	hachelijk/adj/de_standaard_20010117_01_18/217	R12	.	punct	./punct	.	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R13	hachelijk/adj/de_standaard_20010117_01_18/217	R13	sentence_delimiter	none	none	</sentence>	none	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R14	hachelijk/adj/de_standaard_20010117_01_18/217	R14	sentence_delimiter	none	none	<sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20010117_01_18/217/R15	hachelijk/adj/de_standaard_20010117_01_18/217	R15	ze	pron	ze/pron	Ze	False	R	16	-0.25644636	1808509	70	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L0	hachelijk/adj/de_standaard_20020404_01_83/1590	L0	voor	prep	voor/prep	voor	True	L	1	0.13017514	3806927	215	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L1	hachelijk/adj/de_standaard_20020404_01_83/1590	L1	oplossing	noun	oplossing/noun	oplossingen	True	L	2	0.78266186	55296	6	TRUE	FALSE	TRUE	2
hachelijk/adj/de_standaard_20020404_01_83/1590/L2	hachelijk/adj/de_standaard_20020404_01_83/1590	L2	idiomatische	adj	idiomatische/adj	idiomatische	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L3	hachelijk/adj/de_standaard_20020404_01_83/1590	L3	zijn	det	zijn/det	zijn	True	L	4	0.5909185	2164588	195	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L4	hachelijk/adj/de_standaard_20020404_01_83/1590	L4	van	prep	van/prep	van	True	L	5	-0.08943730000000001	12638933	575	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L5	hachelijk/adj/de_standaard_20020404_01_83/1590	L5	steek_op	verb	steek_op/verb	opsteken	True	L	6	0.79397744	9080	1	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L6	hachelijk/adj/de_standaard_20020404_01_83/1590	L6	veel	adj	veel/adj	veel	True	L	7	-0.282589	425020	16	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L7	hachelijk/adj/de_standaard_20020404_01_83/1590	L7	kan	verb	kan/verb	kan	True	L	8	0.123528555	1969534	111	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L8	hachelijk/adj/de_standaard_20020404_01_83/1590	L8	classicus	noun	classicus/noun	classicus	True	L	9	4.080328	341	1	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L9	hachelijk/adj/de_standaard_20020404_01_83/1590	L9	een	det	een/det	een	True	L	10	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L10	hachelijk/adj/de_standaard_20020404_01_83/1590	L10	zelfs	adv	zelfs/adv	Zelfs	True	L	11	0.17854434	267410	16	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L11	hachelijk/adj/de_standaard_20020404_01_83/1590	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L12	hachelijk/adj/de_standaard_20020404_01_83/1590	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L13	hachelijk/adj/de_standaard_20020404_01_83/1590	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/de_standaard_20020404_01_83/1590/L14	hachelijk/adj/de_standaard_20020404_01_83/1590	L14	vers	noun	vers/noun	verzen	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
